Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-01 08:27:00,7.102
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-02 08:22:00,6.734
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-03 08:20:00,6.634
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-04 08:00:00,6.7
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-05 08:22:00,6.233
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-06 08:22:00,6.416
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-07 08:22:00,6.327
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-08 08:22:00,6.671
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-09 08:22:00,6.425
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-10 08:15:00,6.209
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-11 08:00:00,6.13
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-12 08:22:00,6.13
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-13 08:22:00,6.139
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-14 08:22:00,6.015
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-15 08:22:00,6.001
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-16 08:25:00,5.901
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-17 08:22:00,5.932
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-18 08:00:00,5.9
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-19 09:05:00,5.797
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-20 08:22:00,5.632
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-21 08:20:00,5.638
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-22 08:25:00,5.651
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-23 08:22:00,5.606
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-24 09:00:00,5.584
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-25 08:00:00,5.47
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-26 08:00:00,5.26
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-27 08:25:00,5.146
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-28 08:22:00,5.237
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-29 08:22:00,5.158
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-30 09:05:00,5.071
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-01-31 08:27:00,4.978
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-01 08:00:00,5.01
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-02 09:00:00,4.955
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-03 08:25:00,4.965
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-04 08:25:00,4.885
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-05 08:25:00,4.843
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-06 08:25:00,4.787
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-07 08:25:00,4.37
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-08 08:00:00,4.365
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-09 08:25:00,4.338
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-10 08:25:00,4.345
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-11 08:25:00,4.335
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-12 08:25:00,4.262
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-13 08:25:00,4.271
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-14 08:22:00,4.294
Feni G & D Site,Tripura,SOUTH TRIPURA,RAJNAGAR,-,-,-,22.978889,91.682222,2026-02-15 08:00:00,4.294
