SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,ACHANKOVIL AT CHENNITHULA,CPCB,32,Kerala,554,Alappuzha,MAVELIKARA,-,-,-,-,-,-,-,-,9.270844,76.535403,01-01-2021 08:30,,,,,,
2,ACHANKOVIL AT CHENNITHULA,CPCB,32,Kerala,554,Alappuzha,MAVELIKARA,-,-,-,-,-,-,-,-,9.270844,76.535403,09-02-2021 08:30,,,,,,
3,ACHANKOVIL AT CHENNITHULA,CPCB,32,Kerala,554,Alappuzha,MAVELIKARA,-,-,-,-,-,-,-,-,9.270844,76.535403,12-03-2021 08:30,,,,,,
4,ACHANKOVIL AT KALLARAKADAVU PATHANAMTHITTA,CPCB,32,Kerala,554,Alappuzha,CHENGANNUR,-,-,-,-,-,-,-,-,9.254722,76.588333,08-01-2021 08:30,,,,,,
5,ACHANKOVIL AT KALLARAKADAVU PATHANAMTHITTA,CPCB,32,Kerala,554,Alappuzha,CHENGANNUR,-,-,-,-,-,-,-,-,9.254722,76.588333,06-02-2021 08:30,,,,,,
6,ACHANKOVIL AT KALLARAKADAVU PATHANAMTHITTA,CPCB,32,Kerala,554,Alappuzha,CHENGANNUR,-,-,-,-,-,-,-,-,9.254722,76.588333,18-03-2021 08:30,,,,,,
7,ACHANKOVIL AT PANDALAM (NEAR AYYAPPA TEMPLE) PATHANAMTHITTA,CPCB,32,Kerala,564,PATHANAMTHITTA,PARAKKODE,-,-,-,-,-,-,-,-,9.264758,76.787042,01-01-2021 08:30,,,,,,
8,ACHANKOVIL AT PANDALAM (NEAR AYYAPPA TEMPLE) PATHANAMTHITTA,CPCB,32,Kerala,564,PATHANAMTHITTA,PARAKKODE,-,-,-,-,-,-,-,-,9.264758,76.787042,09-02-2021 08:30,,,,,,
9,ACHANKOVIL AT PANDALAM (NEAR AYYAPPA TEMPLE) PATHANAMTHITTA,CPCB,32,Kerala,564,PATHANAMTHITTA,PARAKKODE,-,-,-,-,-,-,-,-,9.264758,76.787042,12-03-2021 08:30,,,,,,
10,ACHANKOVIL AT THUMPAMON,CPCB,32,Kerala,564,PATHANAMTHITTA,PARAKKODE,-,-,-,-,-,-,-,-,9.228125,76.713267,01-01-2021 08:30,,,,,,
11,ACHANKOVIL AT THUMPAMON,CPCB,32,Kerala,564,PATHANAMTHITTA,PARAKKODE,-,-,-,-,-,-,-,-,9.228125,76.713267,09-02-2021 08:30,,,,,,
12,ACHANKOVIL AT THUMPAMON,CPCB,32,Kerala,564,PATHANAMTHITTA,PARAKKODE,-,-,-,-,-,-,-,-,9.228125,76.713267,12-03-2021 08:30,,,,,,
13,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,05-01-2021 08:30,303.0,,,,,
14,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,05-02-2021 08:30,1035.0,,,,,
15,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,05-03-2021 08:30,1168.0,,,,,
16,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,09-04-2021 08:30,1028.0,,,,,
17,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,03-05-2021 08:30,1018.0,,,,,
18,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,22-06-2021 08:30,468.0,,,,,
19,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,10-07-2021 08:30,348.0,,,,,
20,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,28-08-2021 08:30,166.0,,,,,
21,ALAPPUZHA KERALA,CPCB,32,Kerala,554,Alappuzha,AMBALAPUZHA,-,-,-,-,-,-,-,-,9.50035,76.352417,20-09-2021 08:30,166.0,,,,,
