Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-01 08:30:00,2.673
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-02 08:30:00,1.467
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-03 17:30:00,1.377
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-04 16:30:00,0.712
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-05 09:15:00,0.236
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-06 08:52:00,0.194
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-07 08:00:00,0.249
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-08 08:52:00,0.356
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-09 08:22:00,0.174
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-10 08:30:00,0.801
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-11 11:00:00,0.183
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-12 15:30:00,4.031
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-13 16:30:00,3.862
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-14 08:00:00,3.886
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-15 16:00:00,1.91
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-16 09:00:00,0.948
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-17 08:45:00,0.337
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-18 08:22:00,0.231
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-19 11:45:00,0.263
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-20 08:15:00,1.626
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-21 08:00:00,2.263
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-22 08:30:00,4.169
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-23 08:30:00,5.332
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-24 08:45:00,5.223
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-25 08:30:00,1.14
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-26 08:00:00,0.46
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-27 08:30:00,0.775
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-28 08:00:00,0.432
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-29 08:30:00,0.154
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-30 08:30:00,0.81
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-01-31 08:30:00,3.253
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-01 10:45:00,1.975
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-02 09:45:00,0.352
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-03 08:30:00,0.164
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-04 08:00:00,0.186
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-05 09:30:00,0.188
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-06 09:30:00,0.149
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-07 08:30:00,0.067
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-08 09:30:00,0.085
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-09 08:00:00,0.0
Annavasal,Puducherry,KARAIKAL,Karaikal,-,Cauvery,Cauvery,10.975,79.753889,2001-02-10 08:00:00,0.0
