Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-15 15:30:00,33.213
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-16 08:00:00,31.984
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-17 08:00:00,28.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-18 08:30:00,27.039
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-19 08:30:00,34.349
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-20 08:30:00,19.517
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-21 08:30:00,17.836
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-22 08:30:00,18.019
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-23 08:30:00,33.957
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-24 08:00:00,47.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-25 08:30:00,55.205
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-26 08:30:00,42.458
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-27 08:30:00,38.562
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-28 08:30:00,17.797
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-29 08:30:00,64.518
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-06-30 08:30:00,78.739
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-01 08:00:00,65.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-02 08:30:00,63.216
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-03 08:30:00,56.671
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-04 08:30:00,54.429
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-05 08:30:00,35.572
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-06 08:30:00,30.687
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-07 08:30:00,15.521
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-08 08:00:00,25.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-09 08:30:00,36.023
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-10 08:30:00,53.776
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-11 08:30:00,355.165
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-12 08:30:00,287.143
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-13 08:30:00,109.936
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-14 08:30:00,63.393
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-15 08:00:00,30.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-16 08:30:00,88.937
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-17 08:30:00,124.702
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-18 08:30:00,140.233
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-19 08:30:00,64.305
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-20 08:30:00,108.714
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-21 08:30:00,240.227
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-22 08:00:00,130.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-23 08:00:00,108.821
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-24 08:30:00,89.4
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-25 08:30:00,107.795
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-26 08:30:00,100.463
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-27 08:30:00,114.815
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-28 08:30:00,113.688
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-29 08:00:00,120.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-30 08:30:00,118.595
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-07-31 08:30:00,91.216
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-01 08:30:00,57.137
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-02 08:30:00,33.37
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-03 08:30:00,101.366
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-04 08:30:00,102.437
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-05 08:00:00,70.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-06 08:30:00,44.367
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-07 08:30:00,26.871
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-08 08:30:00,26.36
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-09 08:30:00,24.673
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-10 08:30:00,22.101
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-11 08:00:00,25.2
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-12 08:30:00,21.579
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-13 08:30:00,17.301
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-14 08:30:00,14.144
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-15 08:00:00,15.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-16 08:30:00,16.838
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-17 08:30:00,14.27
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-18 08:30:00,16.935
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-19 08:00:00,16.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-20 08:30:00,15.117
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-21 08:30:00,16.763
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-22 08:00:00,16.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-23 08:30:00,15.567
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-24 08:30:00,19.376
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-25 08:30:00,19.647
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-26 08:00:00,37.0
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-27 08:30:00,55.112
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-28 08:30:00,22.514
Fekoghat,West Bengal,MEDINIPUR,MIDNAPORE,-,Subarnarekha,Subernarekha,22.308611,86.916389,2001-08-29 08:30:00,107.395
