Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-02 06:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-02 07:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-03 02:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-03 03:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-03 04:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-03 07:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-03 08:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-03 09:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-03 10:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-04 04:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-04 05:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-04 08:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-05 04:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-05 05:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-05 07:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-05 08:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-07 03:00:00,0.0
Balrampur,Uttar Pradesh,BALRAMPUR,BALRAMPUR,-,Ganga,Ganga,27.435278,82.229444,2026-04-07 04:00:00,0.0
