Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Goa,South Goa,Salcete,Curtorim CT,GA14SGO0055,15.29832014,74.01436727000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Lakes/Pond,1.39487799,13948.77994662711,477.7446962471837,Curtorim CT,NWIC,55,55,54179.0,30,552,5616,626926,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,477.7446962471837,District Water Body Atlas
Phase 2,Goa,South Goa,Sanguem,Maulinguem,GA14SGO0003,15.262005720000001,74.19249817000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Lakes/Pond,4.739134630000001,47391.346298712575,843.362798200965,Maulinguem,NWIC,3,3,53698.0,30,552,5618,626994,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,843.362798200965,District Water Body Atlas
Phase 2,Goa,South Goa,Salcete,Ambelim,GA14SGO0031,15.17305278,73.96235813,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Lakes/Pond,1.62587646,16258.764577855567,488.6609489019045,Ambelim,NWIC,31,31,53726.0,30,552,5616,626922,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,488.6609489019045,District Water Body Atlas
Phase 2,Goa,South Goa,Salcete,Calata,GA14SGO0036,15.313079250000001,73.9286008,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Tank,1.00817219,10081.721928024643,389.8938955498101,Calata,NWIC,36,36,53731.0,30,552,5616,626891,14,14,VAS,VAS,WS14VAS035,,03,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,389.8938955498101,District Water Body Atlas
Phase 2,Goa,South Goa,Sanguem,Coranginim,GA14SGO0050,15.26906243,74.1528222,West flowing rivers from Tapi to Tadri,Vasishti and others,Khandepar N/Dudhsagar R,Lakes/Pond,1.21995708,12199.570770200324,413.04890234752355,Coranginim,NWIC,50,50,54174.0,30,552,5618,626997,14,14,VAS,VAS,WS14VAS032,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,413.04890234752355,District Water Body Atlas
Phase 2,Goa,South Goa,Salcete,Deussua,GA14SGO0134,15.222399840000001,73.96232209,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Lakes/Pond,1.13733421,11373.342127456974,425.76734710996766,,NWIC,134,134,55622.0,30,552,5616,626918,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,425.76734710996766,District Water Body Atlas
Phase 2,Goa,South Goa,Salcete,Cavelossim,GA14SGO0146,15.18908303,73.94714713,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Lakes/Pond,1.57024747,15702.474749958552,504.6550234844383,,NWIC,146,146,55634.0,30,552,5616,626920,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,504.6550234844383,District Water Body Atlas
Phase 2,Goa,South Goa,Canacona,Canacona,GA14SGO0156,14.997095,74.06012115,West flowing rivers from Tapi to Tadri,Vasishti and others,Talpona,Lakes/Pond,1.0121649,10121.648970902235,380.6755827506313,Canacona,NWIC,156,156,55644.0,30,552,5619,252100,14,14,VAS,VAS,WS14VAS016,,01,,,,,,,,0.0,0.0,,,,,,No,Yes,Yes,Yes,Yes,Yes,No,No,No,0,380.6755827506313,District Water Body Atlas
Phase 2,Goa,South Goa,Quepem,Quitol,GA14SGO0159,15.13215846,73.95380229,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Lakes/Pond,2.02848056,20284.80562313395,828.1524289985107,,NWIC,159,159,55647.0,30,552,5617,626951,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,Yes,No,No,No,No,No,0,828.1524289985107,District Water Body Atlas
Phase 2,Goa,South Goa,Sanguem,Porteem,GA14SGO0167,15.17307223,74.18767409,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Reservoir,2097.00668898,20970066.88982699,110664.63325834982,Porteem,NWIC,167,167,77896.0,30,552,5618,627011,14,14,VAS,VAS,WS14VAS034,Salauli Reservoir,02,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,110664.63325834982,District Water Body Atlas
