id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
559,559,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.127809989988979,,31.3407308583,76.460421294,Himachal Pradesh,148.86058241803863,1278.0998998897935,Hydrological Layer,SAC N
588,588,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.162311403634883,,31.2670452878,76.5384088541,Himachal Pradesh,145.08363908597667,1623.1140363488266,Hydrological Layer,SAC N
560,560,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.19134974034354,,31.3273445574,76.4635493976,Himachal Pradesh,191.25569261904235,1913.4974034353977,Hydrological Layer,SAC N
645,645,9999,,NA,NA,NA,NA,NA,,0.341375205891135,,31.6935895607,76.1360576314,Himachal Pradesh,233.02244645102243,3413.752058911351,Hydrological Layer,SAC N
561,561,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.158945234183579,,31.3257554223,76.4664129869,Himachal Pradesh,174.39197142301606,1589.4523418357894,Hydrological Layer,SAC N
562,562,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.206518117498448,,31.323655546,76.469466441,Himachal Pradesh,203.2602118318675,2065.181174984477,Hydrological Layer,SAC N
563,563,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.110701910116496,,31.3316414451,76.4663874162,Himachal Pradesh,130.98694584192117,1107.0191011649626,Hydrological Layer,SAC N
564,564,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.21865323977767,,31.3177152214,76.472051634,Himachal Pradesh,193.78341862272055,2186.532397776701,Hydrological Layer,SAC N
872,872,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.122018752857608,,31.5816378328,76.3155990517,Himachal Pradesh,132.08476845448203,1220.18752857608,Hydrological Layer,SAC N
565,565,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.214879804894877,,31.3291813581,76.4468336757,Himachal Pradesh,197.29939620373534,2148.798048948769,Hydrological Layer,SAC N
1065,1065,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.102174630488119,,30.7536255534,77.1918668459,Himachal Pradesh,124.0193877683636,1021.7463048811948,Hydrological Layer,SAC N
616,616,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.156115944478209,,31.4835827634,76.2990311287,Himachal Pradesh,144.91029322827313,1561.1594447820858,Hydrological Layer,SAC N
566,566,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.184624920034157,,31.3249708381,76.4557921437,Himachal Pradesh,228.73462614968113,1846.2492003415682,Hydrological Layer,SAC N
