Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-02 20:00:00,128.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-05 18:00:00,400.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-07 14:00:00,244.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-08 06:00:00,96.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-08 10:00:00,96.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-14 02:00:00,262.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-14 14:00:00,51.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-16 12:00:00,48.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-16 19:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-16 22:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-29 00:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-30 11:00:00,6.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-30 12:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-30 13:00:00,216.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-31 14:00:00,57.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-31 19:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-01-31 20:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-02 04:30:00,94.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-03 03:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-05 16:00:00,248.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-07 13:00:00,160.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-15 03:00:00,240.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-18 21:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-18 23:00:00,5.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-21 04:00:00,96.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-21 13:00:00,5.0
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-21 17:00:00,0.5
Karnal,Haryana,KARNAL,KARNAL,-,Ganga,Ganga,29.762183,77.131667,2026-02-23 06:00:00,144.0
