Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Lakshadweep,Lakshadweep District,Minicoy,Minicoy CT,LD23LKS0001,8.26668598,73.04493415,Drainage area of Lakshadweep Islands,Drainage Area of Lakshadweep Islands,,Lakes/Pond,1.41156905,14115.690521307653,625.5396122276283,,NWIC,1,1,12473.0,31,553,5629,627056,23,23,DAL,DAL,WS23DAL001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,Yes,Yes,Yes,Yes,0,625.5396122276283,District Water Body Atlas
Phase 2,Lakshadweep,Lakshadweep District,Agatti,Bangaram,LD23LKS0002,10.938877210000001,72.28715629,Drainage area of Lakshadweep Islands,Drainage Area of Lakshadweep Islands,,Lakes/Pond,1.93244773,19324.47731435851,1172.8452157662666,,NWIC,2,2,12474.0,31,553,5626,627043,23,23,DAL,DAL,WS23DAL001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,Yes,Yes,0,1172.8452157662666,District Water Body Atlas
