SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
54,GROUND WATER AT BHAGWAN INDUSTRIAL AREA- 2 SIKANDERPUR LAKHESWARI ROORKEE HARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.937368,78.14126,25-06-2021 08:30,1064.0,Clear,,,,
55,GROUND WATER AT BHAGWAN INDUSTRIAL AREA- 2 SIKANDERPUR LAKHESWARI ROORKEE HARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.937368,78.14126,23-10-2021 08:30,217.0,Clear,,,,
56,GROUND WATER AT KASHIPUR BAJPUR ROAD- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.196486,79.076472,27-10-2021 08:30,320.0,Clear,,,,
57,GROUND WATER AT KASHIPUR BAJPUR ROAD- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.207394,79.062656,12-05-2021 08:30,294.0,Clear,,,,
58,GROUND WATER AT KASHIPUR BAJPUR ROAD- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.207394,79.062656,27-10-2021 08:30,370.0,Clear,,,,
59,GROUND WATER AT KASHIPUR MORADABAD ROAD- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.210422,78.961883,24-04-2021 08:30,400.0,Clear,,,,
60,GROUND WATER AT KASHIPUR MORADABAD ROAD- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.210422,78.961883,27-10-2021 08:30,320.0,Clear,,,,
61,GROUND WATER AT KASHIPUR MORADABAD ROAD- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.204137,78.959428,24-04-2021 08:30,354.0,Clear,,,,
62,GROUND WATER AT KASHIPUR MORADABAD ROAD- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.204137,78.959428,27-10-2021 08:30,370.0,Clear,,,,
63,GROUND WATER AT PANTNAGAR INDUSTRIAL AREA- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.021039,79.489739,24-04-2021 08:30,278.0,Clear,,,,
