Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Goa,GA,South Goa,Salcete,Curtorim CT,GA14SGO0105,15.29734104,74.03009463000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,8.21312728,82131.27277021189,1529.4100037871397,No,No,No,No,,NWIC,451,451,25529.0,30,552,5616,626926,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1529.4100037871397,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Curtorim CT,GA14SGO0106,15.29711112,74.02922945,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,3.07221748,30722.174790182555,1278.2489159400802,No,No,No,No,,NWIC,452,452,25530.0,30,552,5616,626926,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1278.2489159400802,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Siroda,GA14NGO0348,15.30250825,74.04965129,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,26.331976450000003,263319.76454004477,2844.248948655252,No,No,No,No,,NWIC,454,454,25532.0,30,551,5614,626863,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,2844.248948655252,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0349,15.29522342,74.07136005999999,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,4.18040699,41804.06993273884,1267.1024082259478,Yes,Yes,Yes,Yes,,NWIC,455,455,25533.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1267.1024082259478,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0350,15.29199287,74.07316175,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,3.46365996,34636.599580650996,706.8896692728913,No,Yes,Yes,Yes,,NWIC,456,456,25534.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,706.8896692728913,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0351,15.29204649,74.07746750999999,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.15488012,11548.801153398867,497.1321386411956,Yes,Yes,Yes,Yes,,NWIC,457,457,25535.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,497.1321386411956,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0352,15.27513374,74.09406654,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,6.874855660000001,68748.55664288448,1226.1392921202018,Yes,Yes,Yes,Yes,,NWIC,458,458,25536.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,1226.1392921202018,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0353,15.27665199,74.09531476,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,3.39252795,33925.279490382745,1006.0255355303025,No,No,Yes,No,,NWIC,459,459,25537.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,1006.0255355303025,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0354,15.27636003,74.08786331,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,4.08203042,40820.30416102886,1237.242956913662,Yes,Yes,Yes,Yes,,NWIC,460,460,25538.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,1237.242956913662,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Sernabatim,GA14SGO0110,15.263335249999999,73.92239961000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.11246138,11124.613830652166,418.7209527725988,No,No,No,No,,NWIC,466,466,26909.0,30,552,5616,626905,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,418.7209527725988,District Water Body Atlas
