Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,West Bengal,Maldah,English Bazar,Uttar Ramchandrapur P,WB2AMLD0481,25.00311313,88.11057356,Ganga,Bhagirathi and others (Ganga Lower),Bhagirathi,Lakes/Pond,2.69987808,26998.780827351737,685.21028441913,,NWIC,1173,1173,32454.0,19,316,2218,313393,2A,2A,BHG,BHG,WS2ABHG025,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,685.21028441913,District Water Body Atlas
Phase 2,West Bengal,Maldah,Maldah (Old),Basudebpur,WB2AMLD0523,25.074539780000002,88.18425854,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,3.26779563,32677.95634538262,704.3073160042693,,NWIC,1174,1174,32456.0,19,316,2217,313295,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,704.3073160042693,District Water Body Atlas
Phase 2,West Bengal,Maldah,Maldah (Old),Hatidubi,WB2AMLD0357,25.124536860000003,88.17197123999999,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.70574071,17057.40714245846,511.86299826118847,,NWIC,1175,1175,32457.0,19,316,2217,313255,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,511.86299826118847,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Kushmundi,Bhaktipur,WB2ADPD0479,25.47577434,88.3038976,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.69495948,16949.594845847983,481.4995077141938,,NWIC,1177,1177,32460.0,19,310,2200,310352,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,481.4995077141938,District Water Body Atlas
Phase 2,West Bengal,Maldah,Ratua - I,Kshidirganj,WB2AMLD0304,25.239774269999998,87.88894534,Ganga,Bhagirathi and others (Ganga Lower),Ganga,Lakes/Pond,1.52987534,15298.753351260515,536.3756482435778,,NWIC,1178,1178,32461.0,19,316,2212,312354,2A,2A,BHG,BHG,WS2ABHG012,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,Yes,No,No,No,No,No,0,536.3756482435778,District Water Body Atlas
Phase 2,West Bengal,Maldah,Habibpur,Pathar Khayran,WB2AMLD0261,25.11273431,88.30014706,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.37364614,13736.461350627957,521.856001536101,,NWIC,1179,1179,32462.0,19,316,2216,312928,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,No,0,521.856001536101,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Kushmundi,Putahari,WB2ADPD0538,25.56085573,88.47703578000001,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,2.03557547,20355.754663629148,530.1746094592283,,NWIC,1180,1180,32465.0,19,310,2200,310508,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,530.1746094592283,District Water Body Atlas
Phase 2,West Bengal,Maldah,Maldah (Old),Sujapur,WB2AMLD0167,25.07336541,88.13920899,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.20220376,12022.037624435261,400.5591995456221,,NWIC,1181,1181,32466.0,19,316,2217,313310,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,400.5591995456221,District Water Body Atlas
Phase 2,West Bengal,Maldah,Maldah (Old),Mehamanpur,WB2AMLD0188,25.05963879,88.15895144,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.23282288,12328.228772726576,546.3276340886979,,NWIC,1182,1182,32467.0,19,316,2217,313306,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,546.3276340886979,District Water Body Atlas
Phase 2,West Bengal,Maldah,Gazole,Kanat,WB2AMLD0263,25.15268592,88.1987214,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.37717786,13771.77863441953,432.6407483352712,,NWIC,1183,1183,32468.0,19,316,2214,312536,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,432.6407483352712,District Water Body Atlas
