Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0981,20.46529236,81.86770686,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.41000783,14100.078284377976,482.37513964040977,Amjhera R F,NWIC,2697,2697,55211.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,No,No,Yes,0,482.37513964040977,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0982,20.460037030000002,81.87480056999999,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.78210803,17821.080316305663,721.3609536374823,Amjhera R F,NWIC,2698,2698,55212.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,721.3609536374823,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0983,20.453332359999997,81.87798013999999,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.52631156,15263.115564879841,463.62589763471954,Amjhera R F,NWIC,2699,2699,55213.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,463.62589763471954,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0984,20.44706859,81.88007657,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.64631346,16463.134624232145,499.3839149637218,Amjhera R F,NWIC,2700,2700,55214.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,499.3839149637218,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Singanpur,CG08DMT0985,20.19643403,81.85233504,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,1.21588157,12158.81571120859,562.2647528362655,Singanpur,NWIC,2701,2701,55215.0,22,377,3347,447394,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,Yes,No,No,Yes,0,562.2647528362655,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Kaspur Ryt,CG08DMT0986,20.25518224,81.88829658,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,3.80555005,38055.50047470411,1087.9316158124689,Kaspur Ryt,NWIC,2702,2702,55216.0,22,377,3347,447283,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1087.9316158124689,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Mariyamari,CG08DMT0987,20.26179477,81.88963036,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,2.00325716,20032.57156671126,622.3837965222501,Mariyamari,NWIC,2703,2703,55217.0,22,377,3347,447377,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,No,No,Yes,No,No,0,622.3837965222501,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Charra,CG08DMT0988,20.2835897,81.89976927,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,1.96522181,19652.218087987814,642.4278605539034,Charra,NWIC,2704,2704,55218.0,22,377,3347,447291,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,642.4278605539034,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Dhamtari,Mongra Gahan,CG08DMT0989,20.49676733,81.51400722,Mahanadi,Mahanadi Middle,Jhura N,Lakes/Pond,1.20704275,12070.427505462638,466.84643591418705,Mongra Gahan,NWIC,2705,2705,55219.0,22,377,3346,447118,08,08,MAM,MAM,WS08MAM008,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,Yes,No,Yes,No,No,0,466.84643591418705,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0990,20.446145650000002,81.86718137,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,2.18401731,21840.17305238714,753.2563945782026,Amjhera R F,NWIC,2706,2706,55220.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,753.2563945782026,District Water Body Atlas
