SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
1,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-01 08:00:00,2.16,,,
2,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-02 08:00:00,1.94,,,
3,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-03-04 08:00:00,2.16,,,
4,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-03-05 08:30:00,2.35,,,
5,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-05-21 08:30:00,2.35,,,
6,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-06 08:00:00,1.18,,,
7,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-11-06 08:00:00,2.16,,,
8,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-06-21 08:00:00,1.96,,,
9,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-07 08:00:00,2.16,,,
10,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-12-07 08:00:00,1.96,,,
11,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-07-22 08:00:00,2.16,,,
12,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-02-08 08:00:00,1.96,,,
13,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-11-08 08:00:00,1.96,,,
14,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-08-23 08:00:00,1.96,,,
15,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-09 08:00:00,1.77,,,
16,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-12-09 08:00:00,1.77,,,
17,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-09-21 08:00:00,2.16,,,
18,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-10 08:00:00,1.96,,,
19,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-11-10 08:00:00,2.16,,,
20,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-10-20 08:00:00,1.96,,,
21,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-11 08:00:00,2.16,,,
22,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-12-11 08:00:00,2.94,,,
23,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-11-22 08:00:00,1.96,,,
24,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-01-12 08:00:00,1.77,,,
25,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-11-12 08:00:00,2.16,,,
26,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2021-12-21 08:00:00,1.55,,,
27,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-01-01 08:00:00,1.77,,,
28,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-11-01 08:00:00,1.96,,,
29,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-01-21 08:00:00,2.16,,,
30,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-01-02 08:00:00,1.76,,,
31,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-11-02 08:00:00,2.16,,,
32,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-02-21 08:15:00,1.97,,,
33,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-01-03 08:00:00,1.96,,,
34,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-11-03 08:00:00,1.96,,,
35,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-03-21 08:00:00,1.96,,,
36,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-01-04 08:00:00,2.36,,,
37,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-11-04 08:00:00,2.16,,,
38,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-04-21 08:00:00,1.96,,,
39,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-01-05 08:00:00,2.16,,,
40,Azmabad,CWC,10,Bihar,192,BHAGALPUR,SABOUR,-,-,Ganga,Ganga,-,-,-,Ganga,25.33722222,87.26583333,2022-11-05 08:00:00,1.57,,,
