Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-01-10 23:00:00,0.5
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-01-13 15:00:00,3.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-01-13 18:00:00,0.5
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-01-26 19:00:00,1.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-01-27 06:00:00,0.5
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-02 19:00:00,1.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-02 22:00:00,4.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-08 00:00:00,339.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-14 21:00:00,2.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-21 20:00:00,25.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-21 21:00:00,6.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-21 22:00:00,3.0
MALAKKARA,Kerala,PATHANAMTHITTA,ADOOR,-,Pamba,West flowing rivers from Tapi to Tadri,9.329167,76.663889,2026-02-21 23:00:00,1.0
