Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-02 15:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-05 13:30:00,2.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-06 13:30:00,1.0
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-07 12:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-09 16:30:00,1.0
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-21 13:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-22 17:30:00,1.0
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-22 18:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-22 19:30:00,1.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-07-22 20:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-08-04 23:30:00,1.0
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-08-05 05:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-08-05 07:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-08-05 11:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-08-05 18:30:00,0.5
AKKIHEBBAL,Karnataka,MANDYA,KRISHNARAJPET,-,Cauvery,Cauvery,12.598611,76.400556,2019-08-06 02:30:00,0.5
