SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
145,HAND PUMP OF VIDHANI VILLAGE GONER ROAD JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,SANGANER,-,-,-,-,-,-,-,-,26.777364,75.876981,2021-08-04 08:30:00,7500.0,Clear,,,,
146,HAND PUMP OF VIDHANI VILLAGE GONER ROAD JAIPUR RAJASTHAN,CPCB,8,Rajasthan,102,JAIPUR,SANGANER,-,-,-,-,-,-,-,-,26.777364,75.876981,2021-10-27 08:30:00,9490.0,Clear,,,,
147,HANDPUMP WITHIN PREMISES OF NAGAR PARISHAD OFFICE OLD CITY ROAD DESHWALI MOHALLA KRISHANGARH,CPCB,8,Rajasthan,86,AJMER,KISHANGARH,-,-,-,-,-,-,-,-,26.567976,74.87557,2021-04-15 08:30:00,1520.0,Clear,,,,
148,HANDPUMP WITHIN PREMISES OF NAGAR PARISHAD OFFICE OLD CITY ROAD DESHWALI MOHALLA KRISHANGARH,CPCB,8,Rajasthan,86,AJMER,KISHANGARH,-,-,-,-,-,-,-,-,26.567976,74.87557,2021-11-10 08:30:00,1870.0,Clear,,,,
149,HOTEL ORIENT PLACE SUBHAS NAGAR UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.582572,73.7191,2021-12-04 08:30:00,1310.0,Clear,,,,
150,HOTEL ORIENT PLACE SUBHAS NAGAR UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.582572,73.7191,2021-10-14 08:30:00,1211.0,Clear,,,,
151,INDIRA GANDHI CANAL AT SIRSA HANUMANGARH (RAJASTHAN),CPCB,8,Rajasthan,101,HANUMANGARH,TIBBI,-,-,-,-,-,-,-,-,29.557293,74.566983,2021-01-03 08:30:00,290.0,,,,,
152,INDIRA GANDHI CANAL AT SIRSA HANUMANGARH (RAJASTHAN),CPCB,8,Rajasthan,101,HANUMANGARH,TIBBI,-,-,-,-,-,-,-,-,29.557293,74.566983,2021-10-06 08:30:00,351.0,,,,,
153,INDIRA GANDHI CANAL AT SIRSA HANUMANGARH (RAJASTHAN),CPCB,8,Rajasthan,101,HANUMANGARH,TIBBI,-,-,-,-,-,-,-,-,29.557293,74.566983,2021-09-16 08:30:00,268.0,,,,,
154,INDIRA GANDHI CANAL AT SIRSA HANUMANGARH (RAJASTHAN),CPCB,8,Rajasthan,101,HANUMANGARH,TIBBI,-,-,-,-,-,-,-,-,29.557293,74.566983,2021-11-23 08:30:00,348.0,,,,,
155,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-09-01 08:30:00,250.0,,,,,
156,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-07-02 08:30:00,300.0,,,,,
157,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-02-03 08:30:00,290.0,,,,,
158,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-06-04 08:30:00,340.0,,,,,
159,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-03-06 08:30:00,280.0,,,,,
160,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-07-07 08:30:00,300.0,,,,,
161,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-10-08 08:30:00,270.0,,,,,
162,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-09-15 08:30:00,250.0,,,,,
163,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-10-18 08:30:00,225.0,,,,,
164,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-11-22 08:30:00,322.0,,,,,
165,INDIRA GANDHI FEEDER AT RAJASTHAN BORDER TEHSIL- TIBI,CPCB,8,Rajasthan,101,HANUMANGARH,HANUMANGARH,-,-,-,-,-,-,-,-,29.326824,74.382265,2021-12-13 08:30:00,447.0,,,,,
166,IN SIDE SHIV TEMPLE NEAR AIR FORCE STATION AMER ROAD JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.968372,75.848906,2021-08-04 08:30:00,2300.0,Clear,,,,
167,IN SIDE SHIV TEMPLE NEAR AIR FORCE STATION AMER ROAD JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.968372,75.848906,2021-10-26 08:30:00,2350.0,Clear,,,,
168,JAISAMAND LAKE ALWAR RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,ALWAR,-,-,-,-,-,-,-,-,27.493247,76.58745,2021-08-17 08:30:00,110.0,,,,,
169,JAISAMAND LAKE ALWAR RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,ALWAR,-,-,-,-,-,-,-,-,27.493247,76.58745,2021-10-24 08:30:00,279.0,,,,,
170,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 1 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.243064,73.952203,2021-12-02 08:30:00,530.0,,,,,
171,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 1 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.243064,73.952203,2021-12-04 08:30:00,540.0,,,,,
