SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
30,Byrnihat,CWC,17,Meghalaya,276,RI BHOI,Umling,-,-,KOPILI RIVER,Brahmaputra,UMTRU,-,-,UMTRU,26.04027778,91.86583333,2025-01-02 08:00:00,0.4,,,
31,Byrnihat,CWC,17,Meghalaya,276,RI BHOI,Umling,-,-,KOPILI RIVER,Brahmaputra,UMTRU,-,-,UMTRU,26.04027778,91.86583333,2025-01-03 08:00:00,0.6,,,
32,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2021-12-13 08:00:00,0.6,,,
33,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2023-03-10 08:00:00,0.4,,,
34,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2023-01-11 08:00:00,1.1,,,
35,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2023-01-12 08:00:00,0.4,,,
36,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-02-01 08:00:00,0.3,,,
37,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-01-02 08:00:00,2.0,,,
38,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-01-03 08:00:00,0.3,,,
39,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-01-04 08:00:00,0.7,,,
40,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-01-05 08:00:00,0.1,,,
41,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-01-06 08:00:00,0.7,,,
42,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-01-07 08:00:00,0.2,,,
