SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
30,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-01-09 09:00:00,0.84,,,
31,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-12-09 09:00:00,0.22,,,
32,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-09-21 09:00:00,1.23,,,
33,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-03-10 09:00:00,1.3,,,
34,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-11-10 09:00:00,0.63,,,
35,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-10-21 09:00:00,1.63,,,
36,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-11-14 09:00:00,2.55,,,
37,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-11-21 09:00:00,0.18,,,
38,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2022-01-12 09:00:00,2.08,,,
39,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-06-21 09:00:00,2.24,,1400.0,2800.0
40,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-03-07 09:00:00,3.41,,17000.0,28000.0
41,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-11-07 09:00:00,2.16,,3300.0,22000.0
42,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-07-21 09:30:00,0.16,,2200.0,2700.0
43,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-01-08 09:30:00,1.32,,2800.0,3500.0
44,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-10-08 09:30:00,0.79,,3900.0,7000.0
45,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-08-21 09:30:00,0.61,,11000.0,14000.0
46,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-01-09 09:30:00,0.81,,2700.0,17000.0
47,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-11-09 09:30:00,0.22,,13000.0,35000.0
48,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-09-21 09:30:00,1.76,,17000.0,54000.0
49,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-03-10 09:30:00,0.82,,3900.0,35000.0
50,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-11-10 09:30:00,3.1,,8400.0,54000.0
51,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-10-20 09:30:00,0.31,,4600.0,11000.0
52,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2023-01-11 09:30:00,0.71,,2700.0,17000.0
53,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2024-02-09 09:30:00,2.19,,3200.0,7000.0
54,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2024-11-09 09:30:00,1.53,,2100.0,7900.0
55,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2024-09-23 09:30:00,3.13,,4000.0,9400.0
56,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2024-03-10 09:30:00,0.29,,4000.0,14000.0
57,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2024-10-14 09:30:00,0.56,,3400.0,4900.0
58,Chitrasani -Duplicate,CWC,24,Gujarat,459,Surat,PALANPUR,-,-,Banas,West flowing rivers of Kutch and Saurashtra including Luni,Balaram,-,-,Balaram,24.28888889,72.49833333,2024-10-21 09:30:00,0.59,,2700.0,3300.0
59,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-01-01 08:00:00,1.03,,780.0,1300.0
60,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-01-02 08:30:00,1.25,,180.0,4900.0
61,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-01-03 08:00:00,1.23,,1300.0,2400.0
62,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-01-04 08:00:00,0.24,,1800.0,4500.0
63,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-09-13 08:00:00,1.2,,140.0,790.0
64,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-09-21 08:00:00,1.36,,270.0,1700.0
65,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-04-10 08:30:00,2.05,,1300.0,3300.0
66,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-11-10 20:30:00,0.83,,270.0,2200.0
67,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2021-10-21 20:30:00,0.4,,220.0,9200.0
68,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2022-11-07 08:30:00,1.22,,2200.0,11000.0
69,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2022-07-21 08:30:00,0.2,,2400.0,11000.0
70,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2022-01-08 08:30:00,1.02,,,
71,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2022-11-08 08:30:00,0.2,,,
72,Derol Bridge,CWC,24,Gujarat,458,Sabarkantha,HIMATNAGAR,-,-,Sabarmati,Sabarmati,-,-,-,Sabarmati,23.57527778,72.80638889,2022-08-22 08:00:00,0.41,,,
