Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-07 14:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-07 18:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-08 01:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-08 12:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-08 15:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-08 18:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-08 22:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-09 06:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-09 11:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-09 17:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-10 01:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-10 10:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-10 13:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-10 14:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-10 15:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-10 17:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-10 21:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-11 02:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-11 06:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-11 08:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-11 11:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-11 14:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-11 17:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-12 04:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-12 11:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-12 16:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-12 22:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-13 10:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-13 13:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-13 14:30:00,1.0
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-13 15:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-13 16:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-13 19:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-14 01:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-14 13:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-15 09:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-15 11:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-15 13:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-15 15:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-15 20:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-16 12:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-16 19:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-17 05:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-17 10:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-17 11:30:00,1.0
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-17 12:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-17 13:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-17 15:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-17 23:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-18 14:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.260833,2020-11-20 14:30:00,0.5
