id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
26,26,1205,,Yes,Moderate,Inland,Man-made,Aquaculture Pond,,0.101637028888701,,27.04319953918457,93.75980377197266,Arunanchal Pradesh,129.8858506594433,1016.370288887012,Hydrological Layer,SAC N
103,103,1205,,Yes,Moderate,Inland,Man-made,Aquaculture Pond,,0.122169114686727,,26.951799392700195,93.58309936523438,Arunanchal Pradesh,140.5421589753001,1221.6911468672745,Hydrological Layer,SAC N
105,105,1205,,Yes,Moderate,Inland,Man-made,Aquaculture Pond,,0.112713072231105,,27.037099838256836,93.74410247802734,Arunanchal Pradesh,139.26732912933755,1127.130722311054,Hydrological Layer,SAC N
120,120,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.612035383274712,,27.027299880981445,93.41470336914062,Arunanchal Pradesh,562.9727988855527,6120.353832747122,Hydrological Layer,SAC N
138,138,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural / Farm,0.109473920906758,,26.95400047302246,93.5199966430664,Arunanchal Pradesh,145.86601112926937,1094.7392090675835,Hydrological Layer,SAC N
450,450,9999,,NA,NA,NA,NA,NA,,0.03209079163787,,27.066200256347656,93.81159973144531,Arunanchal Pradesh,101.09449863849723,320.9079163786968,Hydrological Layer,SAC N
4001,4001,9999,,NA,NA,NA,NA,NA,,0.392877988402269,,26.97260093688965,95.37560272216797,Arunanchal Pradesh,290.42373057459156,3928.779884022693,Hydrological Layer,SAC N
4219,4219,9999,,NA,NA,NA,NA,NA,,116.79177943611758,,27.816699981689453,96.15660095214844,Arunanchal Pradesh,8603.202114945549,1167917.7943611757,Hydrological Layer,SAC N
5351,5351,9999,,NA,NA,NA,NA,NA,,1269.7891897613156,,27.972299575805664,96.09010314941406,Arunanchal Pradesh,26523.499299518044,12697891.897613155,Hydrological Layer,SAC N
6280,6280,9999,,NA,NA,NA,NA,NA,,0.370765968780448,,27.881999969482422,95.26799774169922,Arunanchal Pradesh,249.9801526102899,3707.6596878044757,Hydrological Layer,SAC N
6557,6557,1205,,Yes,Moderate,Inland,Man-made,Aquaculture Pond,,0.107969798818938,,27.911300659179688,95.35910034179688,Arunanchal Pradesh,149.4441854062258,1079.697988189383,Hydrological Layer,SAC N
6603,6603,9999,,NA,NA,NA,NA,NA,,1555.8737207426852,,27.91629981994629,96.06900024414062,Arunanchal Pradesh,41844.21605188105,15558737.207426852,Hydrological Layer,SAC N
6680,6680,1103,,No,Low,Inland,Natural,High altitude lake,Lake,0.163321924276,,29.038400650024414,94.2322998046875,Arunanchal Pradesh,173.09619370007945,1633.219242759998,Hydrological Layer,SAC N
6703,6703,1103,,No,Low,Inland,Natural,High altitude lake,Lake,0.15809040019307,,28.949899673461914,94.4093017578125,Arunanchal Pradesh,168.5477596882866,1580.904001930704,Hydrological Layer,SAC N
