Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Bihar,Kaimur (Bhabua),Nuaon,Karamhari,BR2AKMR0093,25.284487780000003,83.82112562,Ganga,Ghaghara Confluence to Gomti confluence,Guria,Lakes/Pond,1.57941097,15794.109736180819,511.1589265868042,Karamhari,NWIC,305,305,53824.0,10,200,1447,249122,2A,2A,GHG,GHG,WS2AGHG028,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,511.1589265868042,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Kudra,Mohanpur,BR2AKMR0094,25.258337389999998,83.81620869999999,Ganga,Ghaghara Confluence to Gomti confluence,Guria,Lakes/Pond,2.50881655,25088.165482840603,635.1110679347894,Mohanpur,NWIC,306,306,53825.0,10,200,1448,249141,2A,2A,GHG,GHG,WS2AGHG028,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,635.1110679347894,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Nuaon,Kota Hissa,BR2AKMR0095,25.257103240000003,83.84515831,Ganga,Ghaghara Confluence to Gomti confluence,Guria,Lakes/Pond,1.96691043,19669.104293724806,510.7010272176719,Kota Hissa,NWIC,307,307,53826.0,10,200,1447,249116,2A,2A,GHG,GHG,WS2AGHG028,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,510.7010272176719,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Chhata,BR2AKMR0096,25.218426779999998,83.56673967,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.95528587,19552.858670849215,510.08066047791414,Chhata,NWIC,308,308,53827.0,10,200,1449,249333,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,Yes,No,No,No,Yes,Yes,0,510.08066047791414,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Bamhaur Panre,BR2AKMR0097,25.24606184,83.59324631,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.65221921,16522.192109539537,503.7967701725793,Bamhaur Panre,NWIC,309,309,53828.0,10,200,1449,249344,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,503.7967701725793,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Tekari,BR2AKMR0098,25.212078169999998,83.61392126,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.43158378,14315.837813134853,470.17330049677435,Tekari,NWIC,310,310,53829.0,10,200,1449,249398,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,470.17330049677435,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Arra,BR2AKMR0099,25.23395485,83.63475534999999,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.53537747,15353.77469576721,459.5396391556324,Arra,NWIC,311,311,53830.0,10,200,1449,249407,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,459.5396391556324,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Panapur,BR2AKMR0100,25.22735881,83.64299665,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.39800226,13980.02264178011,463.88432533791547,Panapur,NWIC,312,312,53831.0,10,200,1449,249408,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,463.88432533791547,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Durgawati,Karanpura,BR2AKMR0102,25.204848169999998,83.54319889,Ganga,Ghaghara Confluence to Gomti confluence,Kakrikundi Nala,Lakes/Pond,1.52554891,15255.489052775762,466.2713660544907,Karanpura,NWIC,314,314,53833.0,10,200,1450,249612,2A,2A,GHG,GHG,WS2AGHG026,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,No,No,No,No,No,0,466.2713660544907,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Bhabua,Khanawan,BR2AKMR0103,25.148860380000002,83.51589578,Ganga,Ghaghara Confluence to Gomti confluence,Kakrikundi Nala,Lakes/Pond,1.40307398,14030.73978056911,469.94164479600687,Khanawan,NWIC,315,315,53834.0,10,200,1453,249937,2A,2A,GHG,GHG,WS2AGHG026,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,469.94164479600687,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Chainpur,Fakhrabad,BR2AKMR0104,25.093550259999997,83.50190853000001,Ganga,Ghaghara Confluence to Gomti confluence,Kakrikundi Nala,Lakes/Pond,1.92243065,19224.306535758053,515.1017664167723,Fakhrabad,NWIC,316,316,53835.0,10,200,1452,249862,2A,2A,GHG,GHG,WS2AGHG026,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,515.1017664167723,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Chainpur,Fakhrabad,BR2AKMR0105,25.09778787,83.50085081,Ganga,Ghaghara Confluence to Gomti confluence,Kakrikundi Nala,Lakes/Pond,1.73008981,17300.89808727125,541.2111443774136,Fakhrabad,NWIC,317,317,53836.0,10,200,1452,249862,2A,2A,GHG,GHG,WS2AGHG026,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,Yes,No,No,0,541.2111443774136,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Chainpur,Muri,BR2AKMR0106,25.09107066,83.51325878,Ganga,Ghaghara Confluence to Gomti confluence,Kakrikundi Nala,Lakes/Pond,1.11697696,11169.769644856422,398.61054001899817,Muri,NWIC,318,318,53837.0,10,200,1452,249864,2A,2A,GHG,GHG,WS2AGHG026,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,Yes,No,No,0,398.61054001899817,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Chainpur,Sikandarpur,BR2AKMR0107,25.071260520000003,83.50089448,Ganga,Ghaghara Confluence to Gomti confluence,Kakrikundi Nala,Lakes/Pond,1.15294132,11529.413156996083,434.70096831938565,Sikandarpur,NWIC,319,319,53838.0,10,200,1452,249825,2A,2A,GHG,GHG,WS2AGHG026,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0,434.70096831938565,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Mujan,BR2AKMR0108,25.21815744,83.71947639,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,3.94212138,39421.21381113699,802.5798322497728,Mujan,NWIC,320,320,53839.0,10,200,1449,249368,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,802.5798322497728,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Kudra,Bahera,BR2AKMR0121,25.10790424,83.74806530000001,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.035333,10353.330009850642,391.5378978655861,Bahera,NWIC,333,333,53852.0,10,200,1448,249215,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,No,No,No,0,391.5378978655861,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Usari,BR2AKMR0109,25.1764489,83.57245387,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,3.13648447,31364.84468502679,883.2466475101144,Usari,NWIC,321,321,53840.0,10,200,1449,249306,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,883.2466475101144,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Kurra,BR2AKMR0110,25.18018643,83.58407541,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.42073066,14207.306595397999,540.2186440966947,Kurra,NWIC,322,322,53841.0,10,200,1449,249318,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,0,540.2186440966947,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Rasulpur Karmahri,BR2AKMR0111,25.17268326,83.60926091,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.29675223,12967.522303709067,446.71158451283657,Rasulpur Karmahri,NWIC,323,323,53842.0,10,200,1449,249314,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,446.71158451283657,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Bharkhar,BR2AKMR0112,25.18593785,83.61843067,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,3.31444053,33144.40531919604,1145.0352641303766,Bharkhar,NWIC,324,324,53843.0,10,200,1449,249315,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1145.0352641303766,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Sarahula,BR2AKMR0113,25.204635109999998,83.68576997,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.36169591,13616.959147207497,465.7305523011666,Sarahula,NWIC,325,325,53844.0,10,200,1449,249432,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,465.7305523011666,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Dadar,BR2AKMR0114,25.18262075,83.66805656000001,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.22279923,12227.992323771081,418.72250193588684,Dadar,NWIC,326,326,53845.0,10,200,1449,249466,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,Yes,Yes,Yes,Yes,No,0,418.72250193588684,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Bhabua,Jamuawan,BR2AKMR0122,25.092645060000002,83.53840154999999,Ganga,Ghaghara Confluence to Gomti confluence,Sura,Lakes/Pond,1.26834178,12683.417832109737,435.5932328600692,Jamuawan,NWIC,334,334,53853.0,10,200,1453,249977,2A,2A,GHG,GHG,WS2AGHG024,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,435.5932328600692,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Samahuta,BR2AKMR0115,25.17168329,83.70698377000001,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.36089028,13608.90276923431,466.4598584771942,Samahuta,NWIC,327,327,53846.0,10,200,1449,249455,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,466.4598584771942,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Samahuta,BR2AKMR0116,25.17511718,83.7063552,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,2.14571213,21457.12126426025,557.6612180326489,Samahuta,NWIC,328,328,53847.0,10,200,1449,249455,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,557.6612180326489,District Water Body Atlas
