Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Manipur,MN,Imphal East,Sawombung,Keibi Kumuda,MN20IME0019,24.90723593,94.04401019,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Tril,Water Conservation Schemes/ Percolation Tanks/ Check Dams,2.74578793,27457.87934840205,1186.8040567180633,No,No,No,No,,NWIC,30,30,80972.0,14,255,1884,270227,20,20,IMP,IMP,WS20IMP015,,05,,,,,,,,0.0,0.0,,,,,,0,1186.8040567180633,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Takhel,MN20IME0020,24.819615600000002,94.02755698,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Tril,Ponds,1.11923692,11192.369215138799,479.0839263532488,No,No,No,No,,NWIC,31,31,80973.0,14,255,1884,270260,20,20,IMP,IMP,WS20IMP015,,01,,,,,,,,0.0,0.0,,,,,,0,479.0839263532488,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Keirao Bitra,Andro Pt,MN20IME0021,24.75056415,94.03523487,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Sangmi Ture,Lakes,1.28418437,12841.843700396465,531.7947316263732,No,No,No,Yes,,NWIC,32,32,80974.0,14,255,1886,270356,20,20,IMP,IMP,WS20IMP018,,03,,,,,,,,0.0,0.0,,,,,,0,531.7947316263732,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Keirao Bitra,Yambem,MN20IME0022,24.692784539999998,94.05075714,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Sangmi Ture,Ponds,2.58716289,25871.628851760397,1781.0379506481986,No,No,No,Yes,,NWIC,33,33,80975.0,14,255,1886,270353,20,20,IMP,IMP,WS20IMP018,,01,,,,,,,,0.0,0.0,,,,,,0,1781.0379506481986,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Phayeng,MN20IMW0028,24.82652584,93.81048046000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.04712524,10471.252388230512,402.5343508432451,No,No,No,No,,NWIC,82,82,81024.0,14,256,1879,270083,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,402.5343508432451,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Keibul Lamjao National Sanctuary,MN20BSH0001,24.4922478,93.84001894000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,8.5811055,85811.05498834353,2951.525582754234,No,No,No,No,,NWIC,34,34,80976.0,14,252,1875,999999,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,2951.525582754234,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Bishnupur,Bishnupur Mci,MN20BSH0002,24.634700889999998,93.76052467,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,3.19917171,31991.71707230782,899.1380178466089,No,No,No,No,,NWIC,35,35,80977.0,14,252,1874,801471,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,899.1380178466089,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0012,24.63276948,93.81388797,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.9167176,19167.175989218726,549.140878300876,No,No,No,No,,NWIC,36,36,80978.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,549.140878300876,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0013,24.63733496,93.81615863,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,2.79893765,27989.376490303075,925.9384266295971,No,No,No,No,,NWIC,37,37,80979.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,925.9384266295971,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0014,24.641165700000002,93.81174522,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.02334917,10233.491748996972,443.77630599677457,No,No,No,No,,NWIC,38,38,80980.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,443.77630599677457,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0015,24.641584950000002,93.83057764,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,1.70459451,17045.945069120506,615.2704347251515,No,Yes,Yes,Yes,,NWIC,39,39,80981.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,03,,,,,,,,0.0,0.0,,,,,,0,615.2704347251515,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Imphal Mci Plus Og,MN20IME0023,24.80446302,93.94104383,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.90127491,19012.749127981184,974.2201407976723,No,No,No,No,,NWIC,40,40,80982.0,14,255,1885,801487,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,974.2201407976723,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Wangoi Np,MN20IMW0016,24.647175750000002,93.90472253,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,3.09391486,30939.14855957709,1029.5181587575366,Yes,No,No,No,,NWIC,41,41,80983.0,14,256,1882,801491,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,1029.5181587575366,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Imphal Mci Plus Og,MN20IME0024,24.81053863,93.94175892,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.7952859,17952.859048274036,1138.74084211284,No,No,No,No,,NWIC,42,42,80984.0,14,255,1885,801487,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,1138.74084211284,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Bishnupur,Phubala,MN20BSH0003,24.538346,93.75791416000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.14700308,11470.030803572183,513.4106339745389,No,No,No,No,,NWIC,43,43,80985.0,14,252,1874,269892,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,513.4106339745389,District Water Body Atlas
