Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Madhya Pradesh,MP,Chhatarpur,Bijawar,Jaitpur,MP2ACRP0596,24.38598746,79.84300363,Ganga,Yamuna Lower,Sonar,Ponds,3.59326983,35932.6983468621,716.0739490123462,No,No,No,No,Jaitpur,NWIC,3206,3206,87742.0,23,398,3433,458363,2A,2A,YAL,YAL,WS2AYAL078,,01,,,,,,,,0.0,0.0,,,,,,0,716.0739490123462,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Gaurihar,Manuriya,MP2ACRP0597,25.16496225,80.16625845,Ganga,Yamuna Lower,Ken,Ponds,2.31957761,23195.77608996851,720.1054021409764,Yes,Yes,Yes,No,Manuriya,NWIC,3207,3207,87743.0,23,398,3424,457392,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,720.1054021409764,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Bijawar,Furtal,MP2ACRP0598,24.42708146,79.80038076999999,Ganga,Yamuna Lower,Sonar,Ponds,1.25737259,12573.725863675583,443.985289563157,Yes,Yes,Yes,Yes,Furtal,NWIC,3208,3208,87744.0,23,398,3433,458362,2A,2A,YAL,YAL,WS2AYAL078,,01,,,,,,,,0.0,0.0,,,,,,0,443.985289563157,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Gaurihar,Tilangpur,MP2ACRP0599,25.17604213,80.16536436,Ganga,Yamuna Lower,Ken,Ponds,1.83901571,18390.157096061772,599.0589902992499,Yes,No,Yes,No,Tilangpur,NWIC,3209,3209,87745.0,23,398,3424,457405,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,599.0589902992499,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Laundi,Gurha Kalan,MP2ACRP0600,25.13882244,80.03707437,Ganga,Yamuna Lower,Kail,Ponds,1.37326388,13732.638778628798,812.8292707459342,No,No,No,No,Gurha Kalan,NWIC,3210,3210,87746.0,23,398,3425,457565,2A,2A,YAL,YAL,WS2AYAL084,,01,,,,,,,,0.0,0.0,,,,,,0,812.8292707459342,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Chhatarpur,Rasuiya Thakuran,MP2ACRP0601,24.870000060000002,79.51374852000001,Ganga,Yamuna Lower,Urmal,Ponds,1.15108767,11510.87674600829,399.89395309012326,Yes,Yes,Yes,Yes,Rasuiya Thakuran,NWIC,3211,3211,87747.0,23,398,3429,457905,2A,2A,YAL,YAL,WS2AYAL083,,01,,,,,,,,0.0,0.0,,,,,,0,399.89395309012326,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Rajnagar,Tikuri,MP2ACRP0602,24.81333452,79.93308355,Ganga,Yamuna Lower,Kutri,Ponds,6.71691183,67169.11833260008,1267.493942546303,Yes,Yes,Yes,Yes,Tikuri,NWIC,3212,3212,87748.0,23,398,3430,458056,2A,2A,YAL,YAL,WS2AYAL082,,01,,,,,,,,0.0,0.0,,,,,,0,1267.493942546303,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Rajnagar,Rampura,MP2ACRP0603,24.751067690000003,79.79989537,Ganga,Yamuna Lower,Banne,Ponds,1.03005883,10300.588314440285,413.3456990967066,Yes,No,Yes,No,Rampura,NWIC,3213,3213,87749.0,23,398,3430,458048,2A,2A,YAL,YAL,WS2AYAL081,,01,,,,,,,,0.0,0.0,,,,,,0,413.3456990967066,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Laundi,Sahapura,MP2ACRP0604,25.12264564,79.89778539,Ganga,Yamuna Lower,Kail,Ponds,1.06629478,10662.947802254634,545.0939821289829,Yes,Yes,Yes,Yes,Sahapura,NWIC,3214,3214,87750.0,23,398,3425,457545,2A,2A,YAL,YAL,WS2AYAL084,,01,,,,,,,,0.0,0.0,,,,,,0,545.0939821289829,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Chhatarpur Nagar,Shyamra,MP2ACRP0605,25.01799108,79.63620900000001,Ganga,Yamuna Lower,Urmal,Ponds,1.01642222,10164.222167998361,375.58334543825805,Yes,No,No,No,Shyamra,NWIC,3215,3215,87751.0,23,398,7006,457919,2A,2A,YAL,YAL,WS2AYAL083,,01,,,,,,,,0.0,0.0,,,,,,0,375.58334543825805,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Gaurihar,Gahbara,MP2ACRP0606,25.222179150000002,80.17281989,Ganga,Yamuna Lower,Kail,Ponds,1.14119748,11411.974767086525,397.7365614380293,No,No,No,No,Gahbara,NWIC,3216,3216,87752.0,23,398,3424,457429,2A,2A,YAL,YAL,WS2AYAL084,,01,,,,,,,,0.0,0.0,,,,,,0,397.7365614380293,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Laundi,Dhudha Alias Laxmanpura,MP2ACRP0607,25.17555814,79.93939453,Ganga,Yamuna Lower,Kail,Ponds,2.74437929,27443.79292733672,813.690243593382,Yes,Yes,Yes,No,Dhudha Alias Laxmanpura,NWIC,3217,3217,87753.0,23,398,3425,457534,2A,2A,YAL,YAL,WS2AYAL084,,01,,,,,,,,0.0,0.0,,,,,,0,813.690243593382,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Laundi,Surekhi,MP2ACRP0608,25.17942437,80.00252917,Ganga,Yamuna Lower,Kail,Ponds,2.28309707,22830.970745884344,1298.4544531993186,Yes,No,No,No,Surekhi,NWIC,3218,3218,87754.0,23,398,3425,457557,2A,2A,YAL,YAL,WS2AYAL084,,01,,,,,,,,0.0,0.0,,,,,,0,1298.4544531993186,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Chandla,Binamak Har,MP2ACRP0609,25.08605996,80.23724314,Ganga,Yamuna Lower,Ken,Ponds,1.75672211,17567.221120915612,500.51680372898784,No,No,No,No,Binamak Har,NWIC,3219,3219,87755.0,23,398,3426,457611,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,500.51680372898784,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Chhatarpur Nagar,Deri,MP2ACRP0611,24.90010276,79.51638532,Ganga,Yamuna Lower,Urmal,Ponds,2.33396269,23339.626938805588,571.9759416483315,Yes,No,Yes,No,Deri,NWIC,3221,3221,87757.0,23,398,7006,457904,2A,2A,YAL,YAL,WS2AYAL083,,01,,,,,,,,0.0,0.0,,,,,,0,571.9759416483315,District Water Body Atlas
