SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
1,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-07-26 09:00:00,1.1,,1100.0,1700.0
2,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-02-08 09:00:00,0.3,,1300.0,1700.0
3,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-11-08 08:00:00,0.4,,,
4,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-08-23 07:30:00,0.6,,,
5,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-01-09 09:30:00,0.3,,500.0,1300.0
6,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-09-13 08:30:00,0.4,,,
7,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-09-21 08:30:00,0.5,,,
8,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-04-10 09:30:00,0.3,,500.0,2200.0
9,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-11-10 09:00:00,0.6,,,
10,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-10-21 08:30:00,0.5,,,
11,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-01-11 09:00:00,0.4,,90.0,800.0
12,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-11-11 09:30:00,0.6,,,
13,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-11-22 09:00:00,0.4,,,
14,ADDOOR,CWC,29,Karnataka,534,Dakshin Kannada,MANGALORE,-,-,Gurpur,West flowing rivers from Tadri to Kanyakumari,-,-,-,Gurpur,12.92888889,74.95388889,2021-01-12 08:30:00,0.7,,,
15,AKKIHEBBAL,CWC,29,Karnataka,544,Mandya,KRISHNARAJPET,-,-,Cauvery,Cauvery,Hemavathi,-,-,Hemavathi,12.59861111,76.40055556,2021-07-01 20:00:00,6.0,,20.0,790.0
16,AKKIHEBBAL,CWC,29,Karnataka,544,Mandya,KRISHNARAJPET,-,-,Cauvery,Cauvery,Hemavathi,-,-,Hemavathi,12.59861111,76.40055556,2021-12-07 08:00:00,0.2,,490.0,2400.0
17,AKKIHEBBAL,CWC,29,Karnataka,544,Mandya,KRISHNARAJPET,-,-,Cauvery,Cauvery,Hemavathi,-,-,Hemavathi,12.59861111,76.40055556,2021-07-22 08:00:00,0.6,,170.0,790.0
18,AKKIHEBBAL,CWC,29,Karnataka,544,Mandya,KRISHNARAJPET,-,-,Cauvery,Cauvery,Hemavathi,-,-,Hemavathi,12.59861111,76.40055556,2021-08-23 09:15:00,2.1,,45.0,78.0
19,AKKIHEBBAL,CWC,29,Karnataka,544,Mandya,KRISHNARAJPET,-,-,Cauvery,Cauvery,Hemavathi,-,-,Hemavathi,12.59861111,76.40055556,2021-01-12 09:00:00,0.5,,,
20,AKKIHEBBAL,CWC,29,Karnataka,544,Mandya,KRISHNARAJPET,-,-,Cauvery,Cauvery,Hemavathi,-,-,Hemavathi,12.59861111,76.40055556,2021-12-13 09:15:00,2.0,,2700.0,17000.0
