SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
40,DIKHOW RIVER AT NAGINI MORA (INTER-STATE BOUNDARIES ASSAM-NAGALAND),CPCB,13,Nagaland,247,MON,NAGINIMORA,-,-,-,-,-,-,-,-,26.814742,94.805697,05-03-2021 08:30,,,,,,
41,DZUCHA RU IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.675285,94.107884,12-01-2021 08:30,,,,,,
42,DZUCHA RU IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.675285,94.107884,12-02-2021 08:30,,,,,,
43,DZUCHA RU IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.675285,94.107884,12-03-2021 08:30,,,,,,
44,DZU D/S KOHIMA TOWN,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.67564,94.109775,12-01-2021 08:30,,,,,,
45,DZU D/S KOHIMA TOWN,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.67564,94.109775,12-02-2021 08:30,,,,,,
46,DZU D/S KOHIMA TOWN,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.67564,94.109775,12-03-2021 08:30,,,,,,
47,DZUDZA RU IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.674565,94.107658,12-01-2021 08:30,,,,,,
48,DZUDZA RU IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.674565,94.107658,12-02-2021 08:30,,,,,,
49,DZUDZA RU IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.674565,94.107658,12-03-2021 08:30,,,,,,
50,DZUNA RU (CONFLUENCE OF DZUCHA & DZUNA RU) IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.675346,94.108799,12-01-2021 08:30,,,,,,
51,DZUNA RU (CONFLUENCE OF DZUCHA & DZUNA RU) IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.675346,94.108799,12-02-2021 08:30,,,,,,
52,DZUNA RU (CONFLUENCE OF DZUCHA & DZUNA RU) IN KOHIMA,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.675346,94.108799,12-03-2021 08:30,,,,,,
53,DZUNA RU IN KOHIMA ADJOINING THE NEW KOHIMA MUNICIPAL COUNCIL SOLID WASTE MANAGEMENT SITE NAGALAND,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.670679,94.107976,12-01-2021 08:30,,,,,,
54,DZUNA RU IN KOHIMA ADJOINING THE NEW KOHIMA MUNICIPAL COUNCIL SOLID WASTE MANAGEMENT SITE NAGALAND,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.670679,94.107976,12-02-2021 08:30,,,,,,
55,DZUNA RU IN KOHIMA ADJOINING THE NEW KOHIMA MUNICIPAL COUNCIL SOLID WASTE MANAGEMENT SITE NAGALAND,CPCB,13,Nagaland,245,KOHIMA,KOHIMA,-,-,-,-,-,-,-,-,25.670679,94.107976,12-03-2021 08:30,,,,,,
56,MILAK RIVER AT PAPER NAGAR TULI MOKOKCHUNG,CPCB,13,Nagaland,246,MOKOKCHUNG,KUBOLONG,-,-,-,-,-,-,-,-,26.477401,94.510954,11-01-2021 08:30,,,,,,
57,MILAK RIVER AT PAPER NAGAR TULI MOKOKCHUNG,CPCB,13,Nagaland,246,MOKOKCHUNG,KUBOLONG,-,-,-,-,-,-,-,-,26.477401,94.510954,11-02-2021 08:30,,,,,,
58,MILAK RIVER AT PAPER NAGAR TULI MOKOKCHUNG,CPCB,13,Nagaland,246,MOKOKCHUNG,KUBOLONG,-,-,-,-,-,-,-,-,26.477401,94.510954,11-03-2021 08:30,,,,,,
59,MILAK RIVER AT TULI MOKOKCHUNG,CPCB,13,Nagaland,246,MOKOKCHUNG,ALONGKIMA,-,-,-,-,-,-,-,-,26.502612,94.544634,11-01-2021 08:30,,,,,,
60,MILAK RIVER AT TULI MOKOKCHUNG,CPCB,13,Nagaland,246,MOKOKCHUNG,ALONGKIMA,-,-,-,-,-,-,-,-,26.502612,94.544634,11-02-2021 08:30,,,,,,
61,MILAK RIVER AT TULI MOKOKCHUNG,CPCB,13,Nagaland,246,MOKOKCHUNG,ALONGKIMA,-,-,-,-,-,-,-,-,26.502612,94.544634,11-03-2021 08:30,,,,,,
62,OPENWELL AT DOYAPUR DHANSIRIPAR DIVISION DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,DHANSIRIPAR,-,-,-,-,-,-,-,-,25.761997,93.600256,10-04-2021 08:30,184.0,Light Brown,,3.0,,
63,OPENWELL AT DOYAPUR DHANSIRIPAR DIVISION DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,DHANSIRIPAR,-,-,-,-,-,-,-,-,25.761997,93.600256,11-10-2021 08:30,168.0,Clear,,3.5,,
64,OPENWELL AT LUNGWIRAM VILLAGE DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.878586,93.744492,10-04-2021 08:30,313.0,Clear,,2.0,,
65,OPENWELL AT LUNGWIRAM VILLAGE DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.878586,93.744492,11-10-2021 08:30,186.0,Clear,,,,
66,OPENWELL AT NAGA CEMETERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,DIMAPUR SADAR,-,-,-,-,-,-,-,-,25.918303,93.725881,10-04-2021 08:30,736.0,Clear,,2.0,,
67,OPENWELL AT NAGA CEMETERY DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,DIMAPUR SADAR,-,-,-,-,-,-,-,-,25.918303,93.725881,18-10-2021 08:30,920.0,Clear,,1.19,,
68,OPENWELL AT SIGNAL ANGAMI VILLAGE DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,DIMAPUR SADAR,-,-,-,-,-,-,-,-,25.890717,93.712267,10-04-2021 08:30,1349.0,Clear,,4.0,,
69,OPENWELL AT SIGNAL ANGAMI VILLAGE DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,DIMAPUR SADAR,-,-,-,-,-,-,-,-,25.890717,93.712267,11-10-2021 08:30,726.0,Clear,,1.43,,
70,OPENWELL AT TOULAZOUMA VILLAGE DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.869109,93.728134,10-04-2021 08:30,201.0,Clear,,5.0,,
71,OPENWELL AT TOULAZOUMA VILLAGE DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.869109,93.728134,11-10-2021 08:30,207.0,Clear,,4.5,,
72,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,13-01-2021 08:30,72.0,,,,,
73,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,13-02-2021 08:30,72.0,,,,,
74,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,13-03-2021 08:30,75.0,,,,,
75,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,09-04-2021 08:30,250.0,,,,,
76,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,18-05-2021 08:30,72.0,,,,,
77,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,08-06-2021 08:30,104.0,,,,,
78,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,20-07-2021 08:30,102.0,,,,,
79,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,05-08-2021 08:30,120.0,,,,,
80,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,02-09-2021 08:30,112.0,,,,,
81,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,12-10-2021 08:30,172.0,,,,,
82,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,01-11-2021 08:30,170.0,,,,,
83,PUDUMPUKHURI DIMAPUR,CPCB,13,Nagaland,244,DIMAPUR,CHUMUKEDIMA,-,-,-,-,-,-,-,-,25.897058,93.754286,07-12-2021 08:30,112.0,,,,,
84,SANO RU IN KOHIMA,CPCB,13,Nagaland,251,ZUNHEBOTO,SURUHOTO,-,-,-,-,-,-,-,-,26.15705,94.573953,12-01-2021 08:30,,,,,,
85,SANO RU IN KOHIMA,CPCB,13,Nagaland,251,ZUNHEBOTO,SURUHOTO,-,-,-,-,-,-,-,-,26.15705,94.573953,12-02-2021 08:30,,,,,,
86,SANO RU IN KOHIMA,CPCB,13,Nagaland,251,ZUNHEBOTO,SURUHOTO,-,-,-,-,-,-,-,-,26.15705,94.573953,12-03-2021 08:30,,,,,,
