Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Andaman & Nicobar Island,AN,North And Middle Andaman,Rangat,Lakra Lungta Ja,AN22NMA0001,12.50230904,92.70403497,Drainage area of Andaman & Nicobar Islands,Drainage Area of Andaman and Nicobar Islands,Kotlakarta Bolyo,Others,3.23762832,32376.283209976576,1472.0659701619675,Yes,No,No,No,Lakra Lungta Ja,NWIC,1,1,32794.0,35,632,5921,645417,22,22,DAN,DAN,WS22DAN005,,05,,,,,,,,0.0,0.0,,,,,,0,1472.0659701619675,District Water Body Atlas
Phase 1,Andaman & Nicobar Island,AN,North And Middle Andaman,Diglipur,Radha Nagar Rv,AN22NMA0002,13.149023649999998,92.97315152,Drainage area of Andaman & Nicobar Islands,Drainage Area of Andaman and Nicobar Islands,Diglipur,Reservoir,156.0668281,1560668.2810237033,18639.37915405241,No,No,No,No,Radha Nagar Rv,NWIC,2,2,32795.0,35,632,5919,645213,22,22,DAN,DAN,WS22DAN002,Kalphong (Nhpc) Dam,02,,,,,,,,0.0,0.0,,,,,,0,18639.37915405241,District Water Body Atlas
