Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Jharkhand,Lohardaga,Kisko,Kocha,JH07LHR0061,23.53490272,84.64360683000001,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,2.87067238,28706.723793512214,1784.0905041743397,,NWIC,451,451,32641.0,20,336,2597,362889,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1784.0905041743397,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kuru,Chirna,JH07LHR0082,23.50307231,84.94429686999999,Brahmani and Baitarni,Brahmani,Koel,Reservoir,74.65503235,746550.3234962915,7236.591543267106,,NWIC,441,441,32630.0,20,336,2599,363043,07,07,BRA,BRA,WS07BRA002,Bucha Opa Dam,02,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,7236.591543267106,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Peshrar,Kekrang,JH2ALHR0041,23.49406902,84.59092291,Ganga,Sone,North Koel,Lakes/Pond,1.62550598,16255.059841397335,529.6059038709861,,NWIC,442,442,32632.0,20,336,2598,362944,2A,2A,SON,SON,WS2ASON068,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,529.6059038709861,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kisko,Banpur,JH07LHR0080,23.501611959999998,84.6096992,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,10.69842021,106984.20212740991,1730.1051331111275,,NWIC,443,443,32633.0,20,336,2597,362870,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1730.1051331111275,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kisko,Datma,JH07LHR0069,23.511719720000002,84.62483237,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,3.83159188,38315.9187935422,788.2022679573231,,NWIC,444,444,32634.0,20,336,2597,362871,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,788.2022679573231,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kisko,Parhepat,JH07LHR0068,23.50169228,84.64331165,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,3.50200878,35020.08778479545,852.69838804844,,NWIC,445,445,32635.0,20,336,2597,362896,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,852.69838804844,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kuru,Maradih,JH07LHR0060,23.52521142,84.83080695,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,2.72507684,27250.76837170936,791.8659311594397,,NWIC,452,452,32642.0,20,336,2599,363029,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,791.8659311594397,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Lohardaga,Basri,JH07LHR0034,23.453201489999998,84.80724350999999,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.48061708,14806.170757314296,537.9897034264741,,NWIC,453,453,32643.0,20,336,2601,363107,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,537.9897034264741,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kisko,Hisri,JH07LHR0032,23.44619987,84.62074831,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.45021934,14502.193448425052,478.9481722507965,,NWIC,454,454,32644.0,20,336,2597,362864,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,478.9481722507965,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Senha,Badla,JH07LHR0024,23.40994468,84.65728214,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.29885545,12988.554475572617,481.3270073961174,,NWIC,455,455,32645.0,20,336,2602,363125,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,481.3270073961174,District Water Body Atlas
