id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
276,276,1202,,No,High,Inland,Man-made,Tank/Pond,,1.07328390817142,,10.9940041011,79.7645941328,Puducherry,395.7196743415711,10732.839081714204,Hydrological Layer,SAC N
277,277,1202,,No,High,Inland,Man-made,Tank/Pond,,0.905909915667651,,10.9868159838,79.7753940045,Puducherry,436.14722219502414,9059.099156676506,Hydrological Layer,SAC N
278,278,1202,,No,High,Inland,Man-made,Tank/Pond,,0.668361225566116,,10.9869614786,79.7802843045,Puducherry,327.4970554929414,6683.6122556611635,Hydrological Layer,SAC N
279,279,1202,,No,High,Inland,Man-made,Tank/Pond,,1.047787319018331,,10.9880991412,79.7737546227,Puducherry,425.0558845942678,10477.873190183314,Hydrological Layer,SAC N
280,280,1202,,No,High,Inland,Man-made,Tank/Pond,,0.539342029595281,,10.9894565379,79.7726248105,Puducherry,366.6835685179275,5393.42029595281,Hydrological Layer,SAC N
281,281,1202,,No,High,Inland,Man-made,Tank/Pond,,0.398624725921336,,10.9924785681,79.7778713514,Puducherry,277.0178689725069,3986.2472592133563,Hydrological Layer,SAC N
282,282,1202,,No,High,Inland,Man-made,Tank/Pond,,0.267503257666827,,10.9963766418,79.7762423148,Puducherry,209.33715571404872,2675.032576668274,Hydrological Layer,SAC N
283,283,1202,,No,High,Inland,Man-made,Tank/Pond,,0.300319019854228,,10.9964004689,79.7727260172,Puducherry,220.68823666776663,3003.1901985422764,Hydrological Layer,SAC N
284,284,1202,,No,High,Inland,Man-made,Tank/Pond,,0.307345916874485,,10.9928570117,79.7863796823,Puducherry,224.55144656251113,3073.459168744845,Hydrological Layer,SAC N
285,285,1202,,No,High,Inland,Man-made,Tank/Pond,,0.234124775053422,,10.9846478705,79.7909717079,Puducherry,202.05763125969423,2341.247750534224,Hydrological Layer,SAC N
286,286,1202,,No,High,Inland,Man-made,Tank/Pond,,0.367836027846874,,10.9789430317,79.7883734181,Puducherry,259.9177553882787,3678.3602784687405,Hydrological Layer,SAC N
