Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-10 11:00:00,258.011
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-10 14:00:00,301.08
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-10 17:00:00,278.333
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-11 08:00:00,137.184
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-11 11:00:00,137.052
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-11 14:00:00,137.358
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-11 17:00:00,119.339
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-12 08:00:00,90.27
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-12 11:00:00,84.262
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-12 14:00:00,84.16
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-12 17:00:00,77.12
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-13 08:00:00,57.194
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-13 11:00:00,57.395
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-13 14:00:00,57.259
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-13 17:00:00,51.156
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-14 08:00:00,45.217
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-14 11:00:00,45.173
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-14 14:00:00,45.118
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-14 17:00:00,38.17
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-15 08:00:00,33.116
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-15 11:00:00,33.089
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-15 14:00:00,33.179
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-15 17:00:00,33.053
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-16 08:00:00,27.232
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-16 11:00:00,27.208
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-16 14:00:00,27.192
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-16 17:00:00,21.117
Ambica   Unai,Gujarat,TAPI,VYARA,-,Par,West flowing rivers from Tapi to Tadri,20.86194444,73.34555556,2016-08-17 08:00:00,21.096
