Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Puducherry,Puducherry,Villianur Taluk,Kattery,PY17PON0062,12.00696772,79.69668175000001,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,43.87133643,438713.36431257136,3614.7742426178347,Pudukuppam,East flowing rivers between Pennar and Kanyakumari,62,62,74959.0,34,600,5911,644927,17,17,PON,PON,WS17PON043,Katterikuppam Lake,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,3614.7742426178347,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Bahour Taluk,Parikalpattu,PY17PON0063,11.792595740000001,79.75914166,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Lakes/Pond,8.2702844,82702.843968466,1565.7806695964962,Parikalpattu,East flowing rivers between Pennar and Kanyakumari,63,63,74960.0,34,600,5912,644981,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1565.7806695964962,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Bahour Taluk,Pandasozhanur,PY17PON0064,11.860969,79.65099656000001,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Lakes/Pond,3.97331926,39733.19262326972,3113.232469407171,Pandasozhanur,East flowing rivers between Pennar and Kanyakumari,64,64,74961.0,34,600,5912,644967,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,3113.232469407171,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Ariyur,PY17PON0067,11.89830378,79.70136507000001,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,5.038747480000001,50387.47477289272,2355.0555830718654,Ariyur,East flowing rivers between Pennar and Kanyakumari,67,67,74964.0,34,600,5911,644951,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,2355.0555830718654,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Bahour Taluk,Kuruvinatham,PY17PON0068,11.793659439999999,79.72462868,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Lakes/Pond,7.03626152,70362.61519312616,1529.9428505428152,Kuruvinatham,East flowing rivers between Pennar and Kanyakumari,68,68,74965.0,34,600,5912,644982,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,Yes,No,No,No,No,No,0,1529.9428505428152,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Bahour Taluk,Outchimedu,PY17PON0069,11.79251938,79.77009661999999,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Lakes/Pond,1.11910724,11191.072429290976,392.6442402632673,Outchimedu,East flowing rivers between Pennar and Kanyakumari,69,69,74966.0,34,600,5912,644980,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,392.6442402632673,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Sathamangalam,PY17PON0070,11.889172619999998,79.71527406,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,3.72990211,37299.02114270958,994.6487735671236,Sathamangalam,East flowing rivers between Pennar and Kanyakumari,70,70,74967.0,34,600,5911,644953,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,994.6487735671236,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Bahour Taluk,Outchimedu,PY17PON0072,11.79799077,79.76322898,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Lakes/Pond,3.59322713,35932.27130133659,1555.8630760965011,Outchimedu,East flowing rivers between Pennar and Kanyakumari,72,72,74969.0,34,600,5912,644980,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,Yes,Yes,0,1555.8630760965011,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Bahour Taluk,Manapet,PY17PON0073,11.80424908,79.76983779,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Lakes/Pond,19.7962243,197962.24300683237,4507.220987682977,Pillaiyarkuppam,East flowing rivers between Pennar and Kanyakumari,73,73,74970.0,34,600,5912,644979,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,4507.220987682977,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Odiampet OG,PY17PON0074,11.899024310000001,79.76842277,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,4.96473912,49647.39117100046,945.9059707682096,Odiampet OG,East flowing rivers between Pennar and Kanyakumari,74,74,74971.0,34,600,5911,644960,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,No,No,Yes,0,945.9059707682096,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Thirukanchi,PY17PON0075,11.88298818,79.76868639000001,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Others,1.88939922,18893.99223630176,641.3019432449656,Thirukanchi,East flowing rivers between Pennar and Kanyakumari,75,75,74972.0,34,600,5911,644956,17,17,PON,PON,WS17PON043,,05,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,641.3019432449656,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Vadanur,PY17PON0076,11.96449736,79.63140513,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,104.6725113,1046725.1130126121,4129.3689588537045,,East flowing rivers between Pennar and Kanyakumari,76,76,74973.0,34,600,5911,644933,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,4129.3689588537045,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Kuppam,PY17PON0077,11.99670642,79.69846259,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,5.25489805,52548.98052898824,2921.3518581947633,Kuppam,East flowing rivers between Pennar and Kanyakumari,77,77,74974.0,34,600,5911,644928,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,Yes,No,No,No,0,2921.3518581947633,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Karasoor,PY17PON0078,11.98363333,79.74343986999999,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,16.719043770000003,167190.43771668986,2007.8451689848896,Karasoor,East flowing rivers between Pennar and Kanyakumari,78,78,74975.0,34,600,5911,644943,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,2007.8451689848896,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Thiruvandarkoil,PY17PON0079,11.91223603,79.66270231,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Tank,4.26129852,42612.985210434155,846.5495680925526,Aliyur,East flowing rivers between Pennar and Kanyakumari,79,79,74976.0,34,600,5911,644941,17,17,PON,PON,WS17PON043,,03,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,No,No,No,No,Yes,0,846.5495680925526,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Villianur Taluk,Thirubuvanai,PY17PON0080,11.91850952,79.64440067000001,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Lakes/Pond,2.05949151,20594.915061503354,789.668039502483,Thirubuvanai,East flowing rivers between Pennar and Kanyakumari,80,80,74977.0,34,600,5911,644940,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,0,789.668039502483,District Water Body Atlas
Phase 2,Puducherry,Puducherry,Bahour Taluk,Bahour,PY17PON0081,11.824950659999999,79.73745290999999,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Lakes/Pond,448.08525600999997,4480852.560096967,8718.004214929188,,East flowing rivers between Pennar and Kanyakumari,81,81,74978.0,34,600,5912,644978,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,8718.004214929188,District Water Body Atlas
