Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Uttar Pradesh,Lucknow,Bakshi Ka Talab,Dudhara,UP2ALCK0027,27.09222428,80.84532877999999,Ganga,Gomti,Jhilingi Nala,Lakes/Pond,1.06508513,10650.851324340963,388.42910953797013,,NWIC,64,64,34249.0,09,162,0820,143173,2A,2A,GOM,GOM,WS2AGOM012,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,No,No,Yes,No,Yes,0,388.42910953797013,District Water Body Atlas
Phase 2,Uttar Pradesh,Lucknow,Mohanlalganj,Badhauna,UP2ALCK0058,26.542986929999998,81.07574445,Ganga,Gomti,Shiugarh Drain,Lakes/Pond,1.12246126,11224.612607229614,402.9226537952992,,NWIC,95,95,34280.0,09,162,0822,143785,2A,2A,GOM,GOM,WS2AGOM031,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,Yes,No,0,402.9226537952992,District Water Body Atlas
Phase 2,Uttar Pradesh,Varanasi,Pindra,Dindaspur,UP2AVRN0134,25.51924026,82.91287744,Ganga,Gomti,Nand,Tank,1.1485135,11485.135032426131,429.94879999756813,,NWIC,137,137,34322.0,09,187,0995,208625,2A,2A,GOM,GOM,WS2AGOM040,,03,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,429.94879999756813,District Water Body Atlas
Phase 2,Uttar Pradesh,Varanasi,Pindra,Malhath,UP2AVRN0013,25.526850930000002,82.76064158,Ganga,Gomti,Nand,Lakes/Pond,3.56859425,35685.94245253995,936.2580843212654,,NWIC,165,165,34350.0,09,187,0995,208435,2A,2A,GOM,GOM,WS2AGOM040,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,936.2580843212654,District Water Body Atlas
Phase 2,Uttar Pradesh,Lucknow,Bakshi Ka Talab,Rajauli,UP2ALCK0246,26.9597069,81.04247318,Ganga,Gomti,Gomati,Tank,1.82987634,18298.763438610215,670.4120995416982,,NWIC,177,177,34362.0,09,162,0820,143319,2A,2A,GOM,GOM,WS2AGOM014,,03,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,670.4120995416982,District Water Body Atlas
Phase 2,Uttar Pradesh,Agra,Kiraoli,Mangaroli Jat,UP2AAGR0008,27.19638013,77.70765095,Ganga,Yamuna Middle,Western Depresion Drainage Cut,Lakes/Pond,1.49641199,14964.119884960775,479.59314994710525,,NWIC,261,261,34448.0,09,118,0767,124827,2A,2A,YAM,YAM,WS2AYAM021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,479.59314994710525,District Water Body Atlas
Phase 2,Uttar Pradesh,Agra,Kiraoli,Fatehpur Sikri,UP2AAGR0035,27.092532350000003,77.67404518000001,Ganga,Yamuna Middle,Khari,Lakes/Pond,2.14788658,21478.86579639993,706.3389340331606,,NWIC,288,288,34475.0,09,118,0767,0,2A,2A,YAM,YAM,WS2AYAM022,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,706.3389340331606,District Water Body Atlas
Phase 2,Uttar Pradesh,Agra,Agra,Bamrauli Katara,UP2AAGR0054,27.12481463,78.11175353,Ganga,Yamuna Middle,Yamuna,Lakes/Pond,1.24978749,12497.874897123358,436.14478346194863,,NWIC,307,307,34494.0,09,118,0766,124661,2A,2A,YAM,YAM,WS2AYAM041,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,436.14478346194863,District Water Body Atlas
Phase 2,Uttar Pradesh,Agra,Bah,Jaitpura Kalan,UP2AAGR0083,26.83250207,78.69529978999999,Ganga,Yamuna Middle,Yamuna,Lakes/Pond,2.56771559,25677.155858879156,667.6803047147179,,NWIC,335,335,34530.0,09,118,0770,125371,2A,2A,YAM,YAM,WS2AYAM042,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,667.6803047147179,District Water Body Atlas
Phase 2,Uttar Pradesh,Agra,Agra,Agra,UP2AAGR0095,27.20234624,78.01217093000001,Ganga,Yamuna Middle,Yamuna,Lakes/Pond,1.21492295,12149.22951379015,427.533156770482,,NWIC,347,347,34546.0,09,118,0766,0,2A,2A,YAM,YAM,WS2AYAM040,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,427.533156770482,District Water Body Atlas
Phase 2,Uttar Pradesh,Ghaziabad,Ghaziabad,Ghaziabad,UP2AGZB0021,28.62739536,77.43004549000001,Ganga,Yamuna Upper,Hindon,Lakes/Pond,2.57119739,25711.97394351069,647.1565290326157,,NWIC,453,453,34860.0,09,145,0739,0,2A,2A,YAU,YAU,WS2AYAU046,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,647.1565290326157,District Water Body Atlas
Phase 2,Uttar Pradesh,Ghaziabad,Modinagar,Khurrampur,UP2AGZB0008,28.78074882,77.4897345,Ganga,Yamuna Upper,Hindon,Lakes/Pond,1.17703572,11770.357183375572,423.155791553495,,NWIC,434,434,34814.0,09,145,0738,119603,2A,2A,YAU,YAU,WS2AYAU046,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,423.155791553495,District Water Body Atlas
Phase 2,Uttar Pradesh,Sonbhadra,Robertsganj,Kura Kalan,UP2ASBD1084,24.71385395,83.22828515,Ganga,Tons,Belan,Lakes/Pond,1.33583984,13358.398382634961,447.26091656859444,Kura Kalan,NWIC,4531,4531,58076.0,09,184,1005,213688,2A,2A,TON,TON,WS2ATON014,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,Yes,No,No,0,447.26091656859444,District Water Body Atlas
Phase 2,Uttar Pradesh,Lucknow,Bakshi Ka Talab,Paharpur,UP2ALCK0232,27.042468850000002,80.9540567,Ganga,Gomti,Reth,Lakes/Pond,1.45993246,14599.32460857989,474.13030518987625,,NWIC,2582,2582,37472.0,09,162,0820,143284,2A,2A,GOM,GOM,WS2AGOM013,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,474.13030518987625,District Water Body Atlas
Phase 2,Uttar Pradesh,Prayagraj,Koraon,Kathar,UP2AALB1559,25.03903979,82.16948481,Ganga,Tons,Lapri Nala,Tank,39.32007584,393200.7584064765,4915.169160984221,,NWIC,768,768,35220.0,09,120,0895,163664,2A,2A,TON,TON,WS2ATON022,,03,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,4915.169160984221,District Water Body Atlas
Phase 2,Uttar Pradesh,Prayagraj,Soraon,Pabnah,UP2AALB0289,25.58240963,81.77130928999999,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Mansaita,Lakes/Pond,1.26760418,12676.041780780391,417.1692502207518,,NWIC,889,889,35341.0,09,120,0888,160831,2A,2A,UGO,UGO,WS2AUGO030,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,417.1692502207518,District Water Body Atlas
Phase 2,Uttar Pradesh,Varanasi,Sadar,Varanasi,UP2AVRN0027,25.35046491,83.00663869,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Varuna,Lakes/Pond,1.07142575,10714.257544722539,416.07760531789074,,NWIC,895,895,35347.0,09,187,0996,0,2A,2A,UGO,UGO,WS2AUGO039,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,416.07760531789074,District Water Body Atlas
Phase 2,Uttar Pradesh,Varanasi,Sadar,Varanasi,UP2AVRN0028,25.32194908,82.99553229,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Varuna,Lakes/Pond,1.69984939,16998.493933847512,571.9437377768096,,NWIC,896,896,35348.0,09,187,0996,0,2A,2A,UGO,UGO,WS2AUGO039,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,571.9437377768096,District Water Body Atlas
Phase 2,Uttar Pradesh,Prayagraj,Soraon,Atrampur Urf Nawabganj,UP2AALB0312,25.562236000000002,81.74157437,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Ganga,Lakes/Pond,1.22235963,12223.596250854695,412.23613603506766,,NWIC,918,918,35370.0,09,120,0888,160821,2A,2A,UGO,UGO,WS2AUGO029,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,412.23613603506766,District Water Body Atlas
Phase 2,Uttar Pradesh,Sonbhadra,Robertsganj,Bahuar,UP2ASBD1111,24.626898479999998,83.00518524,Ganga,Tons,Belan,Lakes/Pond,1.38077129,13807.712873755934,472.6540190874118,,NWIC,4558,4558,58103.0,09,184,1005,213610,2A,2A,TON,TON,WS2ATON014,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0,472.6540190874118,District Water Body Atlas
Phase 2,Uttar Pradesh,Prayagraj,Handia,Upardaha,UP2AALB0412,25.36225928,82.24030374,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Ganga,Lakes/Pond,192.83062353,1928306.2353137168,7726.925760629574,,NWIC,1058,1058,35510.0,09,120,0893,163039,2A,2A,UGO,UGO,WS2AUGO032,Upardaha Tal,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,7726.925760629574,District Water Body Atlas
Phase 2,Uttar Pradesh,Sonbhadra,Ghorawal,Renua,UP2ASBD0976,24.67668291,82.93857688,Ganga,Tons,Belan,Lakes/Pond,3.65915071,36591.50706959343,723.9519666093225,Renua,NWIC,4423,4423,57968.0,09,184,1004,213179,2A,2A,TON,TON,WS2ATON014,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,No,No,No,Yes,No,Yes,0,723.9519666093225,District Water Body Atlas
Phase 2,Uttar Pradesh,Prayagraj,Handia,Baraut,UP2AALB0410,25.331519349999997,82.27692297,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Ganga,Lakes/Pond,42.99887977,429988.7977267742,3895.9301900797054,,NWIC,1056,1056,35508.0,09,120,0893,163116,2A,2A,UGO,UGO,WS2AUGO032,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,3895.9301900797054,District Water Body Atlas
Phase 2,Uttar Pradesh,Muzaffarnagar,Khatauli,Umarpur Lisora,UP2AMZN0093,29.29452758,77.76492952,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Jat Mujhera Drain,Lakes/Pond,1.27945763,12794.576302461672,523.6729998650804,,NWIC,1084,1084,35536.0,09,172,0710,111227,2A,2A,UGO,UGO,WS2AUGO001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,523.6729998650804,District Water Body Atlas
Phase 2,Uttar Pradesh,Ghaziabad,Ghaziabad,Nurpur,UP2AGZB0039,28.7456733,77.55521645,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Qadirabad Drain,Lakes/Pond,1.42961367,14296.136739129117,473.01942368249814,,NWIC,1119,1119,35571.0,09,145,0739,119738,2A,2A,UGO,UGO,WS2AUGO005,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,473.01942368249814,District Water Body Atlas
Phase 2,Uttar Pradesh,Muzaffarnagar,Jansath,Behrah Sadat,UP2AMZN0121,29.40396231,77.93850469,Ganga,Upstream of Gomti confluence to Muzaffarnagar,Jat Mujhera Drain,Lakes/Pond,1.39459632,13945.96317962895,453.8608120081899,,NWIC,1133,1133,35585.0,09,172,0711,111374,2A,2A,UGO,UGO,WS2AUGO001,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,Yes,No,No,No,0,453.8608120081899,District Water Body Atlas
