SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
1,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-06-22 08:00:00,0.8,,,
2,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-02-07 08:00:00,0.79,,,
3,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-12-07 08:00:00,1.17,,,
4,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-07-21 08:00:00,1.68,,,
5,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-01-08 08:00:00,2.2,,,
6,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-11-08 08:00:00,1.2,,,
7,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-08-22 08:00:00,0.2,,,
8,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-09-20 08:00:00,0.4,,,
9,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-01-10 08:00:00,1.1,,,
10,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-11-10 08:00:00,0.4,,,
11,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-10-20 08:00:00,0.3,,,
12,Bakcha,CWC,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,Teesta,Dikchu,Bakcha Chu,Bakcha Chu,27.41777778,88.63027778,2021-01-11 08:00:00,1.3,,,
13,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-06-22 08:00:00,0.7,,,
14,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-02-07 08:00:00,0.1,,,
15,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-07-21 08:00:00,0.17,,,
16,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-01-08 08:00:00,0.1,,,
17,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-11-08 08:00:00,1.2,,,
18,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-01-09 08:00:00,0.6,,,
19,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-09-21 08:00:00,0.9,,,
20,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-01-10 08:00:00,0.7,,,
21,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-11-10 08:00:00,0.8,,,
22,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-10-20 08:00:00,0.5,,,
23,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,2021-01-11 08:00:00,0.7,,,
24,Chujachen (Rongli Chu),CWC,11,Sikkim,741,PAKYONG,-,-,-,Brahmaputra,Brahmaputra,Teesta,-,Rongli Chu,Rongli Chu,27.20722222,88.71888889,2021-01-10 08:00:00,0.6,,,
25,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-06-22 09:38:00,1.1,,,
26,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-02-07 09:40:00,0.99,,,
27,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-07-23 09:40:00,0.52,,,
28,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-02-08 09:30:00,0.1,,,
29,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-11-08 09:40:00,0.8,,,
30,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-09-21 09:40:00,0.9,,,
31,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-04-10 09:30:00,0.7,,,
32,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-11-10 09:31:00,0.7,,,
33,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2021-01-11 09:30:00,0.5,,,
34,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2022-01-02 09:30:00,0.5,,,
35,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2022-11-02 09:32:00,0.4,,,
36,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2022-02-21 09:00:00,0.6,,,
37,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2022-01-03 09:00:00,0.5,,,
38,KHANITAR,CWC,11,Sikkim,225,GANGTOK DISTRICT,GANGTOK,-,-,Brahmaputra,Brahmaputra,Teesta,-,-,Teesta,27.17777778,88.51333333,2022-11-03 11:30:00,1.0,,,
