id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
51,51,2101,,No,Moderate,Costal,Natural,Lagoon,,113.52560952912762,,20.7291601533,70.9760996904,Daman & Diu,15695.19618434936,1135256.0952912762,Hydrological Layer,SAC N
89,89,1202,,No,High,Inland,Man-made,Tank/Pond,,0.72417200913592,,20.4532942535,72.845537066,Daman & Diu,353.0723377282821,7241.720091359199,Hydrological Layer,SAC N
69,69,1202,,No,High,Inland,Man-made,Tank/Pond,,0.539833299435488,,20.716911786,70.9788922103,Daman & Diu,289.73924960904804,5398.332994354879,Hydrological Layer,SAC N
90,90,1202,,No,High,Inland,Man-made,Tank/Pond,,1.3893936128256,,20.4412246066,72.8506695424,Daman & Diu,515.5794822520842,13893.936128256,Hydrological Layer,SAC N
52,52,2102,,No,High,Costal,Natural,Creek,,7.239318185494618,,20.7211748521,70.9534022373,Daman & Diu,5666.075142302883,72393.18185494618,Hydrological Layer,SAC N
53,53,2102,,No,High,Costal,Natural,Creek,,2.019287211945938,,20.724946502,70.9592607654,Daman & Diu,2327.875192886488,20192.872119459375,Hydrological Layer,SAC N
54,54,2102,,No,Moderate,Costal,Natural,Creek,,1.96463605839533,,20.7354445162,70.9494732456,Daman & Diu,1339.910533259637,19646.360583953305,Hydrological Layer,SAC N
55,55,2202,,No,Moderate,Costal,Man-made,Aquaculture Pond,,19.406085473415448,,20.7384321053,70.9988256177,Daman & Diu,1924.3253407425543,194060.85473415448,Hydrological Layer,SAC N
56,56,2102,,No,High,Costal,Natural,Creek,,0.380163586897872,,20.734250492,70.9601040032,Daman & Diu,940.2489295433634,3801.635868978721,Hydrological Layer,SAC N
63,63,2202,,No,Moderate,Costal,Man-made,Aquaculture Pond,,43.26626953073801,,20.7339989234,70.9113011412,Daman & Diu,3097.023667348443,432662.69530738005,Hydrological Layer,SAC N
57,57,2102,,No,High,Costal,Natural,Creek,,0.920568863918615,,20.7313315887,70.959661927,Daman & Diu,1614.9186050138558,9205.68863918615,Hydrological Layer,SAC N
58,58,2102,,No,High,Costal,Natural,Creek,,1.573538141254566,,20.7323788566,70.9495883837,Daman & Diu,1979.5356358391662,15735.381412545665,Hydrological Layer,SAC N
59,59,1203,,No,High,Inland,Man-made,Waterlogged,,12.022194487607617,,20.7294044789,70.9333522225,Daman & Diu,1912.0335295088782,120221.94487607617,Hydrological Layer,SAC N
60,60,2102,,No,High,Costal,Natural,Creek,,1.131899061729177,,20.7197699815,70.9773493667,Daman & Diu,1388.5925654153252,11318.990617291765,Hydrological Layer,SAC N
61,61,2102,,No,High,Costal,Natural,Creek,,1.913469408756813,,20.7207287868,70.9726610452,Daman & Diu,2581.1937408037593,19134.694087568132,Hydrological Layer,SAC N
64,64,2202,,No,Moderate,Costal,Man-made,Aquaculture Pond,,13.367914230175982,,20.7310480528,70.9032808018,Daman & Diu,2623.490658346384,133679.14230175983,Hydrological Layer,SAC N
120,120,1202,,No,High,Inland,Man-made,Tank/Pond,,0.454403847072751,,20.4180164717,72.854844812,Daman & Diu,251.30427544693757,4544.03847072751,Hydrological Layer,SAC N
70,70,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,34.911505088161086,,20.7217677986,70.8853466819,Daman & Diu,4523.453824693767,349115.05088161083,Hydrological Layer,SAC N
66,66,1202,,No,High,Inland,Man-made,Tank/Pond,,0.70191773970275,,20.7141922425,70.9739087812,Daman & Diu,340.618745801642,7019.177397027504,Hydrological Layer,SAC N
62,62,2102,,No,Moderate,Costal,Natural,Creek,,156.97319108276326,,20.7277482194,70.8985395862,Daman & Diu,17731.105922991817,1569731.9108276325,Hydrological Layer,SAC N
121,121,1202,,No,High,Inland,Man-made,Tank/Pond,,0.203102502744324,,20.4174762313,72.860286667,Daman & Diu,317.02995291432205,2031.02502744324,Hydrological Layer,SAC N
65,65,1202,,No,High,Inland,Man-made,Tank/Pond,,2.242406782275079,,20.7137616255,70.9722030501,Daman & Diu,613.5417856083957,22424.06782275079,Hydrological Layer,SAC N
84,84,1202,,No,High,Inland,Man-made,Tank/Pond,,0.453300365011329,,20.4021088143,72.8972795441,Daman & Diu,325.33743784445653,4533.003650113293,Hydrological Layer,SAC N
118,118,1202,,No,High,Inland,Man-made,Tank/Pond,,0.354418379555594,,20.4169355565,72.8645370332,Daman & Diu,263.03772252261274,3544.1837955559395,Hydrological Layer,SAC N
71,71,1202,,Yes,Moderate,Inland,Man-made,Tank/Pond,,31.818808183326176,,20.7256493052,70.8917407828,Daman & Diu,3931.7337128048143,318188.08183326176,Hydrological Layer,SAC N
72,72,9999,,NA,NA,NA,NA,NA,,0.324254072198838,,20.4164236618,72.8621499954,Daman & Diu,256.1867014697703,3242.5407219883814,Hydrological Layer,SAC N
73,73,1202,,No,High,Inland,Man-made,Tank/Pond,,2.240691344938325,,20.3829171065,72.8555044913,Daman & Diu,558.9919065982085,22406.91344938325,Hydrological Layer,SAC N
74,74,1202,,No,High,Inland,Man-made,Tank/Pond,,3.590548396509464,,20.3861363728,72.8454526918,Daman & Diu,752.3405451777685,35905.48396509464,Hydrological Layer,SAC N
