Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0004,22.13554381,92.63597333000001,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,6.86020117,68602.01165220895,3381.4811672686205,No,No,No,No,,NWIC,9,9,81794.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,3381.4811672686205,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0005,22.53361641,92.55406976,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Karnaphuli,Ponds,1.79362088,17936.208758278946,1358.4898172947578,Yes,Yes,No,Yes,,NWIC,10,10,81795.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO006,,01,,,,,,,,0.0,0.0,,,,,,0,1358.4898172947578,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0006,22.52379762,92.56516758000001,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Karnaphuli,Ponds,3.23781286,32378.128587029452,1678.3765865539767,Yes,Yes,Yes,Yes,,NWIC,12,12,81797.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO006,,01,,,,,,,,0.0,0.0,,,,,,0,1678.3765865539767,District Water Body Atlas
Phase 1,Mizoram,MZ,Lunglei,Lungsen,Borahorinachhuah,MZ20LNG0002,22.93216434,92.38580865,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Karnaphuli,Ponds,3.00048163,30004.8163460347,2177.474151203278,No,No,No,No,,NWIC,13,13,81798.0,15,265,1913,271480,20,20,KHO,KHO,WS20KHO006,,01,,,,,,,,0.0,0.0,,,,,,0,2177.474151203278,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0021,22.14799331,92.63705368,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,1.9056203,19056.2029752334,1234.375526353961,No,Yes,Yes,No,,NWIC,38,38,81823.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,1234.375526353961,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0007,22.56963649,92.53612286,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Karnaphuli,Ponds,3.40412477,34041.247690767064,3157.928138108898,No,No,No,Yes,,NWIC,14,14,81799.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO006,,01,,,,,,,,0.0,0.0,,,,,,0,3157.928138108898,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0008,22.52330184,92.55641528999999,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Karnaphuli,Ponds,4.24167764,42416.77635598302,1219.9719090711799,No,No,No,No,,NWIC,15,15,81800.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO006,,01,,,,,,,,0.0,0.0,,,,,,0,1219.9719090711799,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0009,22.139096889999998,92.63494151,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,8.136046819999999,81360.46824935795,4096.316403408986,Yes,Yes,Yes,No,,NWIC,16,16,81801.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,4096.316403408986,District Water Body Atlas
Phase 1,Mizoram,MZ,Aizawl,Darlawn,Data Partially Available,MZ2CAIZ0004,24.317719779999997,92.98826534000001,Barak and others,Barak,Barak or Ahu or Turuong,Ponds,3.07438179,30743.817921478923,1561.065235886547,No,No,No,No,,NWIC,21,21,81806.0,15,261,1902,999999,2C,2C,BAR,BAR,WS2CBAR021,,01,,,,,,,,0.0,0.0,,,,,,0,1561.065235886547,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0010,22.18600485,92.63659086,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,6.63666077,66366.60765750977,4009.4147271507964,Yes,No,Yes,No,,NWIC,17,17,81802.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,4009.4147271507964,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0011,22.23650178,92.63681430999999,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,3.88257103,38825.71032673898,2514.1461923420743,No,Yes,No,No,,NWIC,18,18,81803.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,2514.1461923420743,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0012,22.60374867,92.54425194000001,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Karnaphuli,Ponds,8.0476677,80476.67703302913,4273.38201057475,Yes,Yes,No,Yes,,NWIC,19,19,81804.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO006,,01,,,,,,,,0.0,0.0,,,,,,0,4273.38201057475,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0013,22.2493242,92.63663936,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,3.00242946,30024.294598497792,1924.4439616588145,Yes,No,Yes,No,,NWIC,20,20,81805.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,1924.4439616588145,District Water Body Atlas
Phase 1,Mizoram,MZ,Lunglei,Lungsen,Data Partially Available,MZ20LNG0003,22.80937515,92.46925778,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Karnaphuli,Ponds,2.5710055,25710.055031136908,2010.6321943948687,No,No,No,No,,NWIC,22,22,81807.0,15,265,1913,999999,20,20,KHO,KHO,WS20KHO006,,01,,,,,,,,0.0,0.0,,,,,,0,2010.6321943948687,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0014,22.19138498,92.6268555,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,3.80650125,38065.01249906986,2495.0695428862587,Yes,No,Yes,No,,NWIC,23,23,81808.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,2495.0695428862587,District Water Body Atlas
Phase 1,Mizoram,MZ,Lawngtlai,Chawngte,Data Partially Available,MZ20LWN0015,22.1946729,92.64076155,Minor rivers draining into Myanmar and Bangladesh,Khawthlangtuipui & Others,Tuichawng,Ponds,12.235316990000001,122353.16988171345,6130.214304852294,No,No,No,No,,NWIC,24,24,81809.0,15,264,1916,999999,20,20,KHO,KHO,WS20KHO004,,01,,,,,,,,0.0,0.0,,,,,,0,6130.214304852294,District Water Body Atlas
