id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency,Waterbody_Name
591,591,1202,,No,High,Inland,Man-made,,0.886311025121419,,25.5185598874,90.9780755349,Meghalaya,430.052681547785,8863.11025121419,Hydrological Layer,SAC N,Tank/Pond
592,592,1202,,No,High,Inland,Man-made,,0.16425491529502,,25.5198121527,90.9797899346,Meghalaya,194.297867727858,1642.5491529502,Hydrological Layer,SAC N,Tank/Pond
593,593,1202,,No,High,Inland,Man-made,,0.299654665447345,,25.5193072987,90.9575331979,Meghalaya,254.429881703923,2996.54665447345,Hydrological Layer,SAC N,Tank/Pond
594,594,1202,,No,High,Inland,Man-made,,0.491141651472136,,25.5656645921,90.973822634,Meghalaya,323.286216724209,4911.41651472136,Hydrological Layer,SAC N,Tank/Pond
595,595,1202,,No,High,Inland,Man-made,,0.434802177867456,,25.5654856181,90.9761539194,Meghalaya,350.867737967222,4348.02177867456,Hydrological Layer,SAC N,Tank/Pond
596,596,1202,,No,High,Inland,Man-made,,0.476419267714799,,25.5661967558,90.977363609,Meghalaya,338.751064704725,4764.19267714799,Hydrological Layer,SAC N,Tank/Pond
597,597,1202,,No,High,Inland,Man-made,,0.132423853472139,,25.562610423,90.9735695185,Meghalaya,175.33747657677,1324.23853472139,Hydrological Layer,SAC N,Tank/Pond
598,598,1202,,No,High,Inland,Man-made,,0.10716671571891,,25.5608913421,90.9687529092,Meghalaya,132.93620968008,1071.6671571891,Hydrological Layer,SAC N,Tank/Pond
599,599,1202,,No,High,Inland,Man-made,,0.259804807761433,,25.5653664518,90.9662966868,Meghalaya,248.351365868322,2598.04807761433,Hydrological Layer,SAC N,Tank/Pond
600,600,1202,,No,High,Inland,Man-made,,0.82218958276273,,25.6652675755,90.9774543282,Meghalaya,462.903212666615,8221.8958276273,Hydrological Layer,SAC N,Tank/Pond
601,601,1202,,No,High,Inland,Man-made,,0.132849764159137,,25.6643174331,90.9671593856,Meghalaya,140.157935852742,1328.49764159137,Hydrological Layer,SAC N,Tank/Pond
602,602,1202,,No,High,Inland,Man-made,,0.177566010747124,,25.6713988572,90.977109818,Meghalaya,226.227372282828,1775.66010747124,Hydrological Layer,SAC N,Tank/Pond
603,603,1202,,No,High,Inland,Man-made,,0.446331273828586,,25.778566515,91.1560577835,Meghalaya,337.446835341938,4463.31273828586,Hydrological Layer,SAC N,Tank/Pond
606,606,1202,,No,High,Inland,Man-made,,0.134985952021053,,25.7765429263,91.1496376684,Meghalaya,268.651677403898,1349.85952021053,Hydrological Layer,SAC N,Tank/Pond
607,607,1202,,No,High,Inland,Man-made,,0.10621348769958,,25.7797415451,91.1481675913,Meghalaya,142.690693071415,1062.1348769958,Hydrological Layer,SAC N,Tank/Pond
608,608,1202,,No,High,Inland,Man-made,,0.156159960398929,,25.791296619,91.1591967447,Meghalaya,192.865572065992,1561.59960398929,Hydrological Layer,SAC N,Tank/Pond
609,609,1202,,No,High,Inland,Man-made,,0.407495710494781,,25.789759719,91.1613675206,Meghalaya,384.624902435514,4074.95710494781,Hydrological Layer,SAC N,Tank/Pond
610,610,1202,,No,High,Inland,Man-made,,0.193662722220874,,25.7891404375,91.1591357684,Meghalaya,221.293336908053,1936.62722220874,Hydrological Layer,SAC N,Tank/Pond
611,611,1202,,No,High,Inland,Man-made,,0.191187461046546,,25.7986837424,91.1611895307,Meghalaya,185.514800421112,1911.87461046546,Hydrological Layer,SAC N,Tank/Pond
613,613,1202,,No,High,Inland,Man-made,,0.145366681114156,,25.7986657655,91.1630401116,Meghalaya,150.506619191903,1453.66681114156,Hydrological Layer,SAC N,Tank/Pond
622,622,1202,,No,High,Inland,Man-made,,0.133482547423249,,25.7983859733,91.1714709137,Meghalaya,158.256556010589,1334.82547423249,Hydrological Layer,SAC N,Tank/Pond
623,623,1202,,No,High,Inland,Man-made,,0.180235650535061,,25.798577697,91.1800751415,Meghalaya,169.485956815663,1802.35650535061,Hydrological Layer,SAC N,Tank/Pond
624,624,1202,,No,High,Inland,Man-made,,0.182136260570083,,25.8105560136,91.1791955546,Meghalaya,177.052316297222,1821.36260570083,Hydrological Layer,SAC N,Tank/Pond
625,625,1202,,No,High,Inland,Man-made,,0.311257660509067,,25.6003816794,91.0160520608,Meghalaya,220.756235223011,3112.57660509067,Hydrological Layer,SAC N,Tank/Pond
626,626,1202,,No,High,Inland,Man-made,,0.154915292659421,,25.6050674156,91.0164049676,Meghalaya,182.177077309747,1549.15292659421,Hydrological Layer,SAC N,Tank/Pond
627,627,1202,,No,High,Inland,Man-made,,0.111572602299151,,25.6637375772,91.253936692,Meghalaya,129.010907092142,1115.72602299151,Hydrological Layer,SAC N,Tank/Pond
628,628,1202,,No,High,Inland,Man-made,,0.348917398678016,,25.8095249994,91.6686048899,Meghalaya,246.449859550323,3489.17398678016,Hydrological Layer,SAC N,Tank/Pond
629,629,1202,,No,High,Inland,Man-made,,0.113720653844146,,25.6037222107,91.783350935,Meghalaya,129.443439306011,1137.20653844146,Hydrological Layer,SAC N,Tank/Pond
630,630,1202,,No,High,Inland,Man-made,,0.180552462383914,,25.6040749661,91.7836972177,Meghalaya,189.865053278666,1805.52462383914,Hydrological Layer,SAC N,Tank/Pond
632,632,1202,,No,High,Inland,Man-made,,0.298661650022948,,25.5924031189,91.7797156371,Meghalaya,248.937393247411,2986.61650022948,Hydrological Layer,SAC N,Tank/Pond
633,633,1202,,No,High,Inland,Man-made,,0.19581007231646,,25.5912175343,91.7753503277,Meghalaya,179.621449674094,1958.1007231646,Hydrological Layer,SAC N,Tank/Pond
634,634,1202,,No,High,Inland,Man-made,,0.192775704938685,,25.5900885778,91.7677714646,Meghalaya,173.804782908976,1927.75704938685,Hydrological Layer,SAC N,Tank/Pond
635,635,1202,,No,High,Inland,Man-made,,0.108187655077255,,25.5829652667,91.7429177227,Meghalaya,132.458212106633,1081.87655077255,Hydrological Layer,SAC N,Tank/Pond
636,636,1202,,No,High,Inland,Man-made,,0.104440992929378,,25.5835213215,91.7389137783,Meghalaya,133.640000332323,1044.40992929378,Hydrological Layer,SAC N,Tank/Pond
637,637,1202,,No,High,Inland,Man-made,,0.129272768796044,,25.5781449081,91.7339695199,Meghalaya,143.120929291372,1292.72768796044,Hydrological Layer,SAC N,Tank/Pond
638,638,1202,,No,High,Inland,Man-made,,0.201240153554572,,25.5789408784,91.7300716363,Meghalaya,186.484959428898,2012.40153554572,Hydrological Layer,SAC N,Tank/Pond
639,639,1202,,No,High,Inland,Man-made,,0.110848842177106,,25.5754595334,91.7300397274,Meghalaya,131.32172347543,1108.48842177106,Hydrological Layer,SAC N,Tank/Pond
640,640,1202,,No,High,Inland,Man-made,,0.341872362246907,,25.5915997557,91.6169327902,Meghalaya,281.997981037644,3418.72362246907,Hydrological Layer,SAC N,Tank/Pond
641,641,1202,,No,High,Inland,Man-made,,0.158356777702978,,25.591573437,91.6126257709,Meghalaya,155.750954624147,1583.56777702978,Hydrological Layer,SAC N,Tank/Pond
650,650,1202,,No,High,Inland,Man-made,,0.393584911519677,,25.5733034872,91.4872131927,Meghalaya,332.204448404253,3935.84911519677,Hydrological Layer,SAC N,Tank/Pond
651,651,1202,,No,High,Inland,Man-made,,0.183259276343666,,25.5714062217,91.4750260501,Meghalaya,168.175193424562,1832.59276343666,Hydrological Layer,SAC N,Tank/Pond
652,652,1202,,No,High,Inland,Man-made,,0.181460863147966,,25.5753371728,91.4647352963,Meghalaya,163.925938920859,1814.60863147966,Hydrological Layer,SAC N,Tank/Pond
653,653,1202,,No,High,Inland,Man-made,,0.150831359193843,,25.574669251,91.4633202994,Meghalaya,179.79404677976,1508.31359193843,Hydrological Layer,SAC N,Tank/Pond
654,654,1202,,No,High,Inland,Man-made,,0.385109073139253,,25.5833246326,91.4577205248,Meghalaya,240.482291797949,3851.09073139253,Hydrological Layer,SAC N,Tank/Pond
655,655,1202,,No,High,Inland,Man-made,,0.175681695619621,,25.5835299629,91.4584012103,Meghalaya,166.126671568399,1756.81695619621,Hydrological Layer,SAC N,Tank/Pond
656,656,1202,,No,High,Inland,Man-made,,0.386018110686913,,25.5825384338,91.4455497529,Meghalaya,251.596985920122,3860.18110686913,Hydrological Layer,SAC N,Tank/Pond
657,657,1202,,No,High,Inland,Man-made,,0.215443820603902,,25.584417414,91.4440056619,Meghalaya,188.798635984567,2154.43820603902,Hydrological Layer,SAC N,Tank/Pond
658,658,1202,,No,High,Inland,Man-made,,0.119355753178679,,25.5943277483,91.4406719074,Meghalaya,141.65955011835,1193.55753178679,Hydrological Layer,SAC N,Tank/Pond
659,659,1202,,No,High,Inland,Man-made,,0.545600215169038,,25.6163594732,91.3933506565,Meghalaya,364.851950627781,5456.00215169038,Hydrological Layer,SAC N,Tank/Pond
660,660,1202,,No,High,Inland,Man-made,,0.150130106039692,,25.6111056858,91.3714563846,Meghalaya,161.981676113052,1501.30106039692,Hydrological Layer,SAC N,Tank/Pond
661,661,1202,,No,High,Inland,Man-made,,0.123628843230623,,25.4281884141,91.5226214658,Meghalaya,160.192862174106,1236.28843230623,Hydrological Layer,SAC N,Tank/Pond
662,662,1202,,No,High,Inland,Man-made,,0.122998793655605,,25.1826802071,91.3534028826,Meghalaya,140.735182777791,1229.98793655605,Hydrological Layer,SAC N,Tank/Pond
663,663,1202,,No,High,Inland,Man-made,,0.100032593495914,,25.1865271196,91.3375354705,Meghalaya,137.817659036138,1000.32593495914,Hydrological Layer,SAC N,Tank/Pond
664,664,1202,,No,High,Inland,Man-made,,0.202419657116731,,25.1861064516,91.3339513199,Meghalaya,187.996091258233,2024.19657116731,Hydrological Layer,SAC N,Tank/Pond
665,665,1202,,No,High,Inland,Man-made,,0.226308732375124,,25.1855518652,91.3338091579,Meghalaya,216.811111801267,2263.08732375124,Hydrological Layer,SAC N,Tank/Pond
666,666,1202,,No,High,Inland,Man-made,,0.161355063778975,,25.1842066919,91.3311956046,Meghalaya,162.564613924357,1613.55063778975,Hydrological Layer,SAC N,Tank/Pond
667,667,1202,,No,High,Inland,Man-made,,0.165276928338602,,25.1881871603,91.3297984965,Meghalaya,165.015062571128,1652.76928338602,Hydrological Layer,SAC N,Tank/Pond
668,668,1202,,No,High,Inland,Man-made,,0.108895714044355,,25.1886675615,91.3194332314,Meghalaya,132.083523270982,1088.95714044355,Hydrological Layer,SAC N,Tank/Pond
669,669,1202,,No,High,Inland,Man-made,,0.162139285431283,,25.1892235583,91.3174243875,Meghalaya,164.176400023703,1621.39285431282,Hydrological Layer,SAC N,Tank/Pond
670,670,1202,,No,High,Inland,Man-made,,0.101017987168486,,25.1893006062,91.3163738027,Meghalaya,128.221420965866,1010.17987168486,Hydrological Layer,SAC N,Tank/Pond
673,673,1202,,No,High,Inland,Man-made,,0.443729530746117,,25.3660392593,91.5204853175,Meghalaya,329.940786753323,4437.29530746117,Hydrological Layer,SAC N,Tank/Pond
674,674,1202,,No,High,Inland,Man-made,,0.151400688876723,,25.3659572217,91.5217947971,Meghalaya,157.119310703576,1514.00688876723,Hydrological Layer,SAC N,Tank/Pond
675,675,1202,,No,High,Inland,Man-made,,0.150922980641209,,25.4389866027,91.4494065553,Meghalaya,156.244706833547,1509.22980641209,Hydrological Layer,SAC N,Tank/Pond
676,676,1202,,No,High,Inland,Man-made,,0.158560635136073,,25.4379900961,91.4477816589,Meghalaya,177.820920754071,1585.60635136073,Hydrological Layer,SAC N,Tank/Pond
677,677,1202,,No,High,Inland,Man-made,,0.110553935371358,,25.439276134,91.4456991048,Meghalaya,169.818802686527,1105.53935371358,Hydrological Layer,SAC N,Tank/Pond
678,678,1202,,No,High,Inland,Man-made,,0.11167934576427,,25.43860433,91.3526924938,Meghalaya,139.962432731329,1116.7934576427,Hydrological Layer,SAC N,Tank/Pond
679,679,1202,,No,High,Inland,Man-made,,0.132455716810923,,25.4300911486,91.358884184,Meghalaya,159.085432475066,1324.55716810923,Hydrological Layer,SAC N,Tank/Pond
680,680,1202,,No,High,Inland,Man-made,,0.612081919633478,,25.4142509685,91.3114570934,Meghalaya,474.916256790945,6120.81919633478,Hydrological Layer,SAC N,Tank/Pond
681,681,1202,,No,High,Inland,Man-made,,0.10245695501348,,25.3839308286,91.295782635,Meghalaya,139.117773925882,1024.5695501348,Hydrological Layer,SAC N,Tank/Pond
682,682,1202,,No,High,Inland,Man-made,,0.256870434327949,,25.3907640098,91.2698226015,Meghalaya,230.091052516749,2568.70434327949,Hydrological Layer,SAC N,Tank/Pond
683,683,1202,,No,High,Inland,Man-made,,0.145249824984579,,25.3906152826,91.2705874119,Meghalaya,161.910363123782,1452.49824984579,Hydrological Layer,SAC N,Tank/Pond
684,684,1202,,No,High,Inland,Man-made,,0.293895956835557,,25.3906392001,91.2714645065,Meghalaya,307.679474544707,2938.95956835557,Hydrological Layer,SAC N,Tank/Pond
685,685,1202,,No,High,Inland,Man-made,,0.236991370657058,,25.3873601495,91.5086085428,Meghalaya,276.670678036157,2369.91370657058,Hydrological Layer,SAC N,Tank/Pond
686,686,1202,,No,High,Inland,Man-made,,0.109719201091363,,25.4359248699,91.4484917921,Meghalaya,140.303407001646,1097.19201091363,Hydrological Layer,SAC N,Tank/Pond
687,687,1202,,No,High,Inland,Man-made,,0.203020594896351,,25.4334737042,91.3740050566,Meghalaya,206.939324136565,2030.20594896351,Hydrological Layer,SAC N,Tank/Pond
688,688,1202,,No,High,Inland,Man-made,,0.33630875137272,,25.4272062897,91.3767519921,Meghalaya,288.173954564049,3363.0875137272,Hydrological Layer,SAC N,Tank/Pond
689,689,1202,,No,High,Inland,Man-made,,0.13789492802409,,25.4166684989,91.3774496604,Meghalaya,169.972090869027,1378.9492802409,Hydrological Layer,SAC N,Tank/Pond
690,690,1202,,No,High,Inland,Man-made,,0.165411462634028,,25.7066152902,91.1317209148,Meghalaya,161.828777498557,1654.11462634028,Hydrological Layer,SAC N,Tank/Pond
691,691,1202,,No,High,Inland,Man-made,,0.107318585754002,,25.7072468606,91.1349326457,Meghalaya,131.900980415328,1073.18585754002,Hydrological Layer,SAC N,Tank/Pond
692,692,1202,,No,High,Inland,Man-made,,0.141117733820621,,25.6922658922,91.0593684534,Meghalaya,138.962300344816,1411.17733820621,Hydrological Layer,SAC N,Tank/Pond
693,693,1202,,No,High,Inland,Man-made,,0.368186355614938,,25.6368098599,91.0356838905,Meghalaya,220.717650916354,3681.86355614938,Hydrological Layer,SAC N,Tank/Pond
694,694,1202,,No,High,Inland,Man-made,,0.115734696566268,,25.66244732,90.9650019498,Meghalaya,134.566888292386,1157.34696566268,Hydrological Layer,SAC N,Tank/Pond
695,695,1202,,No,High,Inland,Man-made,,0.231641193738187,,25.6814442805,90.9359578774,Meghalaya,243.373763005571,2316.41193738187,Hydrological Layer,SAC N,Tank/Pond
707,707,1202,,No,High,Inland,Man-made,,0.119263998789448,,25.4669316171,91.4293159747,Meghalaya,131.253687306991,1192.63998789448,Hydrological Layer,SAC N,Tank/Pond
696,696,1202,,No,High,Inland,Man-made,,0.141057565580134,,25.6409369719,91.3617760285,Meghalaya,177.450209623253,1410.57565580134,Hydrological Layer,SAC N,Tank/Pond
697,697,1202,,No,High,Inland,Man-made,,0.116905663136446,,25.2103847992,91.3226524293,Meghalaya,193.659935572104,1169.05663136446,Hydrological Layer,SAC N,Tank/Pond
698,698,1202,,No,High,Inland,Man-made,,0.143565223558522,,25.2073012288,91.3226928119,Meghalaya,174.476096913386,1435.65223558522,Hydrological Layer,SAC N,Tank/Pond
699,699,1202,,No,High,Inland,Man-made,,0.210228894564791,,25.210137734,91.3355851274,Meghalaya,215.730225843021,2102.28894564791,Hydrological Layer,SAC N,Tank/Pond
700,700,1202,,No,High,Inland,Man-made,,0.137379771954427,,25.2030596361,91.281126129,Meghalaya,168.634942959814,1373.79771954427,Hydrological Layer,SAC N,Tank/Pond
701,701,1202,,No,High,Inland,Man-made,,0.104441548172427,,25.1990609223,91.2431941221,Meghalaya,125.143332859197,1044.41548172427,Hydrological Layer,SAC N,Tank/Pond
717,717,1202,,No,High,Inland,Man-made,,0.175312689680841,,25.3213423531,91.446229418,Meghalaya,175.914051207889,1753.12689680841,Hydrological Layer,SAC N,Tank/Pond
702,702,1202,,No,High,Inland,Man-made,,0.131062448100895,,25.2452572022,91.0363122827,Meghalaya,178.709548961892,1310.62448100895,Hydrological Layer,SAC N,Tank/Pond
703,703,1202,,No,High,Inland,Man-made,,0.161184726737983,,25.2257526549,91.0482589357,Meghalaya,182.901287875361,1611.84726737983,Hydrological Layer,SAC N,Tank/Pond
704,704,1202,,No,High,Inland,Man-made,,0.116788346636191,,25.3835484188,91.3784354515,Meghalaya,141.651646652201,1167.88346636191,Hydrological Layer,SAC N,Tank/Pond
705,705,1202,,No,High,Inland,Man-made,,0.121131055867294,,25.3821403521,91.3746645939,Meghalaya,130.875439429286,1211.31055867294,Hydrological Layer,SAC N,Tank/Pond
706,706,1202,,No,High,Inland,Man-made,,0.261489340915824,,25.4647726537,91.4289855913,Meghalaya,204.799056478608,2614.89340915824,Hydrological Layer,SAC N,Tank/Pond
708,708,1202,,No,High,Inland,Man-made,,0.115258746297711,,25.4675686618,91.4310713922,Meghalaya,125.193052542934,1152.58746297711,Hydrological Layer,SAC N,Tank/Pond
709,709,1202,,No,High,Inland,Man-made,,0.143571348895875,,25.4797580576,91.4411308085,Meghalaya,153.2897890244,1435.71348895875,Hydrological Layer,SAC N,Tank/Pond
710,710,1202,,No,High,Inland,Man-made,,0.184498292208903,,25.4890684774,91.4179520755,Meghalaya,167.808300264187,1844.98292208903,Hydrological Layer,SAC N,Tank/Pond
711,711,1202,,No,High,Inland,Man-made,,0.29336164339049,,25.4908966427,91.4289384482,Meghalaya,206.748251063255,2933.6164339049,Hydrological Layer,SAC N,Tank/Pond
712,712,1202,,No,High,Inland,Man-made,,0.217177165327046,,25.463881683,91.440714277,Meghalaya,194.73849513505,2171.77165327046,Hydrological Layer,SAC N,Tank/Pond
713,713,1202,,No,High,Inland,Man-made,,0.101825602469593,,25.4707525205,91.4347561765,Meghalaya,129.745571284376,1018.25602469593,Hydrological Layer,SAC N,Tank/Pond
714,714,1202,,No,High,Inland,Man-made,,0.151485152068838,,25.4497983036,91.4564568781,Meghalaya,161.175759395983,1514.85152068838,Hydrological Layer,SAC N,Tank/Pond
715,715,1202,,No,High,Inland,Man-made,,0.105319638955837,,25.4529771685,91.4617424429,Meghalaya,119.380681986683,1053.19638955837,Hydrological Layer,SAC N,Tank/Pond
716,716,1202,,No,High,Inland,Man-made,,0.409367728192567,,25.3190051451,91.4458346328,Meghalaya,300.459507707991,4093.67728192567,Hydrological Layer,SAC N,Tank/Pond
718,718,1202,,No,High,Inland,Man-made,,0.545630546300234,,25.3239367799,91.4392949182,Meghalaya,440.189763495703,5456.30546300234,Hydrological Layer,SAC N,Tank/Pond
777,777,1202,,No,High,Inland,Man-made,,0.256042250443896,,25.5370253069,89.8958368823,Meghalaya,227.654214651877,2560.42250443896,Hydrological Layer,SAC N,Tank/Pond
4661,4661,1202,,No,High,Inland,Man-made,,0.105571603569358,,25.5084448152,89.9271317294,Meghalaya,137.217302047056,1055.71603569358,Hydrological Layer,SAC N,Tank/Pond
740,740,1202,,No,High,Inland,Man-made,,0.480739110548392,,25.7635165463,89.9824474255,Meghalaya,384.708453886046,4807.39110548392,Hydrological Layer,SAC N,Tank/Pond
1025,1025,1202,,No,High,Inland,Man-made,,0.423422655351022,,25.5212933569,91.4141567373,Meghalaya,287.613493046236,4234.22655351022,Hydrological Layer,SAC N,Tank/Pond
719,719,1202,,Yes,Moderate,Inland,Man-made,,2.54731405729741,,25.3232539742,91.4460137121,Meghalaya,1583.89825295846,25473.1405729741,Hydrological Layer,SAC N,Tank/Pond
720,720,1202,,No,High,Inland,Man-made,,0.255948251623884,,25.3291900473,91.456227878,Meghalaya,320.357023382911,2559.48251623884,Hydrological Layer,SAC N,Tank/Pond
721,721,1202,,No,High,Inland,Man-made,,0.174680223599553,,25.3315739632,91.4605775689,Meghalaya,210.834583399453,1746.80223599553,Hydrological Layer,SAC N,Tank/Pond
725,725,1202,,No,High,Inland,Man-made,,0.117813180844639,,26.0269172841,92.0486916461,Meghalaya,146.588346451458,1178.13180844639,Hydrological Layer,SAC N,Tank/Pond
738,738,1202,,No,High,Inland,Man-made,,0.450640874151876,,25.7570832773,89.9887522906,Meghalaya,274.303971467345,4506.40874151876,Hydrological Layer,SAC N,Tank/Pond
938,938,1202,,No,High,Inland,Man-made,,0.137088535091124,,25.7355854914,91.472037275,Meghalaya,140.935403415349,1370.88535091124,Hydrological Layer,SAC N,Tank/Pond
739,739,1202,,No,High,Inland,Man-made,,0.339576768963649,,25.7565487786,89.9885051539,Meghalaya,253.625614904434,3395.76768963649,Hydrological Layer,SAC N,Tank/Pond
4491,4491,1202,,No,High,Inland,Man-made,,0.112231632635411,,25.2869216756,91.7147767465,Meghalaya,133.880337059314,1122.31632635411,Hydrological Layer,SAC N,Tank/Pond
722,722,1202,,No,High,Inland,Man-made,,0.192101762983093,,26.0318829131,92.0445072987,Meghalaya,270.925463054488,1921.01762983093,Hydrological Layer,SAC N,Tank/Pond
1006,1006,1202,,No,High,Inland,Man-made,,0.134674180070585,,25.5372885052,91.3655654955,Meghalaya,137.526315276458,1346.74180070585,Hydrological Layer,SAC N,Tank/Pond
726,726,1202,,No,High,Inland,Man-made,,0.120752800867928,,26.0240079616,92.0423915954,Meghalaya,213.06603858764,1207.52800867928,Hydrological Layer,SAC N,Tank/Pond
723,723,1202,,No,High,Inland,Man-made,,0.141039071728006,,26.026210316,92.049297377,Meghalaya,197.766319613243,1410.39071728006,Hydrological Layer,SAC N,Tank/Pond
4761,4761,1202,,No,High,Inland,Man-made,,0.249718034223918,,25.8304665604,90.4591636923,Meghalaya,407.502170310957,2497.18034223918,Hydrological Layer,SAC N,Tank/Pond
4762,4762,1202,,No,High,Inland,Man-made,,0.216044598835664,,25.6531323142,90.1934957634,Meghalaya,233.868200158348,2160.44598835664,Hydrological Layer,SAC N,Tank/Pond
724,724,1202,,No,High,Inland,Man-made,,0.145708061592485,,26.0265240103,92.0481071182,Meghalaya,229.472569846814,1457.08061592485,Hydrological Layer,SAC N,Tank/Pond
727,727,1202,,No,High,Inland,Man-made,,0.195776846326815,,26.0291575042,92.0407366691,Meghalaya,246.625364929561,1957.76846326815,Hydrological Layer,SAC N,Tank/Pond
933,933,1202,,No,High,Inland,Man-made,,0.219310304611796,,25.68425109,91.1775490229,Meghalaya,179.430835144143,2193.10304611796,Hydrological Layer,SAC N,Tank/Pond
4490,4490,1202,,No,High,Inland,Man-made,,0.13068679870031,,25.5037858868,91.7058379719,Meghalaya,176.024780635234,1306.8679870031,Hydrological Layer,SAC N,Tank/Pond
728,728,1202,,No,High,Inland,Man-made,,0.115061525514063,,26.0340527314,92.0324235686,Meghalaya,173.186024693539,1150.61525514063,Hydrological Layer,SAC N,Tank/Pond
1038,1038,1202,,No,High,Inland,Man-made,,0.290769625221883,,25.5182398205,91.4324767292,Meghalaya,206.671968871753,2907.69625221883,Hydrological Layer,SAC N,Tank/Pond
936,936,1202,,No,High,Inland,Man-made,,0.175131889046784,,25.6941622966,91.1914357834,Meghalaya,172.874511773673,1751.31889046784,Hydrological Layer,SAC N,Tank/Pond
729,729,1202,,No,High,Inland,Man-made,,0.160399897821519,,26.0344406729,92.0339529771,Meghalaya,188.999601086142,1603.99897821519,Hydrological Layer,SAC N,Tank/Pond
4763,4763,1202,,No,High,Inland,Man-made,,0.136809300281387,,25.6156857558,90.1388982283,Meghalaya,217.651217706855,1368.09300281387,Hydrological Layer,SAC N,Tank/Pond
4764,4764,1202,,No,High,Inland,Man-made,,0.108152707306895,,25.6248081866,90.6034909882,Meghalaya,154.12794695819,1081.52707306895,Hydrological Layer,SAC N,Tank/Pond
733,733,1202,,No,High,Inland,Man-made,,0.319153115254925,,26.0249607244,91.9981725813,Meghalaya,317.394395378331,3191.53115254925,Hydrological Layer,SAC N,Tank/Pond
734,734,1202,,No,High,Inland,Man-made,,0.271099637908468,,26.0212743845,92.0032833241,Meghalaya,324.029981089309,2710.99637908468,Hydrological Layer,SAC N,Tank/Pond
4765,4765,1202,,No,High,Inland,Man-made,,0.10988089830926,,25.5933832949,90.2790182751,Meghalaya,143.250304504242,1098.8089830926,Hydrological Layer,SAC N,Tank/Pond
4766,4766,1202,,No,High,Inland,Man-made,,0.109436168632758,,25.5831916631,90.6723278575,Meghalaya,161.277318400697,1094.36168632758,Hydrological Layer,SAC N,Tank/Pond
4767,4767,1202,,No,High,Inland,Man-made,,0.281588638678122,,25.2947262329,90.2084177524,Meghalaya,208.13260988375,2815.88638678122,Hydrological Layer,SAC N,Tank/Pond
4768,4768,1202,,No,High,Inland,Man-made,,0.142186031196696,,25.2805342852,90.6455264034,Meghalaya,176.118908985447,1421.86031196696,Hydrological Layer,SAC N,Tank/Pond
730,730,1202,,No,High,Inland,Man-made,,0.117910091579488,,26.0335116798,92.0307520266,Meghalaya,223.243851449167,1179.10091579488,Hydrological Layer,SAC N,Tank/Pond
731,731,1202,,No,High,Inland,Man-made,,0.246060323785938,,26.0355307291,92.0206515486,Meghalaya,280.6804622301,2460.60323785938,Hydrological Layer,SAC N,Tank/Pond
732,732,1202,,No,High,Inland,Man-made,,0.168445669095693,,26.0361772649,92.0133007323,Meghalaya,163.314917964153,1684.45669095693,Hydrological Layer,SAC N,Tank/Pond
4681,4681,1202,,No,High,Inland,Man-made,,0.122956373829628,,25.8501404683,90.6101578129,Meghalaya,146.822513366539,1229.56373829628,Hydrological Layer,SAC N,Tank/Pond
735,735,1202,,No,High,Inland,Man-made,,0.265965988442687,,26.0174040802,91.9931327131,Meghalaya,280.366732067289,2659.65988442687,Hydrological Layer,SAC N,Tank/Pond
736,736,1202,,No,High,Inland,Man-made,,0.160718700653886,,26.0167032224,91.9908454793,Meghalaya,209.809516093434,1607.18700653886,Hydrological Layer,SAC N,Tank/Pond
749,749,1202,,No,High,Inland,Man-made,,0.49275517857351,,25.7664528983,90.0057482176,Meghalaya,335.787064776984,4927.5517857351,Hydrological Layer,SAC N,Tank/Pond
737,737,1202,,No,High,Inland,Man-made,,0.200615838901498,,25.7577836159,89.9863436706,Meghalaya,210.858090457596,2006.15838901498,Hydrological Layer,SAC N,Tank/Pond
1114,1114,1202,,No,High,Inland,Man-made,,0.183298485735962,,25.4022835397,91.4517343767,Meghalaya,166.764660017617,1832.98485735962,Hydrological Layer,SAC N,Tank/Pond
741,741,1202,,No,High,Inland,Man-made,,0.616490121917848,,25.7633023474,89.9910876299,Meghalaya,378.349157695472,6164.90121917848,Hydrological Layer,SAC N,Tank/Pond
750,750,1202,,No,High,Inland,Man-made,,1.3353378099432,,25.766540335,90.0028651104,Meghalaya,600.676865692113,13353.378099432,Hydrological Layer,SAC N,Tank/Pond
934,934,1202,,No,High,Inland,Man-made,,0.177506215629158,,25.6846036223,91.1829628989,Meghalaya,171.301603311843,1775.06215629158,Hydrological Layer,SAC N,Tank/Pond
935,935,1202,,No,High,Inland,Man-made,,0.149418213335978,,25.6929237957,91.1794814065,Meghalaya,155.249396958923,1494.18213335978,Hydrological Layer,SAC N,Tank/Pond
753,753,1202,,No,High,Inland,Man-made,,0.108389346870895,,25.5614292491,90.1016105983,Meghalaya,127.552484626378,1083.89346870895,Hydrological Layer,SAC N,Tank/Pond
943,943,1202,,No,High,Inland,Man-made,,0.218152939139131,,25.4950233033,91.4147635932,Meghalaya,208.226234331665,2181.52939139131,Hydrological Layer,SAC N,Tank/Pond
