SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
69,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.293878,92.391253,2021-11-01 08:30:00,,,,,,
70,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.293878,92.391253,2021-10-02 08:30:00,,,,,,
71,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.293878,92.391253,2021-11-03 08:30:00,,,,,,
72,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.108633,92.361445,2021-11-01 08:30:00,,,,,,
73,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.108633,92.361445,2021-10-02 08:30:00,,,,,,
74,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.108633,92.361445,2021-11-03 08:30:00,,,,,,
75,LYNRIANG RIANG RIVER AT LESHKA,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.23431,92.22689,2021-01-13 08:30:00,,,,,,
76,LYNRIANG RIANG RIVER AT LESHKA,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.23431,92.22689,2021-12-02 08:30:00,,,,,,
77,LYNRIANG RIANG RIVER AT LESHKA,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.23431,92.22689,2021-03-18 08:30:00,,,,,,
78,MANDA RIVER (DUDHAI RIVER) AT JAMPA,CPCB,17,Meghalaya,273,East Garo Hills,DAMBO RONGJENG,-,-,-,-,-,-,-,-,25.65076,90.80859,2021-01-13 08:30:00,,,,,,
79,MANDA RIVER (DUDHAI RIVER) AT JAMPA,CPCB,17,Meghalaya,273,East Garo Hills,DAMBO RONGJENG,-,-,-,-,-,-,-,-,25.65076,90.80859,2021-02-19 08:30:00,,,,,,
80,MANDA RIVER (DUDHAI RIVER) AT JAMPA,CPCB,17,Meghalaya,273,East Garo Hills,DAMBO RONGJENG,-,-,-,-,-,-,-,-,25.65076,90.80859,2021-03-24 08:30:00,,,,,,
81,MANDA RIVER (DUDHAI RIVER) AT WAGAISI,CPCB,17,Meghalaya,273,East Garo Hills,DAMBO RONGJENG,-,-,-,-,-,-,-,-,25.8358,90.78135,2021-01-13 08:30:00,,,,,,
82,MANDA RIVER (DUDHAI RIVER) AT WAGAISI,CPCB,17,Meghalaya,273,East Garo Hills,DAMBO RONGJENG,-,-,-,-,-,-,-,-,25.8358,90.78135,2021-02-19 08:30:00,,,,,,
83,MANDA RIVER (DUDHAI RIVER) AT WAGAISI,CPCB,17,Meghalaya,273,East Garo Hills,DAMBO RONGJENG,-,-,-,-,-,-,-,-,25.8358,90.78135,2021-03-24 08:30:00,,,,,,
84,MAWLAI SHILLONG (MAWPDANG SPRING),CPCB,17,Meghalaya,274,East Khasi Hills,MYLLIEM,-,-,-,-,-,-,-,-,25.631383,91.883972,2021-05-04 08:30:00,285.0,Clear,,1.5,,
85,MAWLAI SHILLONG (MAWPDANG SPRING),CPCB,17,Meghalaya,274,East Khasi Hills,MYLLIEM,-,-,-,-,-,-,-,-,25.631383,91.883972,2021-01-10 08:30:00,259.0,Clear,,1.2,,
86,MAWTHADRISHAN WELL AT MARKASA,CPCB,17,Meghalaya,279,West Khasi Hills,Mawthadraishan,-,-,-,-,-,-,-,-,25.529348,91.430663,2021-04-22 08:30:00,55.0,Clear,,1.5,,
87,MAWTHADRISHAN WELL AT MARKASA,CPCB,17,Meghalaya,279,West Khasi Hills,Mawthadraishan,-,-,-,-,-,-,-,-,25.529348,91.430663,2021-10-28 08:30:00,51.0,Clear,,2.3,,
88,MYNTANG RIVER AT MYNSO JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.525132,92.297969,2021-11-01 08:30:00,,,,,,
89,MYNTANG RIVER AT MYNSO JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.525132,92.297969,2021-10-02 08:30:00,,,,,,
90,MYNTANG RIVER AT MYNSO JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.525132,92.297969,2021-11-03 08:30:00,,,,,,
91,MYNTANG RIVER AT NARTIANG JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.565302,92.209276,2021-11-01 08:30:00,,,,,,
92,MYNTANG RIVER AT NARTIANG JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.565302,92.209276,2021-10-02 08:30:00,,,,,,
93,MYNTANG RIVER AT NARTIANG JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.565302,92.209276,2021-11-03 08:30:00,,,,,,
94,MYNTDU RIVER AT LESHKA JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.268735,92.19829,2021-11-01 08:30:00,,,,,,
