Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Haryana,Kurukshetra,Thanesar,Kanipla,HR01KRK0010,30.044830559999998,76.86742567,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.62260492,16226.049179611617,540.7767505913314,Kanipla,NWIC,1805,1805,51771.0,06,068,0366,058563,01,01,GHO,GHO,WS01GHO011,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,540.7767505913314,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Shahbad,Berthali,HR01KRK0011,30.15018541,77.00402037,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.40870454,24087.045433748324,731.1294212770965,Berthali,NWIC,1806,1806,51772.0,06,068,0364,058328,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,731.1294212770965,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Falsanda Jattan,HR01KRK0012,30.12872827,77.02995191,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.09074886,20907.488584850304,610.5352248382509,Falsanda Jattan,NWIC,1807,1807,51773.0,06,068,0366,058648,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,Yes,No,Yes,No,Yes,0,610.5352248382509,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Mangoli Jattan,HR01KRK0013,30.12829928,77.03923151999999,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.0040713,10040.713036011917,409.11243319202066,Mangoli Jattan,NWIC,1808,1808,51774.0,06,068,0366,058608,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,409.11243319202066,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Nakhrojpur,HR01KRK0014,30.105912219999997,77.0579116,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.97024628,19702.462804233408,714.669701253417,Nakhrojpur,NWIC,1809,1809,51775.0,06,068,0366,058651,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,No,No,No,No,No,No,No,0,714.669701253417,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Isherheri,HR01KRK0015,30.11820734,76.95794208999999,Indus (Up to border),Ghaghar and others,,Lakes/Pond,5.24731818,52473.181791077914,1057.4077967428118,Isherheri,NWIC,1810,1810,51776.0,06,068,0366,058615,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,No,No,No,0,1057.4077967428118,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Shahbad,Kharindwa,HR01KRK0016,30.10854643,76.93839014,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.08436338,20843.63382434197,556.0556355980011,Kharindwa,NWIC,1811,1811,51777.0,06,068,0364,058361,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0,556.0556355980011,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Shahbad,Kharindwa,HR01KRK0017,30.111157040000002,76.93157984,Indus (Up to border),Ghaghar and others,,Lakes/Pond,3.00494768,30049.47680698045,782.7101379506432,Kharindwa,NWIC,1812,1812,51778.0,06,068,0364,058361,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,782.7101379506432,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Shahbad,Kharindwa,HR01KRK0018,30.10836946,76.93261296,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.31302304,23130.23039750344,636.2982096639068,Kharindwa,NWIC,1813,1813,51779.0,06,068,0364,058361,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,636.2982096639068,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Babain,HR01KRK0019,30.0746669,76.97710613000001,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.88215179,18821.517853047873,509.2608108008855,Babain,NWIC,1814,1814,51780.0,06,068,0366,058634,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,509.2608108008855,District Water Body Atlas
