SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
120,SAIKAH STREAM LAWNGTLAI,CPCB,15,Mizoram,264,LAWNGTLAI,LAWNGTLAI,-,-,-,-,-,-,-,-,22.528171,92.869426,2021-07-01 08:30:00,,,,,,
121,SAIKAH STREAM LAWNGTLAI,CPCB,15,Mizoram,264,LAWNGTLAI,LAWNGTLAI,-,-,-,-,-,-,-,-,22.528171,92.869426,2021-02-25 08:30:00,,,,,,
122,SAIKAH STREAM LAWNGTLAI,CPCB,15,Mizoram,264,LAWNGTLAI,LAWNGTLAI,-,-,-,-,-,-,-,-,22.528171,92.869426,2021-03-17 08:30:00,,,,,,
123,SAKHISIH STREAM MISSION VENGTHLANG,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.476789,93.322481,2021-01-15 08:30:00,,,,,,
124,SAKHISIH STREAM MISSION VENGTHLANG,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.476789,93.322481,2021-12-02 08:30:00,,,,,,
125,SAKHISIH STREAM MISSION VENGTHLANG,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.476789,93.322481,2021-03-16 08:30:00,,,,,,
126,SAP TUIKHUR SERKAWN NEARBY,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.909892,92.756766,2021-01-14 08:30:00,83.0,Clear,,1.4,,
127,SAP TUIKHUR SERKAWN NEARBY,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.909892,92.756766,2021-04-14 08:30:00,124.0,Clear,,2.4,,
128,SAP TUIKHUR SERKAWN NEARBY,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.909892,92.756766,2021-10-16 08:30:00,69.0,Clear,,2.5,,
129,SELESIH HAND PUMP,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.807834,92.733579,2021-04-26 08:30:00,123.0,Clear,,3.0,,
130,SELESIH HAND PUMP,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.807834,92.733579,2021-07-10 08:30:00,81.0,Other,,9.6,,
131,SERLUI B DAM SERLUI'B'HEPP SITE BILKHAWTHLIR VILL,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.338392,92.768465,2021-01-22 08:30:00,,,,,,
132,SERLUI B DAM SERLUI'B'HEPP SITE BILKHAWTHLIR VILL,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.338392,92.768465,2021-02-21 08:30:00,,,,,,
133,SERLUI B DAM SERLUI'B'HEPP SITE BILKHAWTHLIR VILL,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.338392,92.768465,2021-10-03 08:30:00,,,,,,
134,SERLUI STREAM REIEK KAI PHE WATER TREATMENT PLANT,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.693552,92.681589,2021-12-01 08:30:00,,,,,,
135,SERLUI STREAM REIEK KAI PHE WATER TREATMENT PLANT,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.693552,92.681589,2021-08-02 08:30:00,,,,,,
136,SERLUI STREAM REIEK KAI PHE WATER TREATMENT PLANT,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.693552,92.681589,2021-03-15 08:30:00,,,,,,
137,SESAH STREAM SERCHHIP,CPCB,15,Mizoram,268,SERCHHIP,Serchhip,-,-,-,-,-,-,-,-,23.328854,92.857935,2021-01-13 08:30:00,,,,,,
138,SESAH STREAM SERCHHIP,CPCB,15,Mizoram,268,SERCHHIP,Serchhip,-,-,-,-,-,-,-,-,23.328854,92.857935,2021-10-02 08:30:00,,,,,,
139,SESAH STREAM SERCHHIP,CPCB,15,Mizoram,268,SERCHHIP,Serchhip,-,-,-,-,-,-,-,-,23.328854,92.857935,2021-03-15 08:30:00,,,,,,
140,S HLIMEN HAND PUMP,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.235597,92.806453,2021-04-20 08:30:00,227.0,Clear,,3.4,,
141,S HLIMEN HAND PUMP,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.235597,92.806453,2021-07-10 08:30:00,282.0,Clear,,3.0,,
142,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-01-17 08:30:00,63.0,,,,,
143,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-02-17 08:30:00,106.0,,,,,
144,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-03-17 08:30:00,104.0,,,,,
145,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-04-17 08:30:00,141.0,,,,,
146,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-05-14 08:30:00,93.0,,,,,
147,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-06-18 08:30:00,87.0,,,,,
148,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-07-19 08:30:00,124.0,,,,,
149,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-07-08 08:30:00,283.0,,,,,
150,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-09-17 08:30:00,58.0,,,,,
151,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-10-25 08:30:00,125.0,,,,,
152,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-11-20 08:30:00,158.0,,,,,
153,TAMDIL LAKE SAITUAL,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.738796,92.952981,2021-11-12 08:30:00,155.0,,,,,
154,TEIREI RIVER D/S NR CONFLUENCE PT WITH TLAWG RIVER SAPMARA VILL,CPCB,15,Mizoram,266,MAMIT,ZAWLNUAM,-,-,-,-,-,-,-,-,23.958896,92.428097,2021-10-01 08:30:00,,,,,,
155,TEIREI RIVER D/S NR CONFLUENCE PT WITH TLAWG RIVER SAPMARA VILL,CPCB,15,Mizoram,266,MAMIT,ZAWLNUAM,-,-,-,-,-,-,-,-,23.958896,92.428097,2021-02-14 08:30:00,,,,,,
156,TEIREI RIVER D/S NR CONFLUENCE PT WITH TLAWG RIVER SAPMARA VILL,CPCB,15,Mizoram,266,MAMIT,ZAWLNUAM,-,-,-,-,-,-,-,-,23.958896,92.428097,2021-09-03 08:30:00,,,,,,
157,TEIREI RIVER NEAR BAWNGVA VIILAGE MAMIT,CPCB,15,Mizoram,266,MAMIT,ZAWLNUAM,-,-,-,-,-,-,-,-,23.946643,92.450596,2021-07-01 08:30:00,,,,,,
158,TEIREI RIVER NEAR BAWNGVA VIILAGE MAMIT,CPCB,15,Mizoram,266,MAMIT,ZAWLNUAM,-,-,-,-,-,-,-,-,23.946643,92.450596,2021-10-02 08:30:00,,,,,,
159,TEIREI RIVER NEAR BAWNGVA VIILAGE MAMIT,CPCB,15,Mizoram,266,MAMIT,ZAWLNUAM,-,-,-,-,-,-,-,-,23.946643,92.450596,2021-10-03 08:30:00,,,,,,
160,TIAU RIVER CHAMPHAI,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,23.468194,93.218141,2021-01-15 08:30:00,,,,,,
161,TIAU RIVER CHAMPHAI,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,23.468194,93.218141,2021-02-15 08:30:00,,,,,,
162,TIAU RIVER CHAMPHAI,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,23.468194,93.218141,2021-03-18 08:30:00,,,,,,
163,TLAWNG DOWNSTREAM AIZAWL,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.711097,92.665208,2021-12-01 08:30:00,,,,,,
164,TLAWNG DOWNSTREAM AIZAWL,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.711097,92.665208,2021-08-02 08:30:00,,,,,,
165,TLAWNG DOWNSTREAM AIZAWL,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.711097,92.665208,2021-03-15 08:30:00,,,,,,
166,TLAWNG RIVER DOWNSTREAM BAIRABI,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.179943,92.535206,2021-10-01 08:30:00,,,,,,
167,TLAWNG RIVER DOWNSTREAM BAIRABI,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.179943,92.535206,2021-02-14 08:30:00,,,,,,
168,TLAWNG RIVER DOWNSTREAM BAIRABI,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.179943,92.535206,2021-09-03 08:30:00,,,,,,
169,TLAWNG RIVERPIALTHLENG ZOTLANG LUNGLEI,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.868171,92.767807,2021-01-14 08:30:00,,,,,,
170,TLAWNG RIVERPIALTHLENG ZOTLANG LUNGLEI,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.868171,92.767807,2021-08-02 08:30:00,,,,,,
171,TLAWNG RIVERPIALTHLENG ZOTLANG LUNGLEI,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.868171,92.767807,2021-03-18 08:30:00,,,,,,
172,TLAWNG RIVER SAIRANG,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.813611,92.652778,2021-01-18 08:30:00,,,,,,
173,TLAWNG RIVER SAIRANG,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.813611,92.652778,2021-02-15 08:30:00,,,,,,
174,TLAWNG RIVER SAIRANG,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.813611,92.652778,2021-08-03 08:30:00,,,,,,
175,TLAWNG RIVER SUARPUI BAIRABI HEPP DAM SITE BAIRABI VILL,CPCB,15,Mizoram,266,MAMIT,REIEK,-,-,-,-,-,-,-,-,23.495076,92.658043,2021-10-01 08:30:00,,,,,,
176,TLAWNG RIVER SUARPUI BAIRABI HEPP DAM SITE BAIRABI VILL,CPCB,15,Mizoram,266,MAMIT,REIEK,-,-,-,-,-,-,-,-,23.495076,92.658043,2021-02-14 08:30:00,,,,,,
177,TLAWNG RIVER SUARPUI BAIRABI HEPP DAM SITE BAIRABI VILL,CPCB,15,Mizoram,266,MAMIT,REIEK,-,-,-,-,-,-,-,-,23.495076,92.658043,2021-09-03 08:30:00,,,,,,
178,TLAWNG RIVERUPSTREAM ZOBAWKLUNGLEI,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.850748,92.811513,2021-01-14 08:30:00,,,,,,
179,TLAWNG RIVERUPSTREAM ZOBAWKLUNGLEI,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.850748,92.811513,2021-08-02 08:30:00,,,,,,
180,TLAWNG RIVERUPSTREAM ZOBAWKLUNGLEI,CPCB,15,Mizoram,265,LUNGLEI,LUNGLEI,-,-,-,-,-,-,-,-,22.850748,92.811513,2021-03-18 08:30:00,,,,,,
181,TLAWNG UPSTREAM AIZAWL,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.712028,92.663875,2021-12-01 08:30:00,,,,,,
182,TLAWNG UPSTREAM AIZAWL,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.712028,92.663875,2021-08-02 08:30:00,,,,,,
183,TLAWNG UPSTREAM AIZAWL,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.712028,92.663875,2021-03-15 08:30:00,,,,,,
184,TUICHHUAHAN STREAM KOLASIB,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.225579,92.676645,2021-06-01 08:30:00,,,,,,
185,TUICHHUAHAN STREAM KOLASIB,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.225579,92.676645,2021-03-02 08:30:00,,,,,,
186,TUICHHUAHAN STREAM KOLASIB,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.225579,92.676645,2021-03-15 08:30:00,,,,,,
187,TUIKUAL HAND PUMP,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.729368,92.716307,2021-10-13 08:30:00,555.0,Other,,9.0,,
188,TUIKUAL STREAMREIEK KAI,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.729252,92.71645,2021-12-01 08:30:00,,,,,,
189,TUIKUAL STREAMREIEK KAI,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.729252,92.71645,2021-08-02 08:30:00,,,,,,
190,TUIKUAL STREAMREIEK KAI,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.729252,92.71645,2021-03-15 08:30:00,,,,,,
