Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Punjab,PB,Barnala,Tapa,Sehna,PB01BNL0020,30.43271437,75.38553986999999,Indus (Up to border),Satluj Lower,Chandbhan Drain,Ponds,1.10645887,11064.58874374412,433.90518458412646,No,Yes,Yes,Yes,Sehna,NWIC,541,541,32709.0,03,605,0276,040070,01,01,SUL,SUL,WS01SUL036,,01,,,,,,,,0.0,0.0,,,,,,0,433.90518458412646,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Andana,PB01SNR0001,29.80735161,76.03574251,Indus (Up to border),Ghaghar and others,Choe,Ponds,1.50717783,15071.778329899498,576.2690399920116,No,No,No,No,Andana,NWIC,1,1,32169.0,03,043,0274,039954,01,01,GHO,GHO,WS01GHO016,,01,,,,,,,,0.0,0.0,,,,,,0,576.2690399920116,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Badalgarh,PB01SNR0002,29.88125266,76.00138073,Indus (Up to border),Ghaghar and others,Choe,Ponds,1.32286485,13228.648462355128,468.8042179062115,No,No,No,No,Badalgarh,NWIC,2,2,32170.0,03,043,0274,039920,01,01,GHO,GHO,WS01GHO016,,01,,,,,,,,0.0,0.0,,,,,,0,468.8042179062115,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Gobindpura Jawarwala,PB01SNR0003,29.89535699,75.80153118,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.44335574,14433.557422458865,520.3247206732942,No,No,No,No,Gobindpura Jawarwala,NWIC,3,3,32171.0,03,043,0273,039892,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,520.3247206732942,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Kotra Lehal,PB01SNR0004,29.90271727,75.78047276,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.00541626,10054.162623934975,444.3638184503107,No,No,No,No,Kotra Lehal,NWIC,4,4,32172.0,03,043,0273,039890,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,444.3638184503107,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Chural Kalan,PB01SNR0005,29.81886721,75.81322542999999,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.5163439,15163.439035621814,512.3342644453088,No,No,No,No,Chural Kalan,NWIC,5,5,32173.0,03,043,0273,039899,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,512.3342644453088,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Khai,PB01SNR0006,29.939723469999997,75.82536693,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.00768289,10076.828855409312,428.2760771892567,No,No,No,No,Khai,NWIC,6,6,32174.0,03,043,0273,039905,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,428.2760771892567,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Sangatpura,PB01SNR0007,29.959941960000002,75.75573522,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.42442185,14244.21852030834,487.49819527493,No,No,No,No,Sangatpura,NWIC,7,7,32175.0,03,043,0273,039887,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,487.49819527493,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Ramgarh Sandhwan,PB01SNR0008,29.959902550000002,75.84591713,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.66788793,16678.879261942795,570.0921140898188,No,No,No,No,Ramgarh Sandhwan,NWIC,8,8,32176.0,03,043,0273,039907,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,570.0921140898188,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Khokhar,PB01SNR0009,29.980923989999997,75.79953927999999,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.15431415,11543.141478884205,395.7467339932591,No,No,No,No,Khokhar,NWIC,9,9,32177.0,03,043,0273,039879,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,395.7467339932591,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Nangla,PB01SNR0010,29.9957103,75.83829139,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,2.22084411,22208.441082034937,681.0253227956471,No,No,No,No,Nangla,NWIC,10,10,32178.0,03,043,0273,039878,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,681.0253227956471,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Ghoranab,PB01SNR0011,29.96432373,75.87802812,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,2.23938223,22393.82227485392,568.7335699590828,No,No,No,No,Ghoranab,NWIC,11,11,32179.0,03,043,0273,039910,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,568.7335699590828,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Haryau,PB01SNR0012,29.96606031,75.70723876,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.01983548,10198.354831552659,413.0246932336114,No,No,No,No,Haryau,NWIC,12,12,32180.0,03,043,0273,039884,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,413.0246932336114,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Haryau,PB01SNR0013,29.964792420000002,75.71176600999999,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.68173182,16817.318179886348,591.0760149765831,Yes,Yes,Yes,No,Haryau,NWIC,13,13,32181.0,03,043,0273,039884,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,591.0760149765831,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Gidrani,PB01SNR0014,29.94535326,75.72300673,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,2.38707405,23870.74052289446,637.0950160312125,No,No,No,No,Gidrani,NWIC,14,14,32182.0,03,043,0273,039885,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,637.0950160312125,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Ratta Khera,PB01SNR0015,29.97889137,75.66062531,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.07764067,10776.40667586093,401.13385385450863,No,No,No,No,Ratta Khera,NWIC,15,15,32183.0,03,043,0273,039882,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,401.13385385450863,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Mandvi,PB01SNR0016,29.810138409999997,75.99210912,Indus (Up to border),Ghaghar and others,Ghagghar,Ponds,1.64625039,16462.50391619599,502.0200532256308,No,No,No,No,Mandvi,NWIC,16,16,32184.0,03,043,0274,039948,01,01,GHO,GHO,WS01GHO018,,01,,,,,,,,0.0,0.0,,,,,,0,502.0200532256308,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Moonak,PB01SNR0017,29.82346138,75.88555373,Indus (Up to border),Ghaghar and others,Ghagghar,Ponds,4.07771282,40777.12819958364,896.8589677152852,Yes,Yes,Yes,No,Moonak,NWIC,17,17,32185.0,03,043,0274,248392,01,01,GHO,GHO,WS01GHO018,,01,,,,,,,,0.0,0.0,,,,,,0,896.8589677152852,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Ladbanjara Kalan,PB01SNR0019,29.99245724,75.98042583,Indus (Up to border),Ghaghar and others,,Ponds,1.02286136,10228.613562999548,440.3189721178897,No,No,No,No,Ladbanjara Kalan,NWIC,19,19,32187.0,03,043,0272,039830,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,440.3189721178897,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Shadi Hari,PB01SNR0020,29.95586372,75.96658998,Indus (Up to border),Ghaghar and others,,Ponds,1.574832,15748.319950872175,475.3962698949679,No,No,No,No,Shadi Hari,NWIC,20,20,32188.0,03,043,0272,039835,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,475.3962698949679,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Rai Dhariana,PB01SNR0021,29.93266596,75.96438687,Indus (Up to border),Ghaghar and others,,Ponds,1.59191554,15919.155422233573,489.3056280979416,No,No,No,No,Rai Dhariana,NWIC,21,21,32189.0,03,043,0273,039914,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,489.3056280979416,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Dudian,PB01SNR0023,29.88625025,75.94602984,Indus (Up to border),Ghaghar and others,,Ponds,2.08881064,20888.10638275941,787.7495645231822,Yes,No,Yes,No,Dudian,NWIC,23,23,32191.0,03,043,0274,039917,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,787.7495645231822,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Hamirgarh,PB01SNR0024,29.843916670000002,75.93486423,Indus (Up to border),Ghaghar and others,,Ponds,2.3235855,23235.855026502944,668.8753942967335,Yes,No,No,No,Hamirgarh,NWIC,24,24,32192.0,03,043,0274,039923,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,668.8753942967335,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Bhutal Khurd,PB01SNR0025,29.88523034,75.89555118,Indus (Up to border),Ghaghar and others,,Ponds,2.41513355,24151.335532637164,877.8818437255604,No,No,No,No,Bhutal Khurd,NWIC,25,25,32193.0,03,043,0274,039916,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,877.8818437255604,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Bhathuwan,PB01SNR0026,29.85946204,75.91199628,Indus (Up to border),Ghaghar and others,,Ponds,1.84677882,18467.788211077328,607.9109678169732,No,No,No,No,Bhathuwan,NWIC,26,26,32194.0,03,043,0274,039924,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,607.9109678169732,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Salemgarh,PB01SNR0027,29.84019065,75.91553866999999,Indus (Up to border),Ghaghar and others,,Ponds,2.37464113,23746.411261179663,800.9170364271775,No,No,No,No,Salemgarh,NWIC,27,27,32195.0,03,043,0274,039926,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,800.9170364271775,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Gobindpura Papra,PB01SNR0029,29.84766376,75.87553347000001,Indus (Up to border),Ghaghar and others,,Ponds,1.0936,10936.0000214724,559.2226366711113,No,No,No,No,Gobindpura Papra,NWIC,29,29,32197.0,03,043,0274,039929,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,559.2226366711113,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Moonak,Gobindpura Papra,PB01SNR0030,29.849652839999997,75.87640965,Indus (Up to border),Ghaghar and others,,Ponds,1.63263386,16326.338594480623,623.0612337986595,No,No,No,No,Gobindpura Papra,NWIC,30,30,32198.0,03,043,0274,039929,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,623.0612337986595,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Gobindpura Jawarwala,PB01SNR0031,29.88391678,75.81225947,Indus (Up to border),Ghaghar and others,,Ponds,2.00544751,20054.47514201443,660.6339632465946,No,No,No,No,Gobindpura Jawarwala,NWIC,31,31,32199.0,03,043,0273,039892,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,660.6339632465946,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Lehal Kalan,PB01SNR0032,29.87660095,75.85740718,Indus (Up to border),Ghaghar and others,,Ponds,3.48675753,34867.57526972594,892.3778311042287,No,No,No,No,Lehal Kalan,NWIC,32,32,32200.0,03,043,0273,039902,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,892.3778311042287,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Lehal Kalan,PB01SNR0033,29.87833083,75.85927064,Indus (Up to border),Ghaghar and others,,Ponds,1.39543018,13954.301767402421,597.2369627378843,No,No,No,No,Lehal Kalan,NWIC,33,33,32201.0,03,043,0273,039902,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,597.2369627378843,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Bhutal Kalan,PB01SNR0034,29.90429676,75.87604934000001,Indus (Up to border),Ghaghar and others,,Ponds,1.56527964,15652.796429067019,567.9488686200392,No,No,No,No,Bhutal Kalan,NWIC,34,34,32202.0,03,043,0273,039912,01,01,GHO,GHO,WS01GHO017,,01,,,,,,,,0.0,0.0,,,,,,0,567.9488686200392,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Chowbas,PB01SNR0042,30.05777564,75.72984930999999,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,1.64616272,16461.627219503724,529.2920111723884,No,No,No,No,Chowbas,NWIC,42,42,32210.0,03,043,0272,039859,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,529.2920111723884,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sangrur,Balial,PB01SNR0035,30.23133105,76.05025922,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,2.81315519,28131.551878904756,917.7914728402684,No,No,No,No,Balial,NWIC,35,35,32203.0,03,043,0271,039714,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,917.7914728402684,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sangrur,Balial,PB01SNR0036,30.23487616,76.04552067,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,1.78706941,17870.694094690814,496.4346856353776,No,No,No,No,Balial,NWIC,36,36,32204.0,03,043,0271,039714,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,496.4346856353776,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sangrur,Gagarpur,PB01SNR0038,30.19505383,75.91137537,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,1.17447568,11744.75680056768,533.1774110537433,No,No,No,No,Gagarpur,NWIC,38,38,32206.0,03,043,0271,039746,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,533.1774110537433,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Mehlan,PB01SNR0039,30.16164197,75.90051670999999,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,1.00497118,10049.711782141256,407.997769335837,No,No,No,No,Mehlan,NWIC,39,39,32207.0,03,043,0272,039804,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,407.997769335837,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Bakshiwala,PB01SNR0040,30.094687,75.78059618,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,1.85224723,18522.47227915588,625.3538182571408,No,No,No,No,Bakshiwala,NWIC,40,40,32208.0,03,043,0272,039854,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,625.3538182571408,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sangrur,Upli,PB01SNR0041,30.210638109999998,75.82536743,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,1.86765191,18676.519059621067,573.0762080577429,No,No,No,No,Upli,NWIC,41,41,32209.0,03,043,0271,039771,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,573.0762080577429,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Jakhepalbas,PB01SNR0043,30.06363023,75.7304115,Indus (Up to border),Ghaghar and others,Sirhind,Ponds,2.64054992,26405.49923085606,722.004954087069,No,No,No,No,Jakhepalbas,NWIC,43,43,32211.0,03,043,0272,039865,01,01,GHO,GHO,WS01GHO021,,01,,,,,,,,0.0,0.0,,,,,,0,722.004954087069,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Rogla,PB01SNR0044,30.02766269,75.94903049999999,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.94717854,19471.785355414886,537.1662054201433,Yes,No,No,No,Rogla,NWIC,44,44,32212.0,03,043,0272,039839,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,537.1662054201433,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Chhahar,PB01SNR0045,30.05515707,75.92999913,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.15096723,11509.67225787039,486.6185824292924,No,No,No,No,Chhahar,NWIC,45,45,32213.0,03,043,0272,039840,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,486.6185824292924,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Khadial,PB01SNR0046,30.100522390000002,75.8871409,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.77075992,17707.599198241554,818.3644894320797,No,No,No,No,Khadial,NWIC,46,46,32214.0,03,043,0272,039847,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,818.3644894320797,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Chhahar,PB01SNR0047,30.03189569,75.90366805,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.18512452,11851.245182096027,456.4338641318943,Yes,Yes,No,No,Chhahar,NWIC,47,47,32215.0,03,043,0272,039840,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,456.4338641318943,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Chhajli,PB01SNR0048,30.03218294,75.83483504,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.83506779,18350.677948850058,527.309692559904,No,No,No,No,Chhajli,NWIC,48,48,32216.0,03,043,0272,039850,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,527.309692559904,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Pishore Bhaike,PB01SNR0049,30.00564097,75.88624464,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.18779738,11877.973756872947,416.3968133691283,No,No,No,No,Pishore Bhaike,NWIC,49,49,32217.0,03,043,0273,039909,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,416.3968133691283,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Lehra,Nangla,PB01SNR0050,30.000507409999997,75.83449381,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.3683813,13683.813047180493,524.6010217111123,Yes,No,No,No,Nangla,NWIC,50,50,32218.0,03,043,0273,039878,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,524.6010217111123,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Chhajli,PB01SNR0052,30.031235279999997,75.82783304,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.09623641,10962.36405944178,502.7972785675923,No,Yes,Yes,Yes,Chhajli,NWIC,52,52,32220.0,03,043,0272,039850,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,502.7972785675923,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Gobindgarh Jajian,PB01SNR0053,30.005820630000002,75.80824488,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.53537339,15353.733927297662,489.86206458372027,No,No,No,No,Gobindgarh Jajian,NWIC,53,53,32221.0,03,043,0272,039873,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,489.86206458372027,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Madewass,PB01SNR0054,30.02306139,75.78255199,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.5813064,15813.064021298958,610.9263686488814,No,No,No,No,Madewass,NWIC,54,54,32222.0,03,043,0272,039870,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,610.9263686488814,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Gandwan,PB01SNR0055,30.00620338,75.75483589000001,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.27346503,12734.650284941406,581.1077677611103,No,No,No,No,Gandwan,NWIC,55,55,32223.0,03,043,0272,039874,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,581.1077677611103,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Gandwan,PB01SNR0056,30.002163669999998,75.74950475,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,1.75259361,17525.9360533734,674.2736292269763,Yes,Yes,Yes,Yes,Gandwan,NWIC,56,56,32224.0,03,043,0272,039874,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,674.2736292269763,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Sunam,Ugrahan,PB01SNR0057,30.04939431,75.77141416,Indus (Up to border),Ghaghar and others,Bareta Drain,Ponds,3.78189984,37818.99843564782,870.239075613685,No,No,No,No,Ugrahan,NWIC,57,57,32225.0,03,043,0272,039855,01,01,GHO,GHO,WS01GHO022,,01,,,,,,,,0.0,0.0,,,,,,0,870.239075613685,District Water Body Atlas
