Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-01-21 09:30:00,3.0
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-01-21 10:30:00,2.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-01-21 11:30:00,2.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-02-25 20:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-02-25 21:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-02-25 22:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-02-28 07:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-04 10:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-12 23:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-13 20:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-14 05:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-14 12:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-16 06:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-17 16:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-18 21:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-22 07:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-29 17:00:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-29 22:30:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-30 00:00:00,0.5
Doyang Hep Reservoir,Nagaland,WOKHA,WOKHA,-,Dhansiri,Brahmaputra,26.23,94.26083333,2021-03-30 01:00:00,0.5
