SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
312,RIVER HINDON AT BARNAWA U/S,CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,29.128032,77.447746,2021-07-01 08:30:00,,,,,,
313,RIVER HINDON AT BARNAWA U/S,CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,29.128032,77.447746,2021-02-02 08:30:00,,,,,,
314,RIVER HINDON AT BARNAWA U/S,CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,29.128032,77.447746,2021-06-03 08:30:00,,,,,,
315,RIVER HINDON AT GHAZIABAD U/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.733891,77.385236,2021-01-01 08:30:00,,,,,,
316,RIVER HINDON AT GHAZIABAD U/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.733891,77.385236,2021-04-02 08:30:00,,,,,,
317,RIVER HINDON AT GHAZIABAD U/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.733891,77.385236,2021-10-03 08:30:00,,,,,,
318,RIVER HINDON AT MOHAN NAGAR D/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.664419,77.399531,2021-01-01 08:30:00,,,,,,
319,RIVER HINDON AT MOHAN NAGAR D/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.664419,77.399531,2021-04-02 08:30:00,,,,,,
320,RIVER HINDON AT MOHAN NAGAR D/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.664419,77.399531,2021-03-13 08:30:00,,,,,,
321,RIVER HINDON AT MOHAN NAGAR U/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.685329,77.392467,2021-01-01 08:30:00,,,,,,
322,RIVER HINDON AT MOHAN NAGAR U/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.685329,77.392467,2021-04-02 08:30:00,,,,,,
323,RIVER HINDON AT MOHAN NAGAR U/S,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.685329,77.392467,2021-10-03 08:30:00,,,,,,
324,RIVER HINDON AT SARDHANA BUDHANA ROAD VILLAGE BAPARSI MEERUT,CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,29.186169,77.494114,2021-04-01 08:30:00,,,,,,
325,RIVER HINDON AT SARDHANA BUDHANA ROAD VILLAGE BAPARSI MEERUT,CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,29.186169,77.494114,2021-03-02 08:30:00,,,,,,
326,RIVER HINDON AT SARDHANA BUDHANA ROAD VILLAGE BAPARSI MEERUT,CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,29.186169,77.494114,2021-03-03 08:30:00,,,,,,
327,RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD VILL. KOL MEERUT,CPCB,9,Uttar Pradesh,169,MEERUT,MEERUT,-,-,-,-,-,-,-,-,28.980857,77.790428,2021-04-01 08:30:00,,,,,,
328,RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD VILL. KOL MEERUT,CPCB,9,Uttar Pradesh,169,MEERUT,MEERUT,-,-,-,-,-,-,-,-,28.980857,77.790428,2021-03-02 08:30:00,,,,,,
329,RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD VILL. KOL MEERUT,CPCB,9,Uttar Pradesh,169,MEERUT,MEERUT,-,-,-,-,-,-,-,-,28.980857,77.790428,2021-03-03 08:30:00,,,,,,
330,RIVER RAPTI AT RAJGHAT GORAKHPUR,CPCB,9,Uttar Pradesh,148,GORAKHPUR,Gorakhpur,-,-,-,-,-,-,-,-,26.733174,83.347894,2021-05-01 08:30:00,,,,,,
331,RIVER RAPTI AT RAJGHAT GORAKHPUR,CPCB,9,Uttar Pradesh,148,GORAKHPUR,Gorakhpur,-,-,-,-,-,-,-,-,26.733174,83.347894,2021-01-02 08:30:00,,,,,,
332,RIVER RAPTI AT RAJGHAT GORAKHPUR,CPCB,9,Uttar Pradesh,148,GORAKHPUR,Gorakhpur,-,-,-,-,-,-,-,-,26.733174,83.347894,2021-03-15 08:30:00,,,,,,
333,RIVER SAI AT JALALPUR JAUNPUR,CPCB,9,Uttar Pradesh,152,JAUNPUR,Jaunpur,-,-,-,-,-,-,-,-,25.629922,82.756208,2021-03-01 08:30:00,,,,,,
334,RIVER SAI AT JALALPUR JAUNPUR,CPCB,9,Uttar Pradesh,152,JAUNPUR,Jaunpur,-,-,-,-,-,-,-,-,25.629922,82.756208,2021-03-02 08:30:00,,,,,,
335,RIVER SAI AT JALALPUR JAUNPUR,CPCB,9,Uttar Pradesh,152,JAUNPUR,Jaunpur,-,-,-,-,-,-,-,-,25.629922,82.756208,2021-03-03 08:30:00,,,,,,
336,RIVER VARUNA AT RAMESHWAR VARANASI,CPCB,9,Uttar Pradesh,187,VARANASI,VARANASI,-,-,-,-,-,-,-,-,25.386717,82.852628,2021-02-01 08:30:00,,,,,,
337,RIVER VARUNA AT RAMESHWAR VARANASI,CPCB,9,Uttar Pradesh,187,VARANASI,VARANASI,-,-,-,-,-,-,-,-,25.386717,82.852628,2021-02-02 08:30:00,,,,,,
