SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
1,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,02-01-2021 09:16,0.21,"","",""
2,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,02-02-2021 09:11,0.37,"","",""
3,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,03-03-2021 09:05,0.96,"","",""
4,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-04-2021 09:15,0.56,"","",""
5,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-06-2021 09:20,0.94,"","",""
6,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-06-2021 09:22,0.72,"","",""
7,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-07-2021 09:13,0.95,"","",""
8,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,13-07-2021 09:01,0.94,"","",""
9,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,22-07-2021 09:55,0.52,"","",""
10,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,02-08-2021 08:20,1.98,"","",""
11,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-08-2021 08:04,1.82,"","",""
12,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-08-2021 09:42,1.67,"","",""
13,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-09-2021 09:41,0.19,"","",""
14,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-09-2021 09:31,2.17,"","",""
15,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-09-2021 09:08,2.16,"","",""
16,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-10-2021 08:50,0.39,"","",""
17,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-10-2021 09:57,0.39,"","",""
18,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-10-2021 09:52,1.15,"","",""
19,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-11-2021 08:18,2.49,"","",""
20,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-11-2021 08:53,2.37,"","",""
21,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-11-2021 09:23,2.36,"","",""
22,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-12-2021 09:03,1.25,"","",""
23,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-12-2021 09:58,0.44,"","",""
24,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-12-2021 09:19,2.28,"","",""
25,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-01-2022 09:10,1.05,"","",""
26,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-01-2022 08:17,1.46,"","",""
27,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-01-2022 09:12,1.02,"","",""
28,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-02-2022 09:52,2.48,"","",""
29,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,11-02-2022 09:39,2.43,"","",""
30,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,21-02-2022 08:08,0.96,"","",""
31,Adityapur,CWC,20,Jharkhand,343,PASHCHIMI SINGHBHUM,ADITYAPUR(GAMHARIA),-,-,Subarnarekha,Subernarekha,Kharkai,-,-,Karkari,22.79138889,86.17361111,01-03-2022 08:11,0.63,"","",""
