SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
14,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,28-02-2026 18:00,1.5
15,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,28-02-2026 19:00,5.5
16,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,28-02-2026 20:00,1
17,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,28-02-2026 21:00,0.5
18,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,01-03-2026 18:00,0.5
19,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,03-03-2026 21:00,0.5
20,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,09-03-2026 17:00,0.5
21,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,09-03-2026 18:00,21
22,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,11-03-2026 21:00,0.5
23,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,12-03-2026 22:00,0.5
24,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,13-03-2026 13:00,0.5
25,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,18-03-2026 00:00,1
26,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,18-03-2026 01:00,0.5
27,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,18-03-2026 07:00,0.5
28,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,21-03-2026 21:00,1.5
29,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,28-03-2026 19:00,3
30,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,28-03-2026 21:00,0.5
31,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,29-03-2026 18:00,2.5
32,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,10-04-2026 18:00,2.5
33,MALAKKARA,CWC,32,Kerala,564,PATHANAMTHITTA,ADOOR,-,-,Pamba,West flowing rivers from Tapi to Tadri,-,-,-,Pamba,9.32916667,76.66388889,10-04-2026 21:00,0.5
34,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,06-01-2026 16:00,0.5
35,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,07-01-2026 11:00,258.5
36,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,18-02-2026 02:30,245.5
37,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,19-02-2026 05:00,207
38,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,19-02-2026 06:00,207
39,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,22-02-2026 00:00,0.5
40,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,24-02-2026 23:00,2.5
41,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,25-02-2026 00:00,1
42,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,25-02-2026 09:00,2.5
43,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,25-02-2026 10:00,3
44,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,14-03-2026 19:00,1.5
45,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,14-03-2026 20:00,2
46,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,18-03-2026 23:00,6.5
47,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,28-03-2026 21:00,4.5
48,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,28-03-2026 22:00,0.5
49,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,29-03-2026 17:00,22.5
50,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,29-03-2026 18:00,0.5
51,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,30-03-2026 17:00,2.5
52,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,10-04-2026 21:00,9
53,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,10-04-2026 22:00,0.5
54,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,11-04-2026 00:00,5.5
55,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,20-04-2026 05:00,1
56,"Neeleshwaram EE, SWRD, Kochi",CWC,32,Kerala,555,ERNAKULAM,-,-,-,-,-,-,-,-,-,10.18222220,76.50472200,20-04-2026 06:00,1
