SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,BARAK AT PANCHAGRAM  ASSAM,CPCB,18,Assam,289,HAILAKANDI,ALGAPUR,-,-,-,-,-,-,-,-,24.86740000,92.60081700,27-01-2021 08:30,"","","","","",""
2,BARAK AT PANCHAGRAM  ASSAM,CPCB,18,Assam,289,HAILAKANDI,ALGAPUR,-,-,-,-,-,-,-,-,24.86740000,92.60081700,22-02-2021 08:30,"","","","","",""
3,BARAK AT PANCHAGRAM  ASSAM,CPCB,18,Assam,289,HAILAKANDI,ALGAPUR,-,-,-,-,-,-,-,-,24.86740000,92.60081700,17-03-2021 08:30,"","","","","",""
4,BARAK RIVER AT D/S OF SILCHAR ASSAM,CPCB,18,Assam,282,CACHAR,SILCHAR,-,-,-,-,-,-,-,-,24.78673600,92.81355300,06-01-2021 08:30,"","","","","",""
5,BARAK RIVER AT D/S OF SILCHAR ASSAM,CPCB,18,Assam,282,CACHAR,SILCHAR,-,-,-,-,-,-,-,-,24.78673600,92.81355300,09-02-2021 08:30,"","","","","",""
6,BARAK RIVER AT D/S OF SILCHAR ASSAM,CPCB,18,Assam,282,CACHAR,SILCHAR,-,-,-,-,-,-,-,-,24.78673600,92.81355300,09-03-2021 08:30,"","","","","",""
7,BARALIA RIVER (NEAR CHATPUJA GHAT) RANGIA KAMRUP (R ),CPCB,18,Assam,291,KAMRUP,RANGIA,-,-,-,-,-,-,-,-,26.43748300,91.62426700,05-01-2021 08:30,"","","","","",""
8,BARALIA RIVER (NEAR CHATPUJA GHAT) RANGIA KAMRUP (R ),CPCB,18,Assam,291,KAMRUP,RANGIA,-,-,-,-,-,-,-,-,26.43748300,91.62426700,04-02-2021 08:30,"","","","","",""
9,BARALIA RIVER (NEAR CHATPUJA GHAT) RANGIA KAMRUP (R ),CPCB,18,Assam,291,KAMRUP,RANGIA,-,-,-,-,-,-,-,-,26.43748300,91.62426700,04-03-2021 08:30,"","","","","",""
10,BARNADI RIVER NEAR BRIDGE NH-52 DUMUNICHOWKI KAMRUP (R ),CPCB,18,Assam,291,KAMRUP,KAMALPUR(PT.),-,-,-,-,-,-,-,-,26.34805600,91.81638900,04-01-2021 08:30,"","","","","",""
11,BARNADI RIVER NEAR BRIDGE NH-52 DUMUNICHOWKI KAMRUP (R ),CPCB,18,Assam,291,KAMRUP,KAMALPUR(PT.),-,-,-,-,-,-,-,-,26.34805600,91.81638900,04-02-2021 08:30,"","","","","",""
12,BARNADI RIVER NEAR BRIDGE NH-52 DUMUNICHOWKI KAMRUP (R ),CPCB,18,Assam,291,KAMRUP,KAMALPUR(PT.),-,-,-,-,-,-,-,-,26.34805600,91.81638900,03-03-2021 08:30,"","","","","",""
13,BAROI RIVER NEAR BRIDGE AT NH-52 BISWANATH DISTRICT,CPCB,18,Assam,301,SONITPUR,BISWANATH,-,-,-,-,-,-,-,-,26.67261100,93.16588200,06-01-2021 08:30,"","","","","",""
14,BAROI RIVER NEAR BRIDGE AT NH-52 BISWANATH DISTRICT,CPCB,18,Assam,301,SONITPUR,BISWANATH,-,-,-,-,-,-,-,-,26.67261100,93.16588200,08-02-2021 08:30,"","","","","",""
15,BAROI RIVER NEAR BRIDGE AT NH-52 BISWANATH DISTRICT,CPCB,18,Assam,301,SONITPUR,BISWANATH,-,-,-,-,-,-,-,-,26.67261100,93.16588200,02-03-2021 08:30,"","","","","",""
16,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,06-01-2021 08:30,120,"","","","",""
17,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,09-02-2021 08:30,109,"","","","",""
18,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,09-03-2021 08:30,130,"","","","",""
19,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,22-04-2021 08:30,116,"","","","",""
20,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,14-07-2021 08:30,102,"","","","",""
21,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,18-08-2021 08:30,106,"","","","",""
22,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,14-09-2021 08:30,102,"","","","",""
23,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,07-10-2021 08:30,101,"","","","",""
24,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,16-11-2021 08:30,112,"","","","",""
25,BASKANDI POND INSIDE THE BASKANDI MADRASA BASKANDI ASSAM,CPCB,18,Assam,282,CACHAR,SONAI,-,-,-,-,-,-,-,-,24.80826700,92.91624400,07-12-2021 08:30,104,"","","","",""
26,BEGA RIVER MG ROAD MANGALDOI,CPCB,18,Assam,283,DARRANG,Pachim-Mangaldoi,-,-,-,-,-,-,-,-,26.40768400,92.07640500,28-01-2021 08:30,"","","","","",""
27,BEGA RIVER MG ROAD MANGALDOI,CPCB,18,Assam,283,DARRANG,Pachim-Mangaldoi,-,-,-,-,-,-,-,-,26.40768400,92.07640500,18-02-2021 08:30,"","","","","",""
28,BEGA RIVER MG ROAD MANGALDOI,CPCB,18,Assam,283,DARRANG,Pachim-Mangaldoi,-,-,-,-,-,-,-,-,26.40768400,92.07640500,18-03-2021 08:30,"","","","","",""
29,BEKI RIVER AT NH-37 CROSSING AT BARPETA ROAD ASSAM,CPCB,18,Assam,280,BARPETA,BARNAGAR,-,-,-,-,-,-,-,-,26.49316900,90.91784100,19-01-2021 08:30,"","","","","",""
30,BEKI RIVER AT NH-37 CROSSING AT BARPETA ROAD ASSAM,CPCB,18,Assam,280,BARPETA,BARNAGAR,-,-,-,-,-,-,-,-,26.49316900,90.91784100,15-02-2021 08:30,"","","","","",""
31,BEKI RIVER AT NH-37 CROSSING AT BARPETA ROAD ASSAM,CPCB,18,Assam,280,BARPETA,BARNAGAR,-,-,-,-,-,-,-,-,26.49316900,90.91784100,15-03-2021 08:30,"","","","","",""
32,BHARALU RIVER AT GUWAHATI ASSAM,CPCB,18,Assam,291,KAMRUP,DISPUR,-,-,-,-,-,-,-,-,26.16766100,91.76528900,04-01-2021 08:30,"","","","","",""
33,BHARALU RIVER AT GUWAHATI ASSAM,CPCB,18,Assam,291,KAMRUP,DISPUR,-,-,-,-,-,-,-,-,26.16766100,91.76528900,02-02-2021 08:30,"","","","","",""
34,BHARALU RIVER AT GUWAHATI ASSAM,CPCB,18,Assam,291,KAMRUP,DISPUR,-,-,-,-,-,-,-,-,26.16766100,91.76528900,03-03-2021 08:30,"","","","","",""
