SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,19-01-2021 08:30,320,"","","","",""
2,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,26-02-2021 08:30,357,"","","","",""
3,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,23-03-2021 08:30,491,"","","","",""
4,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,19-04-2021 08:30,494,"","","","",""
5,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,12-05-2021 08:30,502,"","","","",""
6,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,29-06-2021 08:30,515,"","","","",""
7,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,27-07-2021 08:30,365,"","","","",""
8,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,26-08-2021 08:30,294,"","","","",""
9,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,16-09-2021 08:30,321,"","","","",""
10,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,21-10-2021 08:30,229,"","","","",""
11,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,29-11-2021 08:30,315,"","","","",""
12,POND C/O MOHIDHEEN PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12333300,72.72444400,21-12-2021 08:30,390,"","","","",""
13,POND NEAR JUMA MASJID,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,10.86489300,72.19477300,23-03-2021 08:30,333,"","","","",""
14,POND NEAR JUMA MASJID,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,10.86489300,72.19477300,12-05-2021 08:30,699,"","","","",""
15,POND NEAR JUMA MASJID,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,10.86489300,72.19477300,27-08-2021 08:30,356,"","","","",""
16,POND NEAR JUMA MASJID,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,10.86489300,72.19477300,28-09-2021 08:30,900,"","","","",""
17,POND NEAR JUMA MASJID,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,10.86489300,72.19477300,28-10-2021 08:30,354,"","","","",""
18,POND NEAR JUMA MASJID,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,10.86489300,72.19477300,03-11-2021 08:30,357,"","","","",""
19,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,25-01-2021 08:30,716,"","","","",""
20,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,26-02-2021 08:30,767,"","","","",""
21,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,23-03-2021 08:30,750,"","","","",""
22,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,26-04-2021 08:30,824,"","","","",""
23,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,29-06-2021 08:30,704,"","","","",""
24,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,27-07-2021 08:30,696,"","","","",""
25,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,26-08-2021 08:30,658,"","","","",""
26,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,16-09-2021 08:30,690,"","","","",""
27,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,29-10-2021 08:30,668,"","","","",""
28,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,29-11-2021 08:30,662,"","","","",""
29,POND NEAR KULAPPINAKKAL,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12027778,72.72305560,21-12-2021 08:30,721,"","","","",""
30,WELL C/O ANDAM PALLI,CPCB,31,Lakshadweep,553,Lakshadweep,Kavaratti,-,-,-,-,-,-,-,-,10.55180800,72.63475800,28-10-2021 08:30,877,Clear,"","","",""
31,WELL C/O BEEREADAM,CPCB,31,Lakshadweep,553,Lakshadweep,Amini,-,-,-,-,-,-,-,-,11.12797400,72.72335100,19-04-2021 08:30,1020,Clear,"","","",""
