SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
59,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,06-05-2021 17:00,0.5
60,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,07-05-2021 09:00,12
61,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,07-05-2021 09:15,23.5
62,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,07-05-2021 09:30,24.5
63,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,07-05-2021 09:45,24.5
64,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,07-05-2021 10:00,24.5
65,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,09-05-2021 06:30,0.5
66,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,09-05-2021 06:45,0.5
67,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,09-05-2021 07:00,0.5
68,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,14-05-2021 20:00,5.5
69,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,14-05-2021 20:15,0.5
70,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,14-05-2021 20:30,0.5
71,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,14-05-2021 20:45,0.5
72,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,14-05-2021 21:00,0.5
73,Ganjem,Goa,30,Goa,551,NORTH GOA,SATARI,-,-,Vashisti,West flowing rivers from Tapi to Tadri,-,-,-,-,15.46888889,74.09305556,14-05-2021 21:30,8.5
