SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,BADI KA TALAB UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.61709400,73.62271000,12-02-2021 08:30,420,"","","","",""
2,BADI KA TALAB UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.61709400,73.62271000,12-04-2021 08:30,420,"","","","",""
3,BADI KA TALAB UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.61709400,73.62271000,16-06-2021 08:30,390,"","","","",""
4,BADI KA TALAB UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.61709400,73.62271000,16-08-2021 08:30,380,"","","","",""
5,BADI KA TALAB UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.61709400,73.62271000,14-10-2021 08:30,429,"","","","",""
6,BADI KA TALAB UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.61709400,73.62271000,09-12-2021 08:30,532,"","","","",""
7,BANAS AT TRIVENI SANGAM BHILWARA,CPCB,8,Rajasthan,92,BHILWARA,MANDALGARH,-,-,-,-,-,-,-,-,25.24326300,75.03355700,12-01-2021 08:30,"","","","","",""
8,BANAS AT TRIVENI SANGAM BHILWARA,CPCB,8,Rajasthan,92,BHILWARA,MANDALGARH,-,-,-,-,-,-,-,-,25.24326300,75.03355700,04-02-2021 08:30,"","","","","",""
9,BANAS AT TRIVENI SANGAM BHILWARA,CPCB,8,Rajasthan,92,BHILWARA,MANDALGARH,-,-,-,-,-,-,-,-,25.24326300,75.03355700,04-03-2021 08:30,"","","","","",""
10,BERACH RIVER NEAR VILLAGE-NAGARI CHITTORGARH,CPCB,8,Rajasthan,95,CHITTORGARH,Chittorgarh,-,-,-,-,-,-,-,-,24.94467100,74.66502400,18-01-2021 08:30,"","","","","",""
11,BERACH RIVER NEAR VILLAGE-NAGARI CHITTORGARH,CPCB,8,Rajasthan,95,CHITTORGARH,Chittorgarh,-,-,-,-,-,-,-,-,24.94467100,74.66502400,11-02-2021 08:30,"","","","","",""
12,BERACH RIVER NEAR VILLAGE-NAGARI CHITTORGARH,CPCB,8,Rajasthan,95,CHITTORGARH,Chittorgarh,-,-,-,-,-,-,-,-,24.94467100,74.66502400,03-03-2021 08:30,"","","","","",""
13,BHANWAR SEMLA DAM NEAR VILLAGE- DHOPAL,CPCB,8,Rajasthan,95,CHITTORGARH,Chittorgarh,-,-,-,-,-,-,-,-,23.99029700,74.73109300,13-01-2021 08:30,"","","","","",""
14,BHANWAR SEMLA DAM NEAR VILLAGE- DHOPAL,CPCB,8,Rajasthan,95,CHITTORGARH,Chittorgarh,-,-,-,-,-,-,-,-,23.99029700,74.73109300,10-02-2021 08:30,"","","","","",""
15,BHANWAR SEMLA DAM NEAR VILLAGE- DHOPAL,CPCB,8,Rajasthan,95,CHITTORGARH,Chittorgarh,-,-,-,-,-,-,-,-,23.99029700,74.73109300,04-03-2021 08:30,"","","","","",""
16,BISULPUR DAM TONK RAJASTHAN,CPCB,8,Rajasthan,116,TONK,DEOLI,-,-,-,-,-,-,-,-,25.90584700,75.46386100,14-01-2021 08:30,"","","","","",""
17,BISULPUR DAM TONK RAJASTHAN,CPCB,8,Rajasthan,116,TONK,DEOLI,-,-,-,-,-,-,-,-,25.90584700,75.46386100,12-02-2021 08:30,"","","","","",""
18,BISULPUR DAM TONK RAJASTHAN,CPCB,8,Rajasthan,116,TONK,DEOLI,-,-,-,-,-,-,-,-,25.90584700,75.46386100,19-03-2021 08:30,"","","","","",""
19,BOREWELL AT RO OF RSPCB BHIWADI TIJARA ALWAR,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20556400,76.86269300,08-04-2021 08:30,4800,Clear,"","","",""
20,BOREWELL AT STAR HOSPITAL INFRONT OF STP BHIWADI TIJARA ALWAR,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20736600,76.82989900,08-04-2021 08:30,2000,Clear,"","","",""
21,BOREWELL AT STAR HOSPITAL INFRONT OF STP BHIWADI TIJARA ALWAR,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20736600,76.82989900,29-10-2021 08:30,3070,Clear,"","","",""
22,BOREWELL IN CETP PREMISES BHIWADI TIJARA ALWAR,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20873100,76.82881600,08-04-2021 08:30,1900,Clear,"","","",""
23,BOREWELL IN CETP PREMISES BHIWADI TIJARA ALWAR,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20873100,76.82881600,29-10-2021 08:30,2550,Clear,"","","",""
24,BORE WELL IN MODI ALKALIS & CHEMICALS MIA ALWAR RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,ALWAR,-,-,-,-,-,-,-,-,27.50739700,76.68629600,15-04-2021 08:30,2100,Clear,"","","",""
25,BORE WELL IN MODI ALKALIS & CHEMICALS MIA ALWAR RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,ALWAR,-,-,-,-,-,-,-,-,27.50739700,76.68629600,25-10-2021 08:30,3090,Clear,"","","",""
26,BOREWELL IN THE HOUSE AKRAM KHAN AMLAKI KHARGANJ INDL AREA TIJARA ALWAR,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,27.93499800,76.85501300,08-04-2021 08:30,3100,Clear,"","","",""
27,BOREWELL IN THE HOUSE AKRAM KHAN AMLAKI KHARGANJ INDL AREA TIJARA ALWAR,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,27.93499800,76.85501300,29-10-2021 08:30,5170,Clear,"","","",""
28,BORE WELL M/S R.C. PALACE HOTEL BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20283100,76.87504400,08-04-2021 08:30,870,Clear,"","","",""
29,BORE WELL M/S R.C. PALACE HOTEL BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20283100,76.87504400,29-10-2021 08:30,1629,Clear,"","","",""
30,BOREWELL NEAR MAIN GATE CITY PALACE NEAR SHEETLA MATA TEMPLE UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.57642400,73.68350100,12-04-2021 08:30,870,Clear,"","","",""
31,BOREWELL NEAR MAIN GATE CITY PALACE NEAR SHEETLA MATA TEMPLE UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.57642400,73.68350100,14-10-2021 08:30,1045,Clear,"","","",""
32,BORE WELL NEAR MSW SITE/ KANOTA DAM JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,BASSI,-,-,-,-,-,-,-,-,26.92902300,75.95037400,08-04-2021 08:30,2200,Clear,"","","",""
33,BORE WELL NEAR MSW SITE/ KANOTA DAM JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,BASSI,-,-,-,-,-,-,-,-,26.92902300,75.95037400,26-10-2021 08:30,3770,Clear,"","","",""
34,BORE WELL NEAR STP AT GAJADHARPURA JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,27.00084100,75.62972900,08-04-2021 08:30,1170,Clear,"","","",""
35,BORE WELL NEAR STP AT GAJADHARPURA JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,27.00084100,75.62972900,25-10-2021 08:30,1896,Clear,"","","",""
36,BOREWELL OF AJANTA TEXTILES NAKODA ROAD JASOL,CPCB,8,Rajasthan,90,BARMER,BARMER,-,-,-,-,-,-,-,-,25.82240100,72.21295800,08-04-2021 08:30,27000,Clear,"","","",""
37,BOREWELL OF AJANTA TEXTILES NAKODA ROAD JASOL,CPCB,8,Rajasthan,90,BARMER,BARMER,-,-,-,-,-,-,-,-,25.82240100,72.21295800,11-10-2021 08:30,26000,Clear,"","","",""
38,BOREWELL OF AMRITLAL S/O BACHARAJ & JOINT KRISHI FORM KH. NO. 66/15 BITHUJA,CPCB,8,Rajasthan,90,BARMER,BARMER,-,-,-,-,-,-,-,-,25.81986300,72.29676100,08-04-2021 08:30,14900,Clear,"","","",""
39,BOREWELL OF AMRITLAL S/O BACHARAJ & JOINT KRISHI FORM KH. NO. 66/15 BITHUJA,CPCB,8,Rajasthan,90,BARMER,BARMER,-,-,-,-,-,-,-,-,25.81986300,72.29676100,11-10-2021 08:30,17000,Clear,"","","",""
40,BOREWELL OF BSNL OFFICE SECTOR-03 HIRAN MARG UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.57189200,73.72571300,12-04-2021 08:30,1690,Clear,"","","",""
41,BOREWELL OF BSNL OFFICE SECTOR-03 HIRAN MARG UDAIPUR,CPCB,8,Rajasthan,117,UDAIPUR,GIRWA,-,-,-,-,-,-,-,-,24.57189200,73.72571300,14-10-2021 08:30,3410,Clear,"","","",""
42,BORE WELL OFFICE OF RAJ. HOUSING BOARD BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20205300,76.87500600,08-04-2021 08:30,1480,Clear,"","","",""
43,BORE WELL OFFICE OF RAJ. HOUSING BOARD BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20205300,76.87500600,29-10-2021 08:30,2100,Clear,"","","",""
44,BOREWELL OF JYOTI UCHCH MADHYMIC VIDHYALAYA NAYAGAON RAMPUR MUNDANA BHIWADI,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.19826900,76.86145900,08-04-2021 08:30,1320,Clear,"","","",""
45,BOREWELL OF JYOTI UCHCH MADHYMIC VIDHYALAYA NAYAGAON RAMPUR MUNDANA BHIWADI,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.19826900,76.86145900,29-10-2021 08:30,2550,Clear,"","","",""
46,BORE WELL OF M/S KUNDAN EDIBLE FOOD PRODUCT KHUSKHERA RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.10201100,76.78197200,08-04-2021 08:30,760,Clear,"","","",""
47,BORE WELL OF M/S KUNDAN EDIBLE FOOD PRODUCT KHUSKHERA RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.10201100,76.78197200,29-10-2021 08:30,1275,Clear,"","","",""
48,BORE WELL OF M/S MODERN PUBLIC SCHOOL BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.13079200,76.77478300,08-04-2021 08:30,1310,Clear,"","","",""
49,BORE WELL OF M/S MODERN PUBLIC SCHOOL BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.13079200,76.77478300,29-10-2021 08:30,1809,Clear,"","","",""
50,BOREWELL OF SHRI PEMARAM MALI/DHUDARAM MALI BITHUJA BALOTRA,CPCB,8,Rajasthan,90,BARMER,BARMER,-,-,-,-,-,-,-,-,25.81650100,72.28478500,08-04-2021 08:30,4300,Clear,"","","",""
51,BOREWELL OF SHRI PEMARAM MALI/DHUDARAM MALI BITHUJA BALOTRA,CPCB,8,Rajasthan,90,BARMER,BARMER,-,-,-,-,-,-,-,-,25.81650100,72.28478500,11-10-2021 08:30,7300,Clear,"","","",""
52,BOREWELL OF VKIA RECREATIONAL CLUB JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.98402000,75.78273800,08-04-2021 08:30,850,Clear,"","","",""
53,BOREWELL OF VKIA RECREATIONAL CLUB JAIPUR,CPCB,8,Rajasthan,102,JAIPUR,JAIPUR,-,-,-,-,-,-,-,-,26.98402000,75.78273800,27-10-2021 08:30,1272,Clear,"","","",""
54,BORE WELL SH. BHRAM JEET SERVICE STATION BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20418600,76.87526400,08-04-2021 08:30,2000,Clear,"","","",""
55,BORE WELL SH. BHRAM JEET SERVICE STATION BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.20418600,76.87526400,29-10-2021 08:30,2530,Clear,"","","",""
56,BORE WELL SH. PREM CHAND VILLAGE PHALSHA MODE RIA CHOPNADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.16064400,76.81663600,08-04-2021 08:30,1330,Clear,"","","",""
57,BORE WELL SH. PREM CHAND VILLAGE PHALSHA MODE RIA CHOPNADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.16064400,76.81663600,29-10-2021 08:30,2090,Clear,"","","",""
58,BORE WELL SH. UMESH KUMAR S/O SH. HORIDWARI RAM 3A-16 UIT BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.15650800,76.82478600,08-04-2021 08:30,780,Clear,"","","",""
59,BORE WELL SH. UMESH KUMAR S/O SH. HORIDWARI RAM 3A-16 UIT BHIWADI RAJASTHAN,CPCB,8,Rajasthan,87,ALWAR,TIJARA,-,-,-,-,-,-,-,-,28.15650800,76.82478600,29-10-2021 08:30,1468,Clear,"","","",""
60,CHAMBAL AT DHOLPUR M.P,CPCB,8,Rajasthan,98,DHOLPUR,DHOLPUR,-,-,-,-,-,-,-,-,26.66053600,77.90455700,15-01-2021 08:30,"","","","","",""
61,CHAMBAL AT DHOLPUR M.P,CPCB,8,Rajasthan,98,DHOLPUR,DHOLPUR,-,-,-,-,-,-,-,-,26.66053600,77.90455700,02-02-2021 08:30,"","","","","",""
