SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
30,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,13-09-2022 20:00,2
31,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,13-09-2022 21:00,4
32,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,13-09-2022 22:00,1.5
33,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 05:00,1.5
34,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 06:00,1.5
35,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 14:00,5.5
36,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 15:00,0.5
37,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 16:00,10
38,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 17:00,0.5
39,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 20:00,1
40,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-09-2022 23:00,0.5
41,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 03:00,0.5
42,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 04:00,1.5
43,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 05:00,0.5
44,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 07:00,0.5
45,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 11:00,9.5
46,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 12:00,36.5
47,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 13:00,8
48,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 14:00,24
49,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 15:00,13.5
50,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 16:00,5
51,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 17:00,1.5
52,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 20:00,0.5
53,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-09-2022 23:00,0.5
54,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,16-09-2022 02:00,0.5
55,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,16-09-2022 05:00,6.5
56,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,16-09-2022 06:00,3
57,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,16-09-2022 07:00,0.5
58,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,16-09-2022 23:00,0.5
59,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-09-2022 18:00,0.5
60,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,27-09-2022 15:00,0.5
61,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 05:00,0.5
62,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 06:00,0.5
63,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 14:00,5
64,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 16:00,34
65,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 17:00,4.5
66,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 18:00,1.5
67,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 19:00,0.5
68,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 22:00,3
69,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-10-2022 23:00,13
70,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,08-10-2022 00:00,2.5
71,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,08-10-2022 05:00,0.5
72,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,19-10-2022 16:00,0.5
73,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,19-10-2022 16:00,0.5
74,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-11-2022 04:00,47
75,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,28-11-2022 12:00,0.5
76,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-12-2022 17:00,23
77,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-12-2022 02:00,7.5
78,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-12-2022 03:00,15.5
79,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-12-2022 04:00,43
80,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-12-2022 05:00,0.5
81,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-03-2023 14:00,0.5
82,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-03-2023 15:00,0.5
83,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-03-2023 16:00,0.5
84,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-03-2023 17:00,0.5
85,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-03-2023 18:00,0.5
86,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-03-2023 20:00,0.5
87,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-03-2023 23:00,0.5
88,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,30-04-2023 13:00,0.5
89,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,30-04-2023 15:00,0.5
90,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,03-05-2023 18:00,0.5
91,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,03-05-2023 18:00,0.5
92,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,03-05-2023 19:00,0.5
93,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,03-05-2023 21:00,0.5
94,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 11:00,0.5
95,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 12:00,0.5
96,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 13:00,0.5
97,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 14:00,0.5
98,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 15:00,0.5
99,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 16:00,0.5
100,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 17:00,0.5
101,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 18:00,3
102,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,04-06-2023 19:00,0.5
103,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-06-2023 10:00,0.5
104,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,19-06-2023 18:00,0.5
105,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,24-06-2023 07:00,0.5
106,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,24-06-2023 21:00,0.5
107,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,25-06-2023 09:00,0.5
108,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,25-06-2023 22:00,0.5
109,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,26-06-2023 22:00,0.5
110,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,27-06-2023 21:00,0.5
111,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,29-06-2023 01:00,0.5
112,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,30-06-2023 15:00,0.5
113,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-07-2023 05:00,0.5
114,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,16-07-2023 12:00,0.5
115,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-07-2023 05:00,0.5
116,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,23-07-2023 21:00,0.5
117,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,29-07-2023 07:00,0.5
118,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,30-07-2023 18:00,0.5
119,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,10-08-2023 16:00,2
120,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,10-08-2023 18:00,0.5
121,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,10-08-2023 22:00,0.5
122,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,10-08-2023 23:00,0.5
123,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,11-08-2023 01:00,0.5
124,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,11-08-2023 03:00,0.5
125,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,11-08-2023 06:00,0.5
126,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,11-08-2023 10:00,0.5
127,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,11-08-2023 14:00,0.5
128,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,12-08-2023 05:00,0.5
129,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,12-08-2023 13:00,0.5
130,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,12-08-2023 19:00,0.5
131,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,13-08-2023 03:00,0.5
132,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,13-08-2023 10:00,0.5
133,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,13-08-2023 17:00,0.5
134,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-08-2023 03:00,0.5
135,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-08-2023 12:00,0.5
136,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,14-08-2023 22:00,0.5
137,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-08-2023 08:00,0.5
138,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,15-08-2023 18:00,0.5
139,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,16-08-2023 20:00,0.5
140,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,17-08-2023 11:00,0.5
141,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,18-08-2023 18:00,0.5
142,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,19-08-2023 23:00,0.5
143,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,20-08-2023 13:00,0.5
144,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,21-08-2023 08:00,0.5
145,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,22-08-2023 02:00,0.5
146,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,22-08-2023 19:00,0.5
147,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,23-08-2023 15:00,0.5
148,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,24-08-2023 10:00,0.5
149,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,25-08-2023 09:00,0.5
150,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,26-08-2023 19:00,4.5
151,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,06-09-2023 16:00,2
152,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,06-09-2023 18:00,5
153,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,06-09-2023 19:00,11.5
154,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,06-09-2023 20:00,1
155,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,06-09-2023 21:00,4
156,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,06-09-2023 23:00,0.5
157,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-09-2023 00:00,0.5
158,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-09-2023 03:00,0.5
159,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-09-2023 07:00,0.5
160,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-09-2023 16:00,1
161,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-09-2023 17:00,0.5
162,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-09-2023 22:00,1
163,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,07-09-2023 23:00,0.5
164,Molgi,NCA,24,Gujarat,452,Narmada,DEDIAPADA,-,-,Narmada,Narmada,-,-,-,-,21.70000000,73.85000000,08-09-2023 12:00,0.5
