SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,ASHWANI AT U/S YASHWANT NAGAR,CPCB,2,Himachal Pradesh,24,SIRMAUR,RAJGARH(T),-,-,-,-,-,-,-,-,30.89236100,77.21056900,05-01-2021 08:30,"","","","","",""
2,ASHWANI AT U/S YASHWANT NAGAR,CPCB,2,Himachal Pradesh,24,SIRMAUR,RAJGARH(T),-,-,-,-,-,-,-,-,30.89236100,77.21056900,06-02-2021 08:30,"","","","","",""
3,ASHWANI AT U/S YASHWANT NAGAR,CPCB,2,Himachal Pradesh,24,SIRMAUR,RAJGARH(T),-,-,-,-,-,-,-,-,30.89236100,77.21056900,05-03-2021 08:30,"","","","","",""
4,ASHWANI RIVER   SADHUPUL (U/S OF BRIDGE TOWARDS CHAIL.),CPCB,2,Himachal Pradesh,25,SOLAN,KANDAGHAT(T),-,-,-,-,-,-,-,-,30.99368500,77.16099600,05-01-2021 08:30,"","","","","",""
5,ASHWANI RIVER   SADHUPUL (U/S OF BRIDGE TOWARDS CHAIL.),CPCB,2,Himachal Pradesh,25,SOLAN,KANDAGHAT(T),-,-,-,-,-,-,-,-,30.99368500,77.16099600,03-02-2021 08:30,"","","","","",""
6,ASHWANI RIVER   SADHUPUL (U/S OF BRIDGE TOWARDS CHAIL.),CPCB,2,Himachal Pradesh,25,SOLAN,KANDAGHAT(T),-,-,-,-,-,-,-,-,30.99368500,77.16099600,08-03-2021 08:30,"","","","","",""
7,BANER KHAD D/S CHAMUNDA TEMPLE,CPCB,2,Himachal Pradesh,18,KANGRA,DERA GOPIPUR(T),-,-,-,-,-,-,-,-,32.00555300,76.15620800,02-02-2021 08:30,"","","","","",""
8,BANER KHAD D/S CHAMUNDA TEMPLE,CPCB,2,Himachal Pradesh,18,KANGRA,DERA GOPIPUR(T),-,-,-,-,-,-,-,-,32.00555300,76.15620800,05-03-2021 08:30,"","","","","",""
9,BANER KHAD U/S CHAMUNDA TEMPLE,CPCB,2,Himachal Pradesh,18,KANGRA,KANGRA(T),-,-,-,-,-,-,-,-,32.02203500,76.22819100,01-01-2021 08:30,"","","","","",""
10,BANER KHAD U/S CHAMUNDA TEMPLE,CPCB,2,Himachal Pradesh,18,KANGRA,KANGRA(T),-,-,-,-,-,-,-,-,32.02203500,76.22819100,02-02-2021 08:30,"","","","","",""
11,BANER KHAD U/S CHAMUNDA TEMPLE,CPCB,2,Himachal Pradesh,18,KANGRA,KANGRA(T),-,-,-,-,-,-,-,-,32.02203500,76.22819100,05-03-2021 08:30,"","","","","",""
12,BARAGRAM NALLAH BEFORE CONFLUENCE TO RIVER BEAS,CPCB,2,Himachal Pradesh,20,KULLU,MANALI(T),-,-,-,-,-,-,-,-,32.13857100,77.15334700,04-01-2021 08:30,"","","","","",""
13,BARAGRAM NALLAH BEFORE CONFLUENCE TO RIVER BEAS,CPCB,2,Himachal Pradesh,20,KULLU,MANALI(T),-,-,-,-,-,-,-,-,32.13857100,77.15334700,05-02-2021 08:30,"","","","","",""
14,BARAGRAM NALLAH BEFORE CONFLUENCE TO RIVER BEAS,CPCB,2,Himachal Pradesh,20,KULLU,MANALI(T),-,-,-,-,-,-,-,-,32.13857100,77.15334700,04-03-2021 08:30,"","","","","",""
15,BASPA AT U/S RESERVOIR BASPA PROJECT,CPCB,2,Himachal Pradesh,19,KINNAUR,SANGLA(T),-,-,-,-,-,-,-,-,31.38929700,78.35371400,05-01-2021 08:30,"","","","","",""
16,BASPA AT U/S RESERVOIR BASPA PROJECT,CPCB,2,Himachal Pradesh,19,KINNAUR,SANGLA(T),-,-,-,-,-,-,-,-,31.38929700,78.35371400,10-02-2021 08:30,"","","","","",""
17,BASPA AT U/S RESERVOIR BASPA PROJECT,CPCB,2,Himachal Pradesh,19,KINNAUR,SANGLA(T),-,-,-,-,-,-,-,-,31.38929700,78.35371400,05-03-2021 08:30,"","","","","",""
18,BATTA AT U/S PAONTA,CPCB,2,Himachal Pradesh,24,SIRMAUR,PAONTA SAHIB(T),-,-,-,-,-,-,-,-,30.45522500,77.58423400,04-01-2021 08:30,"","","","","",""
19,BATTA AT U/S PAONTA,CPCB,2,Himachal Pradesh,24,SIRMAUR,PAONTA SAHIB(T),-,-,-,-,-,-,-,-,30.45522500,77.58423400,06-02-2021 08:30,"","","","","",""
20,BATTA AT U/S PAONTA,CPCB,2,Himachal Pradesh,24,SIRMAUR,PAONTA SAHIB(T),-,-,-,-,-,-,-,-,30.45522500,77.58423400,04-03-2021 08:30,"","","","","",""
21,BATTA BEFORE CONFLUENCE TO YAMUNA,CPCB,2,Himachal Pradesh,24,SIRMAUR,PAONTA SAHIB(T),-,-,-,-,-,-,-,-,30.42981900,77.57862300,04-01-2021 08:30,"","","","","",""
