SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
128,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,08-12-2021 10:00,5.6
129,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,23-12-2021 10:00,12.5
130,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,27-12-2021 10:00,2
131,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,12-01-2022 09:00,8
132,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,12-01-2022 10:00,8
133,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,13-01-2022 09:00,14.4
134,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,13-01-2022 10:00,14.4
135,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,27-01-2022 09:00,4.3
136,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,27-01-2022 10:00,4.3
137,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,02-02-2022 09:00,18.8
138,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,05-02-2022 09:00,26.6
139,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,06-02-2022 09:00,2.6
140,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,08-02-2022 08:30,8
141,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,21-02-2022 09:00,12.2
142,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,23-02-2022 08:30,35
143,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,25-02-2022 09:00,5
144,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,24-03-2022 09:00,0.4
145,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,25-03-2022 09:00,27.8
146,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,26-03-2022 09:00,74.3
147,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,27-03-2022 09:00,14
148,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,30-03-2022 09:00,2.4
149,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,31-03-2022 09:00,8
150,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,01-05-2022 09:00,22.2
151,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,02-05-2022 09:00,14.8
152,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,04-05-2022 09:00,30.2
153,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,05-05-2022 09:00,10.8
154,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,08-05-2022 09:00,10
155,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,10-05-2022 09:00,39.4
156,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,11-05-2022 09:00,22
157,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,12-05-2022 09:00,176.2
158,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,13-05-2022 09:00,195
159,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,14-05-2022 09:00,126
160,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,15-05-2022 09:00,210
161,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,16-05-2022 09:00,370
162,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,17-05-2022 09:00,133
163,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,18-05-2022 09:00,62.6
164,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,19-05-2022 09:00,36.6
165,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,20-05-2022 09:00,32.2
166,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,21-05-2022 09:00,29.2
167,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,22-05-2022 09:00,5.6
168,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,23-05-2022 09:00,2.4
169,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,25-05-2022 09:00,3
170,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,02-06-2022 09:00,91.8
171,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,03-06-2022 09:00,95.4
172,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,04-06-2022 09:00,200
173,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,05-06-2022 09:00,24
174,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,06-06-2022 09:00,103.8
175,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,07-06-2022 09:00,67
176,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,08-06-2022 09:00,32.6
177,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,09-06-2022 09:00,32.8
178,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,10-06-2022 09:00,22.4
179,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,11-06-2022 09:00,6.6
180,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,12-06-2022 09:00,52.4
181,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,13-06-2022 09:00,132.2
182,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,14-06-2022 09:00,11.6
183,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,15-06-2022 09:00,246.8
184,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,16-06-2022 09:00,280
185,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,17-06-2022 09:00,300
186,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,18-06-2022 09:00,95.4
187,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,19-06-2022 09:00,182
188,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,20-06-2022 09:00,86.6
189,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,21-06-2022 09:00,64.2
190,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,22-06-2022 09:00,2.4
191,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,23-06-2022 09:00,3
192,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,24-06-2022 09:00,4.8
193,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,25-06-2022 09:00,10.4
194,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,28-06-2022 09:00,110.8
195,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,29-06-2022 09:00,88.2
196,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,30-06-2022 09:00,53.2
197,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,01-07-2022 10:00,34
198,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,02-07-2022 10:00,2.2
199,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,06-07-2022 10:00,17.8
200,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,07-07-2022 10:00,4
201,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,13-07-2022 10:00,18.8
202,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,14-07-2022 10:00,7.8
203,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,16-07-2022 10:00,74.4
204,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,17-07-2022 10:00,26
205,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,18-07-2022 10:00,19
206,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,19-07-2022 10:00,25.2
207,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,20-07-2022 10:00,43.6
208,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,24-07-2022 10:00,48
209,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,25-07-2022 10:00,92.6
210,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,26-07-2022 10:00,1.2
211,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,27-07-2022 10:00,2.4
212,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,30-07-2022 10:00,8.2
213,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,31-07-2022 10:00,30.8
214,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,01-08-2022 09:00,27.4
215,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,03-08-2022 09:00,4.8
216,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,04-08-2022 09:00,29.6
217,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,06-08-2022 09:00,21
218,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,07-08-2022 09:00,9.4
219,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,12-08-2022 09:00,7.8
220,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,15-08-2022 09:00,12
221,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,17-08-2022 09:00,2.4
222,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,18-08-2022 09:00,1.8
223,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,22-08-2022 09:00,4.6
224,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,24-08-2022 09:00,9.2
225,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,28-08-2022 09:00,34.8
226,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,29-08-2022 09:00,3.6
227,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,31-08-2022 09:00,2.4
228,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,01-09-2022 10:00,1
229,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,02-09-2022 10:00,1
230,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,03-09-2022 10:00,55.2
231,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,04-09-2022 10:00,116.6
232,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,05-09-2022 10:00,66
233,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,06-09-2022 10:00,35
234,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,07-09-2022 10:00,24.8
235,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,08-09-2022 10:00,1
236,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,11-09-2022 10:00,1
237,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,12-09-2022 10:00,14
238,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,13-09-2022 10:00,16.2
239,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,14-09-2022 10:00,3.4
240,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,15-09-2022 10:00,30.2
241,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,16-09-2022 10:00,22.4
242,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,17-09-2022 10:00,3
243,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,19-09-2022 10:00,8.6
244,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,20-09-2022 10:00,13.6
245,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,26-09-2022 10:00,14.2
246,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,27-09-2022 10:00,72.6
247,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,03-10-2022 07:12,73.8
248,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,04-10-2022 07:12,13
249,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,05-10-2022 07:12,26
250,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,09-10-2022 07:12,6.2
251,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,10-10-2022 07:12,5.4
252,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,11-10-2022 07:12,46
253,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,13-10-2022 07:12,8.5
254,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,24-10-2022 07:12,3.2
255,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,26-10-2022 07:12,26
256,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,15-03-2023 09:00,5.2
257,Khliehriat ORG,Meghalaya,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,Myntudu,Barak and Others,-,-,-,Myntudu,25.35722222,92.37000000,17-03-2023 09:00,13.2
