SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
54,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,22-01-2024 08:00,1.2,"",130,230
55,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,01-02-2024 08:00,1.2,"",300,800
56,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,12-02-2024 08:00,1.4,"",130,340
57,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,21-02-2024 08:00,30,"",130,220
58,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,01-03-2024 08:00,1.8,"",80,130
59,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,11-03-2024 08:00,2.4,"",220,340
60,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,20-03-2024 08:00,1.6,"",130,340
61,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,01-04-2024 08:00,2.2,"",20,80
62,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,15-04-2024 08:00,2,"",70,140
63,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,22-04-2024 08:00,1,"",80,130
64,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,01-05-2024 08:00,1.8,"",170,300
65,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,13-05-2024 08:00,2,"",80,230
66,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,21-05-2024 08:00,1.2,"",170,800
67,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,11-06-2024 08:01,3.6,"",80,130
68,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,21-06-2024 09:00,1.6,"",170,500
69,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,01-07-2024 08:32,1.4,"",220,500
70,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,15-07-2024 08:30,1,"",230,300
71,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,23-07-2024 08:30,1,"",1700,2200
72,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,01-08-2024 08:30,1.2,"",230,800
73,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,12-08-2024 08:30,1.4,"",700,900
74,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,21-08-2024 08:30,0.26,"",1400,2800
75,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,02-09-2024 08:30,1.2,"",300,1700
76,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,23-09-2024 08:00,1.4,"",1100,3500
77,Aheri (Gudem Bridge) ,CWC,27,Maharashtra,475,Gadchiroli,SIRONCHA,SIRONCHA,Sironcha,Godavari,Godavari,Pranhita,-,-,Pranhita,19.41666667,79.97222222,03-10-2024 08:30,1.6,"",130,340
