SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,25-01-2021 08:30,1560,"","","","",""
2,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,31-03-2021 08:30,1980,"","","","",""
3,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,14-04-2021 08:30,2380,"","","","",""
4,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,12-05-2021 08:30,1810,"","","","",""
5,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,27-07-2021 08:30,1230,"","","","",""
6,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,18-08-2021 08:30,1280,"","","","",""
7,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,17-09-2021 08:30,1120,"","","","",""
8,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,26-10-2021 08:30,1240,"","","","",""
9,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,18-11-2021 08:30,1530,"","","","",""
10,AGRA CANAL AT VILLAGE MANDKOLA IN NUH DIST.,CPCB,6,Haryana,60,FARIDABAD,Hathin,-,-,-,-,-,-,-,-,28.14782400,77.18027200,27-12-2021 08:30,1470,"","","","",""
11,BOREWELL IN THE PREMISES OF CETP MURTHAL SONEPAT,CPCB,6,Haryana,75,SONIPAT,SONIPAT,-,-,-,-,-,-,-,-,29.02194400,77.06861100,09-10-2021 08:30,4330,Clear,"","","",""
12,BOREWELL IN THE PREMISES OF CETP MURTHAL SONEPAT,CPCB,6,Haryana,75,SONIPAT,SONIPAT,-,-,-,-,-,-,-,-,29.02194400,77.06861100,29-12-2021 08:30,810,Clear,"",1.1,"",""
13,BOREWELL IN THE PREMISES OF DCRUST MURTHAL SONEPAT,CPCB,6,Haryana,75,SONIPAT,SONIPAT,-,-,-,-,-,-,-,-,29.02666700,77.05888900,09-10-2021 08:30,973,Clear,"","","",""
14,BOREWELL NEAR POSCO COMPANY SECTOR - 14 PHASE - II VILLAGE PATHUHERA HSIIDC IMT BAWAL,CPCB,6,Haryana,72,REWARI,BAWAL,-,-,-,-,-,-,-,-,28.09666100,76.57935600,30-06-2021 08:30,1590,Clear,"","","",""
15,BORE WELL OF ITI COLLAGE OPP M/S PALIWAL MILK AT MOTA SONELA MODASA ROAD TAL LUNAVADA DIST. MAHISAG,CPCB,6,Haryana,70,PANCHKULA,PANCHKULA,-,-,-,-,-,-,-,-,23.16095000,73.59988000,05-04-2021 08:30,894,Clear,"","","",""
16,BORE WELL OF ITI COLLAGE OPP M/S PALIWAL MILK AT MOTA SONELA MODASA ROAD TAL LUNAVADA DIST. MAHISAG,CPCB,6,Haryana,70,PANCHKULA,PANCHKULA,-,-,-,-,-,-,-,-,23.16095000,73.59988000,01-10-2021 08:30,940,Clear,"",1.6,"",""
17,BRAHMSAROVAR LAKE AT KURUKSHETRA,CPCB,6,Haryana,68,KURUKSHETRA,Thanesar,-,-,-,-,-,-,-,-,29.96327800,76.82737200,18-01-2021 08:30,812,"","","","",""
