SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.32647900,74.55581500,04-03-2018 08:30,"","","","","",""
2,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.32647900,74.55581500,01-04-2019 08:30,"","","","","",""
3,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.32647900,74.55581500,03-10-2019 08:30,"","","","","",""
4,AMRAVATI RIVER D/S OF DONDAICHA DHULE DHULE,CPCB,27,Maharashtra,474,Dhule,SHINDKHEDE,-,-,-,-,-,-,-,-,21.32647900,74.55581500,04-11-2019 08:30,"","","","","",""
5,ANJANGAONAKOT AKOLA,CPCB,27,Maharashtra,467,Akola,Akot,-,-,-,-,-,-,-,-,21.09795000,77.05268600,02-04-2018 08:30,686,"","","","",""
6,ANJANGAONAKOT AKOLA,CPCB,27,Maharashtra,467,Akola,Akot,-,-,-,-,-,-,-,-,21.09795000,77.05268600,04-10-2018 08:30,865,"","","","",""
7,ANJANGAONAKOT AKOLA,CPCB,27,Maharashtra,467,Akola,Akot,-,-,-,-,-,-,-,-,21.09795000,77.05268600,04-04-2019 08:30,223,"","","","",""
8,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,04-01-2018 08:30,"",Clear,"","","",""
9,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,02-02-2018 08:30,"",Light Brown,Pungent,"","",""
10,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,03-03-2018 08:30,"",Light Brown,Pungent,"","",""
11,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,04-04-2018 08:30,"",Light Brown,Pungent,"","",""
12,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,03-05-2018 08:30,"",Light Brown,Pungent,"","",""
13,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,05-06-2018 08:30,"",Light Brown,Pungent,"","",""
14,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,03-07-2018 08:30,"",Light Brown,Pungent,"","",""
15,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,03-08-2018 08:30,"",Brown,"","","",""
16,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,05-09-2018 08:30,"",Light Brown,"","","",""
17,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,03-10-2018 08:30,"",Light Brown,Pungent,"","",""
18,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,02-11-2018 08:30,"",Light Brown,"","","",""
19,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,01-12-2018 08:30,"",Light Brown,Pungent,"","",""
20,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,02-01-2019 08:30,"","","","","",""
21,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,04-02-2019 08:30,"",Light Brown,Pungent,"","",""
22,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,01-03-2019 08:30,"","","","","",""
23,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,02-04-2019 08:30,"","","","","",""
24,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,08-05-2019 08:30,"","","","","",""
25,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,01-06-2019 08:30,"","","","","",""
26,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,08-07-2019 08:30,"","","","","",""
27,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,02-08-2019 08:30,"",Light Brown,Pungent,"","",""
28,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,08-09-2019 08:30,"","","","","",""
29,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,07-10-2019 08:30,"","","","","",""
30,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,01-11-2019 08:30,"","","","","",""
31,ARNALA SEA ARNALA VASAI THANE,CPCB,27,Maharashtra,665,Palghar,VASAI,-,-,-,-,-,-,-,-,19.45209500,72.74760900,04-12-2019 08:30,"","","","","",""
32,BASSEIN CREEK AT VASAIFORT AT BASSEIN  VASAITHANE,CPCB,27,Maharashtra,497,Thane,THANE,-,-,-,-,-,-,-,-,19.22945600,73.00208500,04-01-2018 08:30,"",Clear,"","","",""
33,BASSEIN CREEK AT VASAIFORT AT BASSEIN  VASAITHANE,CPCB,27,Maharashtra,497,Thane,THANE,-,-,-,-,-,-,-,-,19.22945600,73.00208500,02-02-2018 08:30,"",Light Brown,Pungent,"","",""
34,BASSEIN CREEK AT VASAIFORT AT BASSEIN  VASAITHANE,CPCB,27,Maharashtra,497,Thane,THANE,-,-,-,-,-,-,-,-,19.22945600,73.00208500,03-03-2018 08:30,"",Clear,Pungent,"","",""
35,BASSEIN CREEK AT VASAIFORT AT BASSEIN  VASAITHANE,CPCB,27,Maharashtra,497,Thane,THANE,-,-,-,-,-,-,-,-,19.22945600,73.00208500,04-04-2018 08:30,"",Clear,Pungent,"","",""
