SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
1,Amarpur,CWC,16,Tripura,654,Gomati,Amarpur,-,-,Meghna,Barak and Others,Gumti,Gumti,-,Gumti,23.52833333,91.65277778,01-09-2019 08:30,"","","",""
2,Amarpur,CWC,16,Tripura,654,Gomati,Amarpur,-,-,Meghna,Barak and Others,Gumti,Gumti,-,Gumti,23.52833333,91.65277778,03-10-2019 08:30,"","","",""
3,Amarpur,CWC,16,Tripura,654,Gomati,Amarpur,-,-,Meghna,Barak and Others,Gumti,Gumti,-,Gumti,23.52833333,91.65277778,01-11-2019 08:30,"","","",""
4,Amarpur,CWC,16,Tripura,654,Gomati,Amarpur,-,-,Meghna,Barak and Others,Gumti,Gumti,-,Gumti,23.52833333,91.65277778,02-12-2019 08:30,"","","",""
5,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-07-2017 08:30,"","","",""
6,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-01-2018 08:30,"","","",""
7,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-04-2018 08:30,"","","",""
8,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-07-2018 08:30,"","","",""
9,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-10-2018 08:30,"","","",""
10,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-01-2019 08:30,"","","",""
11,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-04-2019 08:00,"","","",""
12,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-07-2019 08:00,0.3,"","",""
13,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-10-2019 08:00,"","","",""
14,KAILASHAHAR GDSQ SITE,CWC,16,Tripura,655,Unakoti,Unakoti,-,-,Meghna,Barak and Others,Manu,-,-,Manu,24.31750000,91.99388889,01-01-2020 08:00,0.6,"","",""
15,Manughat,CWC,16,Tripura,655,Unakoti,Gournagar,-,-,Meghna,Barak and Others,Manu,-,-,Manu,23.99611111,91.98944444,01-09-2019 08:30,"","","",""
16,Manughat,CWC,16,Tripura,655,Unakoti,Gournagar,-,-,Meghna,Barak and Others,Manu,-,-,Manu,23.99611111,91.98944444,03-10-2019 08:30,"","","",""
17,Manughat,CWC,16,Tripura,655,Unakoti,Gournagar,-,-,Meghna,Barak and Others,Manu,-,-,Manu,23.99611111,91.98944444,01-11-2019 08:30,"","","",""
18,Manughat,CWC,16,Tripura,655,Unakoti,Gournagar,-,-,Meghna,Barak and Others,Manu,-,-,Manu,23.99611111,91.98944444,02-12-2019 08:30,"","","",""
