SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,BETHEL VENG HAND PUMP CHAMPHAI,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.48208300,93.32983300,12-04-2021 08:30,316,Clear,"",2.4,"",""
2,BETHEL VENG HAND PUMP CHAMPHAI,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.48208300,93.32983300,30-10-2021 08:30,557,Clear,"",3.6,"",""
3,CHALLUI LENGPUI,CPCB,15,Mizoram,266,MAMIT,REIEK,-,-,-,-,-,-,-,-,23.82707100,92.64325700,18-01-2021 08:30,"","","","","",""
4,CHALLUI LENGPUI,CPCB,15,Mizoram,266,MAMIT,REIEK,-,-,-,-,-,-,-,-,23.82707100,92.64325700,15-02-2021 08:30,"","","","","",""
5,CHALLUI LENGPUI,CPCB,15,Mizoram,266,MAMIT,REIEK,-,-,-,-,-,-,-,-,23.82707100,92.64325700,08-03-2021 08:30,"","","","","",""
6,CHALTLANG HAND PUMP NEAR REMI TYRE WORKS,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.75212200,92.72364500,26-04-2021 08:30,438,Other,"",14,"",""
7,CHALTLANG HAND PUMP NEAR REMI TYRE WORKS,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.75212200,92.72364500,07-10-2021 08:30,426,Other,"",19,"",""
8,CHANMARI HAND PUMP LAWNGTLAI,CPCB,15,Mizoram,264,LAWNGTLAI,LAWNGTLAI,-,-,-,-,-,-,-,-,22.52811100,92.89355600,19-04-2021 08:30,141,Brown,"",6,"",""
9,CHANMARI HAND PUMP LAWNGTLAI,CPCB,15,Mizoram,264,LAWNGTLAI,LAWNGTLAI,-,-,-,-,-,-,-,-,22.52811100,92.89355600,27-10-2021 08:30,194,Clear,"",2.9,"",""
10,CHHIMTUIPUI RIVER KAWLCHAW,CPCB,15,Mizoram,267,SAIHA,SANGAU,-,-,-,-,-,-,-,-,22.39949800,92.96026800,11-01-2021 08:30,"","","","","",""
11,CHHIMTUIPUI RIVER KAWLCHAW,CPCB,15,Mizoram,267,SAIHA,SANGAU,-,-,-,-,-,-,-,-,22.39949800,92.96026800,25-02-2021 08:30,"","","","","",""
12,CHHIMTUIPUI RIVER KAWLCHAW,CPCB,15,Mizoram,267,SAIHA,SANGAU,-,-,-,-,-,-,-,-,22.39949800,92.96026800,08-03-2021 08:30,"","","","","",""
13,CHHOCHHOPA TUIKHUR SAIHA,CPCB,15,Mizoram,267,SAIHA,SANGAU,-,-,-,-,-,-,-,-,22.48938900,92.97927800,11-01-2021 08:30,203,Clear,"",0.7,"",""
14,CHHOCHHOPA TUIKHUR SAIHA,CPCB,15,Mizoram,267,SAIHA,SANGAU,-,-,-,-,-,-,-,-,22.48938900,92.97927800,17-04-2021 08:30,249,Clear,"",4,"",""
