SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Is_DischargeDataAvailable,RL_of_zeroGauge,MeanSeaLevel,Data Acquisition Time,River Water Level Telemetry Hourly (meter)
1,KIM   DELHI,Gujarat SW GW,24,Gujarat,442,Bharuch,VALIA,-,-,Tapi,Tapi,-,-,-,-,21.56388889,73.20611111,No,0.0000,166.00,10-10-1970 00:00,165.981
2,KIM   DELHI,Gujarat SW GW,24,Gujarat,442,Bharuch,VALIA,-,-,Tapi,Tapi,-,-,-,-,21.56388889,73.20611111,No,0.0000,166.00,20-12-1970 09:00,165.909
