SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
1,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,17-02-2019 10:30,0.5
2,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,17-02-2019 11:30,1.5
3,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,26-02-2019 04:30,6
4,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,26-02-2019 05:30,16
5,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,26-02-2019 06:30,1.5
6,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-02-2019 11:30,1
7,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-02-2019 12:30,1
8,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-02-2019 18:30,2.5
9,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-02-2019 19:30,2
10,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-02-2019 20:30,2.5
11,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-02-2019 21:30,1.5
12,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,28-02-2019 00:30,0.5
13,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,28-02-2019 01:30,2
14,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,28-02-2019 16:30,5.5
15,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,05-03-2019 02:30,1
16,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,05-03-2019 05:30,0.5
17,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,05-03-2019 06:30,3
18,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,05-03-2019 07:30,1
19,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,05-03-2019 08:30,1
20,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,18-03-2019 01:30,0.5
21,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,18-03-2019 03:30,0.5
22,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,19-03-2019 23:30,0.5
23,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,21-03-2019 01:30,1
24,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,23-03-2019 02:30,0.5
25,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-03-2019 12:30,0.5
26,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-03-2019 13:30,3.5
27,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-03-2019 16:30,0.5
28,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,27-03-2019 19:30,0.5
29,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,08-04-2019 07:30,9.5
30,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,08-04-2019 08:00,8
31,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,08-04-2019 09:00,8
32,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,09-04-2019 02:00,1.5
33,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,09-04-2019 03:00,2
34,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,09-04-2019 06:00,17
35,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,09-04-2019 07:00,3.5
36,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,09-04-2019 08:00,1
37,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,28-04-2019 02:00,1
38,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,28-04-2019 09:00,6.5
39,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,28-04-2019 22:00,9.5
40,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,28-04-2019 23:00,1.5
41,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,29-04-2019 06:00,0.5
42,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,01-05-2019 10:00,1
43,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,02-05-2019 13:00,2
44,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,02-05-2019 14:00,1.5
45,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,03-05-2019 12:00,16.5
46,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,03-05-2019 14:00,0.5
47,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,03-05-2019 16:00,0.5
48,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 03:00,0.5
49,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 04:00,0.5
50,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 05:00,5
51,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 06:00,11.5
52,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 07:00,0.5
53,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 12:00,1.5
54,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 13:00,2
55,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,04-05-2019 20:00,0.5
56,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,12-05-2019 01:00,0.5
57,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,13-05-2019 02:00,0.5
58,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,13-05-2019 05:00,8.5
59,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,13-05-2019 06:00,2
60,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,14-05-2019 01:00,0.5
61,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,14-05-2019 02:00,6.5
62,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,14-05-2019 03:00,1
63,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,15-05-2019 01:00,18.5
64,Kallashahar,CWC,16,Tripura,270,NORTH TRIPURA,GAURNAGAR,-,-,-,Barak and Others,-,-,-,-,24.31611111,91.99416667,15-05-2019 02:00,0.5
