SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,11-01-2021 08:30,906,"","","","",""
2,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,18-02-2021 08:30,1399,"","","","",""
3,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,08-03-2021 08:30,688,"","","","",""
4,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,05-04-2021 08:30,1328,"","","","",""
5,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,27-05-2021 08:30,1045,"","","","",""
6,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,22-06-2021 08:30,1230,"","","","",""
7,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,26-07-2021 08:30,1256,"","","","",""
8,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,09-08-2021 08:30,1297,"","","","",""
9,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,07-09-2021 08:30,447,"","","","",""
10,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,26-10-2021 08:30,301,"","","","",""
11,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,18-11-2021 08:30,535,"","","","",""
12,ABBIGERE LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.07958800,77.52860300,07-12-2021 08:30,226,"","","","",""
13,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,27-01-2021 08:30,735,"","","","",""
14,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,17-02-2021 08:30,781,"","","","",""
15,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,03-03-2021 08:30,1046,"","","","",""
16,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,05-04-2021 08:30,1252,"","","","",""
17,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,19-05-2021 08:30,1268,"","","","",""
18,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,03-06-2021 08:30,1175,"","","","",""
19,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,12-07-2021 08:30,1012,"","","","",""
20,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,05-08-2021 08:30,777,"","","","",""
21,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,01-09-2021 08:30,1238,"","","","",""
22,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,11-10-2021 08:30,641,"","","","",""
23,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,08-11-2021 08:30,888,"","","","",""
24,AGARAM LAKE,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,12.95884700,77.62117100,06-12-2021 08:30,324,"","","","",""
25,AGHANASHINI RIVER MARIGADDE (SIRSI),CPCB,29,Karnataka,542,Kolar,KOLAR,-,-,-,-,-,-,-,-,14.52064700,74.36938500,28-01-2021 08:30,"","","","","",""
26,AGHANASHINI RIVER MARIGADDE (SIRSI),CPCB,29,Karnataka,542,Kolar,KOLAR,-,-,-,-,-,-,-,-,14.52064700,74.36938500,09-02-2021 08:30,"","","","","",""
27,AGHANASHINI RIVER MARIGADDE (SIRSI),CPCB,29,Karnataka,542,Kolar,KOLAR,-,-,-,-,-,-,-,-,14.52064700,74.36938500,09-03-2021 08:30,"","","","","",""
28,AGHANASHINI RIVER NR BRIDGE KUMATA,CPCB,29,Karnataka,550,Uttara Kannada,KUMTA,-,-,-,-,-,-,-,-,14.52366700,74.36750000,27-01-2021 08:30,"","","","","",""
29,AGHANASHINI RIVER NR BRIDGE KUMATA,CPCB,29,Karnataka,550,Uttara Kannada,KUMTA,-,-,-,-,-,-,-,-,14.52366700,74.36750000,08-02-2021 08:30,"","","","","",""
30,AGHANASHINI RIVER NR BRIDGE KUMATA,CPCB,29,Karnataka,550,Uttara Kannada,KUMTA,-,-,-,-,-,-,-,-,14.52366700,74.36750000,10-03-2021 08:30,"","","","","",""
31,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,15-01-2021 08:30,1210,"","","","",""
32,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,20-02-2021 08:30,1940,"","","","",""
33,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,18-03-2021 08:30,1980,"","","","",""
34,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,15-06-2021 08:30,1220,"","","","",""
35,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,28-07-2021 08:30,690,"","","","",""
36,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,19-08-2021 08:30,654,"","","","",""
37,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,20-09-2021 08:30,1270,"","","","",""
38,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,30-10-2021 08:30,840,"","","","",""
39,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,17-11-2021 08:30,1020,"","","","",""
40,AIANAKERE TANK,CPCB,29,Karnataka,535,Davanagere,DAVANAGERE,-,-,-,-,-,-,-,-,14.79445600,75.97268200,30-12-2021 08:30,1110,"","","","",""
41,AKRAVATHI RIVER BEFORE CONFLUENCE AT SANGAM,CPCB,29,Karnataka,526,Bangalore Rural,RAMANAGARAM,-,-,-,-,-,-,-,-,12.66861700,77.33382100,06-01-2021 08:30,"","","","","",""
42,AKRAVATHI RIVER BEFORE CONFLUENCE AT SANGAM,CPCB,29,Karnataka,526,Bangalore Rural,RAMANAGARAM,-,-,-,-,-,-,-,-,12.66861700,77.33382100,09-02-2021 08:30,"","","","","",""
43,AKRAVATHI RIVER BEFORE CONFLUENCE AT SANGAM,CPCB,29,Karnataka,526,Bangalore Rural,RAMANAGARAM,-,-,-,-,-,-,-,-,12.66861700,77.33382100,02-03-2021 08:30,"","","","","",""
44,ALLASANDRA TANK,CPCB,29,Karnataka,525,Bangalore Urban,BANGALORE NORTH,-,-,-,-,-,-,-,-,13.09059500,77.58520600,06-01-2021 08:30,448,"","","","",""
